attr1,attr2,attr3,attr4,attr5,attr6,class
0.563704,0.48530275,-0.18589744,,-0.37786573,1.2756169,
-0.16159375,-0.076494735,0.08459192,1.7780213,0.68048585,0.97700056,-1
0.20207142,,0.71573375,2.719801,-0.37786573,,
-0.78441482,,,-0.85955255,,,-1
,,-0.050652758,0.6788564,-0.37786573,,-1
-0.78441482,,,-0.85955255,,-0.94572324,-1
,1.4983077,,,-0.086476622,1.1842038,-1
,-0.45250093,0.12967348,-0.85955255,-0.37786573,,-1
,,0.26491816,,-0.37786573,,-1
0.30353181,-0.063223929,0.49032595,0.81345663,,1.2268632,
-0.78441482,-0.47019533,-0.59163147,,-0.37786573,-0.94572324,
,-0.45250093,,,-0.37786573,,
-0.11298084,-0.41711211,0.44524439,-0.85955255,-0.37786573,,-1
-0.78441482,,-0.59163147,-0.85955255,,,-1
0.066734455,-0.34191087,-0.27606055,,,,-1
,,,-0.85955255,-0.37786573,-0.94572324,-1
,,,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,,-0.85955255,,-0.94572324,-1
,1.42753,0.85097843,0.94974464,,0.83683369,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,,-1
0.48494093,,-0.18589744,0.94425936,,,-1
-0.33046854,-0.44807732,,0.82231746,,,-1
0.029639591,-0.43923012,,,-0.37786573,1.4401607,-1
,,,1.583505,0.6224385,,-1
,,-0.59163147,-0.85955255,,-0.94572324,-1
,-0.33748727,,0.8417269,,0.61439496,
,-0.47019533,,,,-0.94572324,-1
0.66685821,,0.12967348,-0.85955255,,,
,,0.26491816,0.51134451,,0.95871792,
-0.22341852,-0.43923012,,,,-0.94572324,
,-0.063223929,0.08459192,0.96704436,,,
0.29506266,,0.2198366,0.28729208,,0.70276103,
-0.17226487,,,-0.85955255,,-0.94572324,
0.94803389,0.67994125,0.039510361,,,0.81245684,-1
,-0.30209845,1.0313047,1.2337132,,,-1
3.7613151,-0.44365372,,,-0.37786573,,
,,0.12967348,,-0.37786573,,-1
-0.48833344,,1.7976912,0.25944376,1.2687955,,-1
-0.13855767,-0.45250093,,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,,,-0.85955255,-0.37786573,-0.94572324,
0.51238097,,,,-0.37786573,-0.94572324,-1
,,,,,-0.94572324,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,,
,-0.47019533,-0.59163147,-0.85955255,,-0.94572324,-1
0.32724542,1.2417387,-0.32114211,0.77632553,,,-1
-0.78441482,,,,,-0.94572324,
,,-0.59163147,,,,
,-0.47019533,,,-0.37786573,,
-0.030830119,,,,-0.37786573,,
-0.13669446,-0.28440404,-0.230979,,-0.37786573,1.4828201,-1
,,0.44524439,0.68518556,,0.71799656,
-0.014908122,,,,,,
0.21731589,-0.33748727,,,-0.37786573,,
1.5034406,,,,-0.37786573,0.61439496,-1
-0.068433131,-0.43480652,-0.50146835,,-0.37786573,-0.94572324,
0.17361509,0.05178973,,,-0.37786573,0.61439496,
,,-0.59163147,,-0.37786573,-0.94572324,-1
-0.78441482,,-0.59163147,,,-0.94572324,-1
0.14295678,,,-0.074314191,-0.37786573,1.3975012,-1
,,,,-0.37786573,,-1
-0.78441482,,-0.59163147,-0.85955255,,,-1
,-0.47019533,-0.59163147,,,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,,,-0.94572324,
,,,-0.85955255,-0.37786573,,-1
-0.15278584,,0.17475504,0.34003512,,1.0074716,
,-0.23132081,0.26491816,0.77716942,0.60218943,1.1354501,-1
,,,,-0.37786573,-0.94572324,-1
,-0.47019533,-0.59163147,-0.85955255,,,-1
,0.46760834,,,,1.4584433,
,,,1.5598761,-0.37786573,,
,-0.47019533,,-0.85955255,-0.37786573,,
,0.33932388,1.7976912,0.56408754,0.28538197,,
,-0.30209845,,,0.77998617,,-1
0.92635288,0.76398969,-0.32114211,1.4721117,-0.37786573,,-1
0.56167141,0.70205926,,,-0.37786573,,-1
,,,1.4062884,-0.37786573,1.1963922,
,-0.45250093,,,,,
,,,,-0.37786573,-0.94572324,-1
,-0.3994177,0.08459192,1.1109274,0.39732807,,
1.3328719,1.8521958,-0.095734317,-0.85955255,,,-1
,-0.11188355,-0.36622367,,,,-1
-0.78441482,,,,,-0.94572324,
,-0.47019533,,,,-0.94572324,
,3.6658728,-0.41130523,0.92991326,,0.60220654,-1
,1.3346344,-0.14081588,0.49868618,,1.0013774,-1
,0.80380211,,,0.48069499,,-1
,,,,,,-1
,-0.42153571,,1.0096607,-0.37786573,,-1
,-0.47019533,-0.59163147,-0.85955255,-0.37786573,,-1
,-0.2003556,,0.4265337,0.37609124,,-1
,-0.47019533,-0.59163147,,,-0.94572324,-1
,,,,-0.37786573,,-1
,,0.039510361,,-0.37786573,-0.94572324,
-0.78441482,-0.47019533,-0.59163147,,,,-1
,,-0.59163147,-0.85955255,,-0.94572324,-1
,,0.2198366,,-0.37786573,0.50469915,
,,-0.36622367,2.1383618,-0.37786573,1.4188309,-1
0.33808593,,,0.29952846,,0.76675026,-1
,-0.47019533,,-0.85955255,-0.37786573,,
-0.78441482,,-0.59163147,-0.85955255,-0.37786573,,-1
-0.05047854,,,,,,-1
,,-0.59163147,,-0.37786573,-0.94572324,
-0.030152587,,1.1214678,,-0.37786573,1.0592724,-1
-0.78441482,-0.47019533,,,-0.37786573,,-1
-0.12094184,-0.45250093,,-0.85955255,,-0.94572324,-1
,0.24200463,-0.0055711987,,,-0.94572324,
-0.78441482,,,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,,,,
0.34384495,,-0.27606055,-0.85955255,,-0.94572324,
,,-0.59163147,,,-0.94572324,
,-0.35960528,,,,,
-0.78441482,-0.47019533,,-0.85955255,,-0.94572324,-1
,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.64551596,2.462653,0.85097843,0.4969984,,0.72409077,
-0.078426725,,,,-0.37786573,,-1
0.21663836,,-0.230979,,,1.0623195,
,-0.37729969,-0.050652758,-0.85955255,,-0.94572324,
0.070630263,-0.30209845,,,,,
-0.045227668,0.10487296,,,-0.37786573,,
0.034551696,-0.2092028,,,,1.2725698,-1
,,,0.72864582,-0.37786573,0.032397741,-1
,0.11814376,1.0763862,,,,
,-0.45250093,,,,,-1
,0.46318474,,,1.3401118,,-1
-0.21122295,,,,,1.0227071,
,-0.47019533,-0.59163147,-0.85955255,-0.37786573,,
,,-0.59163147,-0.85955255,,,
-0.78441482,,,-0.85955255,,-0.94572324,
0.38483562,,0.26491816,-0.85955255,,,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,,-1
2.7855,,-0.45638679,-0.85955255,,,-1
,,,,,,-1
,-0.31979286,1.4821203,-0.85955255,,,
,,,,,,-1
,4.5461696,,0.41387537,,-0.089486494,
-0.78441482,,-0.59163147,-0.85955255,,,-1
-0.54558487,,,-0.041824479,0.59524219,,
0.15176469,,-0.18589744,0.80122024,,1.220769,-1
-0.78441482,-0.47019533,,-0.85955255,,-0.94572324,
0.66380932,,,,-0.37786573,,-1
,,-0.59163147,,,-0.94572324,
,,,,-0.37786573,,-1
1.1560361,-0.42595931,-0.50146835,,,,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,,-1
,,-0.54654991,,-0.37786573,-0.94572324,
0.038447504,-0.39057049,,,-0.37786573,,
-0.78441482,-0.47019533,-0.59163147,,-0.37786573,,
0.67956193,1.3213636,0.2198366,0.75396248,,,
0.39533736,,,,,,-1
,,-0.50146835,1.7138858,-0.37786573,,-1
,0.034095321,1.5272018,,0.22453598,1.2238161,-1
-0.78441482,,-0.59163147,-0.85955255,,,-1
,,,-0.85955255,-0.37786573,-0.94572324,-1
,0.29951146,0.30999972,1.8404691,0.23915482,1.2024864,-1
-0.2474709,-0.37729969,0.71573375,,,,-1
,,-0.50146835,-0.85955255,,,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,
0.082656451,,0.2198366,,0.8490635,1.2542872,
,4.975259,-0.050652758,,-0.37786573,-0.94572324,
-0.78441482,,,-0.85955255,,,
-0.071651407,,1.8427727,,,1.3091351,-1
,,,-0.85955255,-0.37786573,-0.94572324,
-0.032354565,,,1.174219,-0.37786573,1.1963922,-1
-0.15973054,,1.0763862,0.10585603,,1.3030409,-1
-0.78441482,,-0.59163147,,-0.37786573,-0.94572324,-1
,,-0.59163147,-0.85955255,,,-1
,,,-0.85955255,-0.37786573,,
0.59893565,0.55608039,0.26491816,0.93666437,,,
,,,-0.85955255,,-0.94572324,-1
,,,,,,-1
0.1924166,-0.24901522,-0.41130523,,-0.37786573,,
,,-0.59163147,,,,
,,-0.59163147,,-0.37786573,-0.94572324,
,,-0.095734317,1.6991177,,0.96176503,
,,,-0.85955255,-0.37786573,,-1
-0.78441482,,-0.59163147,,-0.37786573,,-1
0.42108357,,,1.083501,,,
,-0.45250093,0.26491816,-0.85955255,-0.37786573,,
-0.28151687,-0.41268851,,0.44974064,,,-1
,-0.47019533,-0.59163147,-0.85955255,,-0.94572324,-1
-0.042348159,,,,,,
,,-0.59163147,,,-0.94572324,
-0.073175854,-0.42595931,,-0.85955255,,,-1
0.12601848,,,0.91303549,,1.4767259,-1
,4.9133286,,0.82020774,-0.37786573,,-1
,,,-0.85955255,-0.37786573,-0.94572324,-1
1.3669179,1.9627859,,-0.85955255,,-0.94572324,
-0.78441482,-0.47019533,,,,,
1.1797498,0.44106673,0.35508128,-0.85955255,,,
-0.78441482,-0.47019533,,-0.85955255,,,
,,-0.36622367,,-0.37786573,1.3335119,
-0.78441482,,,-0.85955255,-0.37786573,-0.94572324,
,1.4186828,-0.14081588,0.94594714,-0.37786573,,
,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,
,-0.45250093,-0.45638679,0.54299033,,,-1
,,,,,,-1
-0.014569356,,,1.0316018,-0.37786573,,
7.9518491,-0.43038291,-0.54654991,,,,
1.1009867,,-0.45638679,,-0.37786573,-0.94572324,
,-0.47019533,,-0.85955255,-0.37786573,,-1
,,-0.27606055,-0.85955255,-0.37786573,,-1
1.2295483,,,1.3906764,1.2139749,1.1445914,
-0.061149665,-0.45250093,-0.36622367,-0.85955255,,,
-0.18022587,,,0.67379306,,,
,-0.47019533,,,-0.37786573,,
,,,,,-0.94572324,-1
,,,,-0.37786573,,
-0.78441482,,,,-0.37786573,-0.94572324,-1
,-0.47019533,,-0.85955255,,-0.94572324,-1
,,,1.4413098,,,
,-0.47019533,,,-0.37786573,,
,4.2409411,,-0.85955255,,-0.94572324,-1
0.21342008,0.096025752,0.08459192,,,,
,,,-0.85955255,-0.37786573,,
,3.9268653,0.35508128,,-0.37786573,,-1
,-0.47019533,-0.59163147,,-0.37786573,,
,0.21546301,0.76081531,0.72906777,0.27639336,,-1
,,,0.31429652,-0.37786573,,
-0.0047451458,,-0.050652758,0.66197862,-0.37786573,,-1
,,,0.87759216,-0.37786573,,-1
,-0.47019533,,,,,
0.35248348,,,,-0.37786573,1.2146748,
0.93024868,-0.44807732,-0.45638679,-0.85955255,-0.37786573,,-1
,,-0.14081588,0.61936225,-0.37786573,,-1
-0.27982304,,-0.18589744,,,0.56868837,-1
0.75561487,0.52069157,-0.27606055,0.39109038,-0.37786573,,-1
-0.78441482,-0.47019533,-0.59163147,,-0.37786573,-0.94572324,
-0.2395099,-0.43480652,,,,1.5772804,
-0.78441482,,,,-0.37786573,,
,-0.47019533,,-0.85955255,,-0.94572324,
-0.78441482,,,,-0.37786573,,-1
,,,0.50923478,,0.8429279,-1
,,0.35508128,,-0.37786573,0.77893868,
-0.0083021875,,-0.32114211,,,-0.94572324,
,-0.47019533,,,,-0.94572324,-1
-0.077918576,,0.85097843,1.5012258,,0.90691713,-1
-0.78441482,,,-0.85955255,,,-1
,-0.47019533,-0.59163147,-0.85955255,,,-1
-0.21257801,-0.44807732,,0.96155908,2.1256112,,-1
-0.78441482,-0.47019533,,,,,-1
,1.0028642,,-0.85955255,-0.37786573,,
-0.78441482,,-0.59163147,-0.85955255,,,-1
,,-0.36622367,0.51514201,,,-1
-0.43463905,,,-0.85955255,,,-1
,3.5818243,,-0.85955255,-0.37786573,,
,-0.42153571,,,-0.37786573,0.8398808,
-0.18632366,,,0.7826547,0.27270572,,
,-0.47019533,-0.59163147,,,-0.94572324,
,-0.47019533,,,-0.37786573,,-1
-0.36044932,,0.08459192,0.82147357,0.97473946,1.1598269,-1
,-0.24016802,,-0.85955255,,,
,,-0.54654991,,-0.37786573,,-1
,,,-0.85955255,,-0.94572324,
-0.78441482,-0.47019533,-0.59163147,,,,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,,
,,,,-0.37786573,0.65096023,-1
,,,-0.85955255,,-0.94572324,-1
,-0.067647531,,,-0.37786573,,
-0.54406043,-0.45250093,,0.19235461,,0.95871792,
,0.34817108,0.35508128,0.89953327,-0.37786573,,
,,,0.70290722,,,-1
,,,-0.85955255,-0.37786573,,-1
-0.78441482,,-0.59163147,,,-0.94572324,-1
-0.78441482,,-0.59163147,-0.85955255,,,-1
-0.78441482,,,,-0.37786573,-0.94572324,-1
0.016258339,,,,,,
,-0.35960528,-0.32114211,,,1.3457004,
,,,,-0.37786573,-0.94572324,-1
,-0.19150839,-0.27606055,,-0.37786573,,-1
,,,,,-0.94572324,
-0.78441482,,-0.59163147,,,,-1
,-0.42153571,,0.27210208,0.2012907,0.8398808,-1
0.56234894,0.060636934,,,1.8604306,,-1
,-0.47019533,,,,-0.94572324,
-0.056576325,,1.1214678,,-0.37786573,1.3121822,-1
1.0193441,0.66667044,,0.8750605,0.72855682,,-1
-0.78441482,-0.47019533,-0.59163147,,-0.37786573,,-1
0.86910144,,,-0.85955255,-0.37786573,,-1
,,0.35508128,,,,
1.3482858,1.8256542,-0.50146835,1.0801254,-0.37786573,0.63877181,-1
,-0.47019533,,-0.85955255,-0.37786573,-0.94572324,
-0.21342493,-0.17381398,2.2034252,,-0.37786573,,-1
-0.063351643,,-0.0055711987,-0.85955255,,-0.94572324,-1
,,,,,,-1
-0.049123476,-0.16496678,1.6173649,,,1.0044245,-1
0.10230487,-0.17823759,,,,,
-0.36146562,,,,,-0.94572324,-1
,,,-0.85955255,,-0.94572324,
0.22629318,0.45433753,,,-0.37786573,,-1
,,-0.59163147,-0.85955255,,,
,-0.26228603,0.76081531,,,,-1
-0.068094365,,-0.050652758,,,1.0105187,
-0.78441482,,-0.59163147,,-0.37786573,,-1
-0.78441482,-0.47019533,,,,,-1
,,,,,,
0.63315101,0.7861077,0.2198366,,-0.37786573,1.3304648,
,,0.40016284,,0.51961272,,
0.088076706,,0.35508128,,,,-1
-0.78441482,-0.47019533,,,-0.37786573,-0.94572324,-1
,-0.47019533,,,-0.37786573,,-1
-0.065384238,-0.36402888,,,,,
,-0.21805001,0.26491816,,,-0.94572324,
-0.035742224,,0.2198366,-0.85955255,-0.37786573,,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,,
,,-0.050652758,,0.013649285,0.71190235,
0.47020462,,,-0.85955255,,,
,-0.28440404,,,-0.37786573,,-1
,-0.45250093,0.44524439,-0.85955255,,,
0.5269479,,,,,0.70580814,-1
-0.017787632,-0.31536926,,0.72527027,2.4600995,1.3152293,
0.8724891,-0.45250093,-0.095734317,-0.85955255,,-0.94572324,-1
,-0.42153571,-0.41130523,-0.85955255,-0.37786573,-0.94572324,
,,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
-0.11399714,-0.28882764,,0.93919603,,,-1
,,-0.59163147,-0.85955255,-0.37786573,,
,,-0.18589744,1.2835026,,,
-0.029136289,0.13141457,,0.84974384,,,-1
,,-0.59163147,-0.85955255,,,
,-0.47019533,,-0.85955255,-0.37786573,,-1
,,,2.030766,,1.01966,
-0.27186204,-0.41711211,0.44524439,1.8223255,0.52102851,,-1
,,5.088645,,,,-1
0.72123014,,,-0.85955255,-0.37786573,,-1
-0.16633647,-0.44807732,,,-0.37786573,,
-0.37992836,-0.39057049,,,,-0.94572324,-1
-0.58793061,-0.45250093,,,,,-1
,-0.41268851,,0.16914767,,,-1
-0.37501625,,,,,1.4249251,
,-0.43038291,0.12967348,-0.85955255,,,
-0.78441482,-0.47019533,-0.59163147,,,,-1
-0.33097669,,0.44524439,1.2489032,,0.87339896,
-0.78441482,,,-0.85955255,,,-1
,-0.38172329,,0.98856352,-0.37786573,0.5839239,
,,,,3.1144903,0.91605844,-1
,,-0.45638679,-0.85955255,-0.37786573,,
-0.20800467,-0.44365372,,-0.85955255,-0.37786573,-0.94572324,
,-0.47019533,-0.59163147,-0.85955255,,,-1
,-0.45250093,,,-0.37786573,-0.94572324,-1
,2.0025983,-0.41130523,0.42147037,,-0.27231285,
0.86791576,,-0.14081588,-0.85955255,,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,-0.94572324,-1
-0.39314023,-0.30652205,-0.050652758,,,,
0.64551596,,,,,,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,,-1
,,,,-0.37786573,,
,3.829546,-0.050652758,,-0.37786573,,
-0.78441482,,,,,,
,,,0.86198022,0.37484008,,-1
-0.42396792,,2.2034252,,-0.37786573,-0.94572324,-1
,,-0.59163147,-0.85955255,,,-1
,,-0.59163147,-0.85955255,,-0.94572324,
-0.78441482,-0.47019533,,,,-0.94572324,
-0.78441482,,-0.59163147,,-0.37786573,,-1
,,,,,,
,0.060636934,,,,,
0.85419574,4.541746,-0.50146835,,,1.1842038,
,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,,-0.85955255,-0.37786573,-0.94572324,
0.13635084,,,-0.85955255,-0.37786573,,
,-0.37287609,-0.36622367,,,,
-0.19818046,,0.039510361,0.68349778,,,-1
,,,,-0.37786573,,
,-0.16054318,0.58048907,0.92274021,,0.80636263,
1.3027218,,,1.969584,,1.2695227,-1
0.20816921,-0.063223929,0.26491816,,0.40279368,1.3030409,-1
0.28947302,,,-0.28570829,,0.74846762,-1
,-0.25343882,0.30999972,0.86999717,0.97931608,,-1
-0.78441482,-0.47019533,,,-0.37786573,,-1
1.1729744,5.0548839,,,,0.24264805,
1.9645009,,-0.32114211,,,0.82464527,-1
,-0.47019533,-0.59163147,,,-0.94572324,
,,,-0.85955255,,-0.94572324,
,,-0.41130523,1.0775938,1.0224483,0.66010155,-1
-0.78441482,-0.47019533,,,-0.37786573,,-1
0.38212549,,0.49032595,1.0725304,0.043545478,,
0.092141896,,,,,1.3975012,-1
1.2483498,,-0.45638679,,,,-1
,-0.47019533,,,-0.37786573,,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,,-1
-0.78441482,-0.47019533,-0.59163147,,,-0.94572324,
-0.11890925,-0.42153571,0.08459192,-0.85955255,,,-1
0.48748168,0.48972635,,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,,,-0.37786573,-0.94572324,
,,-0.59163147,,-0.37786573,,-1
,,,,-0.37786573,,
,,,1.5788636,,,-1
,,0.89605999,1.3290726,,1.1811567,-1
0.32301084,,,,-0.37786573,1.1476385,
1.8137501,,,,2.8370945,0.57478259,
,-0.45250093,,,,0.72409077,-1
-0.78441482,-0.47019533,,,,,
-0.14770435,-0.34191087,-0.230979,,,,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,
,1.2151971,,0.49995201,,0.74237341,
-0.78441482,-0.47019533,-0.59163147,,,-0.94572324,-1
-0.78441482,,-0.59163147,,-0.37786573,,
,-0.47019533,-0.59163147,,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,,
,-0.47019533,,,,-0.94572324,
0.18123732,-0.13400156,,,,1.0105187,-1
,,-0.18589744,1.2510129,-0.37786573,,
,3.8605113,,,,,
,,,,,,
-0.78441482,-0.47019533,,,-0.37786573,,
0.48544908,0.29951146,,0.30037235,-0.37786573,0.92519976,-1
0.85521204,2.5157362,,,-0.37786573,0.7393263,
,,-0.59163147,,-0.37786573,,-1
-0.2325652,,-0.41130523,-0.85955255,-0.37786573,-0.94572324,
,,,-0.85955255,,-0.94572324,
-0.78441482,-0.47019533,-0.59163147,,-0.37786573,,-1
0.182423,0.36586549,,,,,
,,,,,-0.94572324,
0.60571097,1.1134543,-0.27606055,,,-0.94572324,-1
0.42023665,,-0.36622367,,,1.0044245,
,,-0.230979,-0.85955255,-0.37786573,,-1
-0.33622756,-0.45250093,,,,,
,0.21988661,0.039510361,0.53159783,,,-1
,-0.35075807,,-0.85955255,,,-1
-0.20986789,,3.1050564,0.018935501,,1.0013774,-1
,,,,,-0.94572324,-1
-0.78441482,,-0.59163147,,,,-1
-0.1034954,-0.34633447,,1.6615647,,,-1
,-0.47019533,,,-0.37786573,-0.94572324,-1
-0.78441482,,-0.59163147,,-0.37786573,,-1
,-0.43038291,,0.16914767,-0.37786573,1.2908525,-1
,,,,-0.37786573,,
-0.23019384,,1.4370387,0.64678863,,,-1
,-0.12957796,0.26491816,,,0.90387002,
-0.097566997,,-0.32114211,,-0.37786573,,
-0.036589139,,0.44524439,,,1.0531782,-1
,-0.47019533,,,-0.37786573,,
0.043190226,,,0.57969948,,1.4157838,-1
-0.41787014,,,,,-0.94572324,-1
0.78576504,1.0913363,0.71573375,0.52611256,-0.37786573,,-1
,,,-0.85955255,-0.37786573,,-1
-0.14160656,,,-0.85955255,,,
-0.001357487,-0.34633447,,-0.85955255,-0.37786573,-0.94572324,
1.3084808,3.0377212,-0.14081588,-0.85955255,-0.37786573,,
,-0.47019533,-0.59163147,-0.85955255,,,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,,,-0.94572324,
,-0.44365372,,,-0.37786573,-0.94572324,
-0.78441482,,-0.59163147,-0.85955255,-0.37786573,,-1
,-0.31536926,-0.0055711987,-0.85955255,,,
0.8010095,,-0.36622367,-0.85955255,-0.37786573,-0.94572324,-1
,,0.2198366,,-0.37786573,0.77589157,
,,,0.58054337,-0.37786573,,-1
,,-0.0055711987,,-0.37786573,1.1963922,
0.34553877,1.060371,,-0.85955255,,,
,,,-0.85955255,-0.37786573,-0.94572324,
,,,0.42779953,,,
-0.78441482,-0.47019533,-0.59163147,,-0.37786573,,
,-0.14727237,,1.1569193,0.5306427,1.1263087,-1
,-0.32864006,,,-0.37786573,0.76370315,-1
,,,,,1.2299103,-1
-0.78441482,-0.47019533,-0.59163147,,,,
1.2405582,,-0.095734317,1.5273864,,1.0745079,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,-0.94572324,
0.0018607889,,,,1.2859167,,-1
0.081640154,,,-0.85955255,-0.37786573,-0.94572324,
-0.78441482,-0.47019533,,-0.85955255,-0.37786573,,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,,
-0.78441482,,,-0.85955255,,,-1
-0.57421059,,,0.61007947,0.51174357,,
,0.48530275,-0.14081588,,0.40845683,1.2512401,-1
-0.78441482,-0.47019533,,,-0.37786573,,
-0.011181697,,1.8427727,,-0.032577868,0.76370315,-1
-0.20190689,,,,0.38616639,,
-0.54626241,-0.45250093,,-0.85955255,-0.37786573,-0.94572324,-1
-0.31369963,-0.41711211,0.67065219,-0.85955255,,,
,-0.47019533,,,,,-1
-0.24933411,-0.39057049,,,,-0.94572324,
-0.0015268699,-0.43480652,,,0.5962958,,
,,-0.32114211,-0.85955255,-0.37786573,-0.94572324,
0.023711188,-0.35518168,,,,1.0836493,-1
0.54456373,-0.37287609,,,-0.37786573,-0.94572324,-1
-0.078087959,-0.37729969,,,,1.2664756,
,,-0.59163147,,,,
,,-0.14081588,,,1.162874,-1
-0.78441482,,,,,-0.94572324,-1
,-0.43923012,-0.59163147,,,0.09943407,-1
,,-0.27606055,-0.85955255,,,-1
,-0.13842517,,-0.85955255,,,-1
,,-0.59163147,-0.85955255,-0.37786573,,
,,,-0.85955255,,,
,-0.34191087,-0.36622367,,-0.37786573,-0.94572324,-1
,-0.47019533,,-0.85955255,-0.37786573,,-1
,-0.47019533,,-0.85955255,-0.37786573,,
-0.54287475,-0.43480652,0.49032595,0.50121784,,,
,-0.3949941,-0.095734317,0.77337192,1.2160491,,
0.59063589,0.3835599,,0.7826547,,,-1
-0.78441482,,,-0.85955255,,-0.94572324,-1
-0.78441482,-0.47019533,,-0.85955255,-0.37786573,-0.94572324,-1
-0.33029916,-0.45250093,,-0.85955255,,,-1
-0.78441482,,-0.59163147,,-0.37786573,-0.94572324,-1
,-0.37729969,,,5.4315441,1.7418241,-1
,,0.30999972,,,1.2451459,-1
0.15210346,-0.13842517,,-0.85955255,,-0.94572324,-1
-0.78441482,,-0.59163147,,-0.37786573,-0.94572324,-1
-0.12602333,0.056213332,1.0763862,1.2278059,0.67679821,0.57782969,
0.66482562,,0.53540751,2.3729628,0.72365095,,
-0.78441482,,,,-0.37786573,-0.94572324,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,,,-1
0.1109434,,0.12967348,0.81514441,,1.0409898,-1
-0.42379854,-0.45250093,-0.14081588,-0.85955255,-0.37786573,-0.94572324,-1
,-0.44365372,,-0.85955255,-0.37786573,,
,-0.32864006,,,-0.37786573,1.0440369,
-0.20614146,,,,-0.37786573,,
-0.78441482,,-0.59163147,,-0.37786573,-0.94572324,-1
0.4912081,-0.27998044,,0.85522912,1.6737441,1.1720153,
-0.78441482,,,-0.85955255,,-0.94572324,
,0.971899,,,,1.0257543,
,-0.34633447,,-0.85955255,-0.37786573,-0.94572324,-1
,-0.44365372,-0.14081588,0.71219,0.81491994,1.0257543,-1
-0.48088059,-0.39057049,,0.5969992,-0.37786573,,-1
,,,,0.75921029,,
,-0.47019533,,,-0.37786573,-0.94572324,-1
0.3909334,,,0.83455385,,,
0.17209064,,0.039510361,0.54763172,,,
,-0.47019533,-0.59163147,-0.85955255,,,
,,,1.8687393,0.56307415,,
,-0.16939038,-0.41130523,1.2742198,-0.37786573,,-1
-0.55828859,-0.43923012,,-0.85955255,,-0.94572324,-1
-0.087404021,,,,,1.132403,
-0.29964084,,0.2198366,,,-0.94572324,
,-0.43480652,0.30999972,-0.85955255,-0.37786573,,-1
,,1.9780174,1.136244,-0.0042620907,,
,,-0.230979,0.84636829,,,
0.12534095,-0.17823759,,0.63202058,,1.1263087,
-0.15973054,-0.18708479,0.2198366,-0.85955255,-0.37786573,,
,,0.26491816,0.91092576,,,
,,,-0.85955255,-0.37786573,,
,,,,,,-1
0.40431466,,-0.41130523,0.68813917,-0.37786573,,
,,-0.59163147,,-0.37786573,-0.94572324,
,-0.47019533,,-0.85955255,-0.37786573,-0.94572324,-1
,,,,,,-1
,,0.67065219,,0.0036399867,0.90996423,
,-0.47019533,-0.59163147,,,,
,,,,-0.37786573,,
,,,-0.85955255,,,-1
-0.78441482,,,-0.85955255,-0.37786573,,
,,-0.32114211,,,,-1
-0.33842954,-0.24901522,2.6542408,0.03750105,-0.37786573,,
-0.78441482,,-0.59163147,-0.85955255,,-0.94572324,
,,,,3.1894284,,
-0.27169266,-0.36845248,,,,1.4432078,
,-0.32864006,,,-0.37786573,,-1
,-0.45250093,,2.0096687,-0.37786573,0.86121054,-1
,,,,-0.37786573,1.1445914,
1.2310728,,,0.97295158,,0.88863449,-1
,,1.1214678,,,0.46203967,-1
,,-0.0055711987,0.88349938,,,-1
-0.78441482,,,,-0.37786573,-0.94572324,
,-0.47019533,,-0.85955255,-0.37786573,-0.94572324,-1
-0.0083021875,-0.37287609,-0.36622367,1.4662045,,1.0806022,
,-0.44807732,-0.36622367,0.12146797,-0.37786573,,-1
1.6533445,-0.45250093,-0.45638679,,,-0.94572324,-1
