height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class
10.0,25.0,,,0.34,0.816,,85.0,204.0,45.0,
8.0,7.0,56.0,0.875,,0.946,2.7,,53.0,,1
8.0,12.0,96.0,1.5,0.385,0.896,1.68,,86.0,22.0,1
8.0,13.0,104.0,1.625,,1.0,,,,27.0,1
8.0,6.0,48.0,,0.375,0.896,1.8,,43.0,10.0,1
10.0,,300.0,,,0.87,2.14,107.0,261.0,,1
10.0,,100.0,1.0,0.34,0.93,1.89,34.0,,18.0,1
,12.0,96.0,,0.396,,1.81,38.0,93.0,,1
8.0,20.0,160.0,,0.394,0.944,,63.0,151.0,28.0,1
8.0,16.0,128.0,2.0,,0.742,2.33,49.0,,21.0,1
,18.0,108.0,3.0,0.491,0.88,2.04,,95.0,26.0,
6.0,4.0,,0.667,0.583,1.0,,14.0,24.0,3.0,
,25.0,200.0,,0.405,0.865,1.84,81.0,173.0,44.0,
8.0,,192.0,3.0,0.318,0.688,2.65,,132.0,23.0,1
,19.0,152.0,2.375,0.395,0.704,1.94,60.0,107.0,31.0,1
,8.0,,1.0,0.438,0.813,4.67,28.0,52.0,6.0,1
10.0,262.0,,26.2,,0.742,1.79,,,421.0,1
8.0,39.0,312.0,4.875,0.423,0.955,,,298.0,72.0,1
10.0,23.0,230.0,2.3,0.287,0.617,,,142.0,30.0,1
7.0,27.0,189.0,,0.402,,1.81,76.0,141.0,42.0,1
5.0,,,,0.607,,2.34,82.0,134.0,35.0,1
,,,2.857,0.436,0.736,,61.0,,,1
8.0,23.0,,2.875,0.364,,,67.0,178.0,,1
8.0,20.0,,2.5,0.425,1.0,2.27,,,30.0,1
8.0,35.0,,,,,1.64,,258.0,61.0,1
10.0,30.0,300.0,3.0,0.333,0.93,1.79,100.0,,56.0,1
10.0,19.0,,1.9,0.326,0.768,1.59,,,39.0,
,,460.0,4.6,,0.683,,,314.0,79.0,1
10.0,28.0,280.0,2.8,,0.85,,94.0,238.0,,1
,41.0,,5.125,,,1.61,124.0,,,
8.0,,112.0,1.75,,,,48.0,,20.0,
10.0,33.0,330.0,,0.345,,1.9,,257.0,60.0,1
8.0,40.0,,5.0,0.372,0.919,,,294.0,,1
7.0,20.0,140.0,2.857,,1.0,,65.0,,29.0,1
10.0,45.0,450.0,4.5,0.296,0.558,2.25,133.0,251.0,59.0,1
6.0,18.0,108.0,3.0,,0.991,1.71,48.0,107.0,,1
6.0,,,2.333,,,2.05,45.0,84.0,22.0,
,4.0,20.0,0.8,0.7,,2.33,14.0,20.0,6.0,1
9.0,14.0,126.0,1.556,0.333,0.897,2.47,,113.0,17.0,1
8.0,60.0,480.0,7.5,,,,161.0,439.0,87.0,1
,5.0,40.0,0.625,0.4,,2.67,16.0,40.0,6.0,1
10.0,,410.0,4.1,,0.632,1.93,,259.0,59.0,1
8.0,14.0,112.0,,0.509,0.768,,57.0,,19.0,
8.0,,,2.875,0.451,0.832,,83.0,153.0,,1
8.0,9.0,72.0,,0.361,,1.63,26.0,,16.0,1
,,96.0,1.5,,,,37.0,,,1
,,160.0,,,0.931,1.93,,149.0,30.0,1
8.0,,,2.0,0.359,0.781,,46.0,100.0,23.0,1
,12.0,96.0,1.5,0.396,0.969,1.65,38.0,,23.0,1
8.0,14.0,,,0.384,0.795,1.72,,89.0,25.0,1
8.0,,264.0,4.125,0.345,0.886,1.57,91.0,,58.0,
,46.0,460.0,,,0.604,2.09,138.0,278.0,66.0,1
6.0,,24.0,0.667,0.667,,4.0,16.0,,4.0,
,49.0,,,0.413,,,162.0,298.0,84.0,1
8.0,,,,,0.75,,97.0,204.0,,1
6.0,10.0,,1.667,,0.933,2.07,,,14.0,
5.0,,,2.8,0.586,,2.28,41.0,,18.0,
,261.0,2871.0,23.727,0.243,0.524,1.93,698.0,,361.0,1
,262.0,2620.0,26.2,0.274,0.757,1.8,719.0,,399.0,1
10.0,,2600.0,,,,1.78,732.0,,412.0,1
,,,26.2,0.29,,1.76,,,432.0,1
8.0,11.0,,,0.477,0.966,2.0,42.0,85.0,21.0,1
,37.0,296.0,,0.334,0.831,1.87,,246.0,53.0,1
8.0,24.0,192.0,3.0,,0.672,1.85,50.0,,27.0,1
8.0,19.0,152.0,,,0.974,1.83,64.0,148.0,,1
8.0,33.0,264.0,4.125,0.326,0.848,2.0,86.0,224.0,,1
,30.0,300.0,3.0,0.363,,,,,45.0,1
8.0,7.0,56.0,0.875,0.482,,2.45,,53.0,11.0,1
,41.0,287.0,5.857,,,,102.0,246.0,,1
8.0,,240.0,3.75,0.342,0.896,2.0,82.0,,41.0,1
10.0,262.0,2620.0,26.2,,0.703,1.83,716.0,1841.0,391.0,
8.0,53.0,424.0,6.625,0.347,,1.93,147.0,325.0,76.0,1
8.0,30.0,240.0,,0.363,,,87.0,204.0,38.0,
,18.0,144.0,2.25,0.438,0.979,2.74,63.0,141.0,23.0,1
9.0,,468.0,,0.286,0.652,,134.0,305.0,,
,,290.0,2.9,,0.803,,84.0,,46.0,1
8.0,13.0,104.0,1.625,,0.942,1.76,,98.0,21.0,1
8.0,9.0,72.0,,,,2.17,26.0,,12.0,1
8.0,12.0,,1.5,,0.99,,38.0,95.0,,1
10.0,,220.0,2.2,0.309,0.582,2.34,,128.0,29.0,1
9.0,89.0,801.0,,,0.559,,,448.0,110.0,1
10.0,26.0,260.0,2.6,0.35,,2.33,91.0,213.0,39.0,
9.0,18.0,,2.0,0.327,,1.89,53.0,148.0,28.0,1
9.0,,36.0,,,,,16.0,,,1
10.0,,580.0,5.8,,0.84,2.17,174.0,487.0,80.0,1
8.0,18.0,144.0,2.25,,0.931,,56.0,,25.0,1
,61.0,488.0,7.625,0.342,0.875,1.94,167.0,,86.0,1
8.0,,152.0,,0.428,0.961,,65.0,,37.0,
,34.0,,4.25,,0.971,1.84,103.0,264.0,,
10.0,27.0,270.0,2.7,,0.83,,99.0,224.0,,1
10.0,38.0,,,0.308,,,117.0,240.0,55.0,1
,12.0,96.0,1.5,0.479,1.0,,,96.0,21.0,1
8.0,20.0,,2.5,0.413,0.981,2.06,,157.0,32.0,
,16.0,128.0,,,0.992,1.86,54.0,127.0,,1
8.0,10.0,,1.25,0.325,0.913,,,73.0,17.0,1
,22.0,176.0,2.75,0.398,0.818,,,144.0,34.0,
8.0,,,3.875,0.375,0.722,2.02,93.0,179.0,46.0,1
,34.0,340.0,,0.303,,1.84,103.0,,56.0,1
,32.0,288.0,3.556,0.33,,,,256.0,53.0,1
8.0,,,3.125,0.415,1.0,1.89,83.0,200.0,44.0,1
8.0,,184.0,2.875,0.462,1.0,,85.0,184.0,45.0,1
8.0,12.0,96.0,1.5,,0.927,1.74,,,23.0,1
10.0,,260.0,2.6,,0.769,,,,44.0,1
11.0,,,23.727,0.251,0.661,2.0,722.0,1898.0,361.0,1
11.0,,1925.0,15.909,0.21,,1.98,405.0,902.0,205.0,1
,40.0,320.0,5.0,0.363,,1.68,,258.0,69.0,
,70.0,,8.75,0.279,,1.68,156.0,407.0,93.0,
,,2620.0,26.2,0.281,0.691,1.89,,,390.0,1
8.0,23.0,184.0,2.875,0.375,,2.09,,162.0,,1
8.0,39.0,,4.875,0.369,0.99,2.05,115.0,309.0,56.0,
8.0,9.0,72.0,,0.431,1.0,2.38,31.0,,13.0,
8.0,10.0,80.0,1.25,0.363,0.913,3.22,29.0,73.0,,1
,,400.0,4.0,,,1.9,,272.0,62.0,1
7.0,,,2.0,,,2.72,49.0,98.0,18.0,
,30.0,270.0,3.333,,0.711,1.86,82.0,192.0,,1
7.0,25.0,175.0,3.571,,1.0,1.81,76.0,175.0,42.0,1
5.0,26.0,,,0.523,0.985,,68.0,128.0,36.0,
8.0,12.0,,,,,2.16,41.0,87.0,19.0,1
10.0,,,5.3,0.294,0.908,,156.0,481.0,,1
10.0,99.0,,,0.264,0.774,1.92,261.0,766.0,136.0,1
10.0,31.0,310.0,3.1,0.339,0.713,,105.0,221.0,49.0,1
10.0,,90.0,,0.3,0.778,2.25,27.0,70.0,,1
10.0,54.0,,5.4,0.306,,1.94,,372.0,,
,50.0,400.0,6.25,0.378,,,151.0,366.0,89.0,1
8.0,15.0,,1.875,0.417,0.925,,,111.0,,1
8.0,,280.0,4.375,,0.918,1.96,,257.0,56.0,1
10.0,34.0,340.0,3.4,0.279,0.8,1.86,95.0,,,1
8.0,16.0,128.0,2.0,0.344,,1.91,44.0,,23.0,
7.0,12.0,,,,0.69,2.36,33.0,,14.0,
,24.0,,3.0,,0.839,,84.0,161.0,,
,,136.0,,0.382,0.86,2.48,52.0,117.0,21.0,
8.0,19.0,152.0,,,0.809,1.97,,123.0,30.0,1
8.0,24.0,192.0,3.0,,0.688,2.21,62.0,,,1
,31.0,310.0,3.1,0.329,0.952,2.08,102.0,295.0,49.0,1
8.0,80.0,640.0,10.0,0.347,0.933,,222.0,597.0,127.0,
9.0,15.0,135.0,1.667,0.244,0.83,1.57,33.0,112.0,21.0,1
11.0,74.0,814.0,6.727,,,,201.0,566.0,,
10.0,39.0,390.0,3.9,,0.721,1.69,120.0,281.0,71.0,1
,73.0,730.0,7.3,,0.79,,199.0,577.0,,
,33.0,264.0,,0.356,0.705,2.0,94.0,,47.0,1
,8.0,,1.6,0.675,0.975,3.0,,39.0,,1
,4.0,,0.667,0.583,0.792,3.5,14.0,19.0,4.0,
10.0,251.0,2510.0,25.1,0.281,0.708,,,1776.0,398.0,
10.0,52.0,520.0,5.2,0.298,0.752,,155.0,391.0,74.0,1
8.0,25.0,200.0,3.125,,0.67,1.63,,134.0,38.0,1
8.0,9.0,72.0,1.125,0.375,0.986,,27.0,71.0,,1
8.0,35.0,280.0,4.375,0.396,0.986,,111.0,,59.0,1
,,,2.125,0.419,0.956,2.11,,130.0,27.0,1
7.0,18.0,126.0,,0.357,0.865,2.14,45.0,,21.0,
7.0,,,5.429,0.353,0.902,2.04,94.0,,46.0,1
,,,0.667,0.542,1.0,1.86,13.0,24.0,7.0,1
,21.0,147.0,,,0.667,,,,,1
10.0,242.0,2420.0,24.2,,0.579,2.08,630.0,1401.0,303.0,1
10.0,,630.0,6.3,0.298,,1.72,,501.0,109.0,1
9.0,29.0,261.0,3.222,0.318,,1.73,83.0,233.0,,1
8.0,5.0,,0.625,0.425,1.0,1.55,17.0,,11.0,
,25.0,,,0.335,0.77,1.68,67.0,154.0,40.0,1
8.0,,72.0,1.125,0.389,0.708,,28.0,51.0,12.0,
9.0,56.0,504.0,6.222,0.343,0.706,1.97,173.0,,,
7.0,14.0,98.0,2.0,0.286,,1.87,,98.0,15.0,1
6.0,7.0,42.0,1.167,0.476,0.976,2.22,,41.0,,1
6.0,23.0,138.0,,,,2.36,52.0,119.0,22.0,1
,261.0,,26.1,0.269,0.713,1.81,701.0,1860.0,388.0,1
11.0,262.0,2882.0,23.818,,,1.91,697.0,,364.0,1
,261.0,2871.0,23.727,,0.638,,,1833.0,366.0,1
,,56.0,0.875,0.429,1.0,2.67,24.0,56.0,,1
8.0,14.0,112.0,1.75,,0.884,1.73,38.0,99.0,22.0,
,52.0,520.0,,0.294,0.675,2.13,153.0,351.0,72.0,1
7.0,18.0,,,,1.0,,59.0,126.0,,1
8.0,17.0,,2.125,,,1.67,60.0,133.0,36.0,1
8.0,12.0,96.0,1.5,,0.865,2.1,44.0,83.0,21.0,
,,184.0,2.875,,,1.91,65.0,152.0,,1
10.0,31.0,,3.1,0.284,0.835,1.69,,259.0,52.0,
,,104.0,1.625,0.452,0.971,,47.0,101.0,24.0,1
8.0,4.0,32.0,0.5,0.594,1.0,2.71,19.0,32.0,7.0,
8.0,,,1.625,0.423,0.923,1.76,44.0,,25.0,
8.0,,96.0,1.5,0.521,0.958,2.5,50.0,92.0,20.0,1
10.0,41.0,,,,0.81,,,,71.0,1
9.0,,81.0,1.0,,0.901,1.6,,73.0,15.0,
8.0,22.0,176.0,2.75,,,1.78,,,37.0,1
10.0,,,,0.279,0.765,1.7,335.0,,197.0,1
9.0,64.0,576.0,,0.177,,2.32,102.0,276.0,44.0,1
7.0,,371.0,,0.342,0.58,2.4,,215.0,53.0,1
8.0,33.0,264.0,,0.436,0.886,,115.0,234.0,,1
9.0,42.0,378.0,4.667,0.325,0.823,1.71,,311.0,72.0,
,13.0,,1.857,,0.945,2.05,,86.0,19.0,
7.0,18.0,,,0.397,0.984,,50.0,124.0,28.0,
7.0,19.0,,2.714,0.451,,2.73,,,22.0,1
7.0,,,,0.536,1.0,,,28.0,,1
7.0,20.0,,2.857,,0.929,1.97,,130.0,29.0,
9.0,29.0,,3.222,0.307,,1.95,80.0,,41.0,1
9.0,46.0,,5.111,0.316,0.857,1.72,131.0,355.0,76.0,1
8.0,13.0,104.0,,0.365,0.933,1.65,38.0,97.0,23.0,1
8.0,12.0,,,0.385,,2.47,37.0,67.0,15.0,1
,50.0,,6.25,0.36,0.728,1.97,144.0,291.0,73.0,
,9.0,63.0,1.286,0.365,0.698,1.64,,44.0,,1
10.0,,270.0,2.7,0.3,,1.98,,174.0,41.0,1
7.0,,287.0,5.857,,1.0,1.73,121.0,,70.0,
,,,,,0.765,1.83,53.0,,29.0,
5.0,7.0,35.0,1.4,,,3.0,24.0,,8.0,1
,14.0,70.0,2.8,,0.929,2.0,,65.0,19.0,1
5.0,,135.0,5.4,0.548,1.0,2.18,,,34.0,1
,7.0,35.0,,,1.0,2.33,21.0,35.0,9.0,1
5.0,,75.0,3.0,,,2.05,41.0,71.0,20.0,1
8.0,32.0,256.0,4.0,0.375,0.98,,96.0,251.0,,1
8.0,5.0,40.0,0.625,0.525,1.0,,21.0,40.0,7.0,1
8.0,26.0,208.0,3.25,,0.822,1.75,77.0,,,1
8.0,25.0,200.0,3.125,,,1.81,,159.0,42.0,
8.0,,416.0,,,0.88,1.88,158.0,366.0,84.0,
,15.0,,,,0.925,1.96,51.0,111.0,,1
8.0,24.0,192.0,3.0,0.375,,1.8,72.0,185.0,40.0,
8.0,22.0,176.0,2.75,,1.0,2.42,,176.0,31.0,
,,1190.0,,0.275,0.665,1.84,327.0,791.0,178.0,1
10.0,34.0,,,0.303,0.8,1.81,103.0,272.0,57.0,
,7.0,,,0.518,,,,56.0,,1
,63.0,504.0,,0.333,0.734,,,,,1
6.0,,48.0,1.333,0.5,1.0,2.18,24.0,48.0,11.0,1
6.0,,,1.167,,1.0,1.75,21.0,42.0,12.0,
11.0,,2871.0,23.727,0.231,0.596,1.87,662.0,1711.0,,1
,15.0,120.0,1.875,0.458,0.95,2.2,55.0,114.0,25.0,1
10.0,,1570.0,15.7,0.233,0.565,,366.0,887.0,222.0,1
10.0,171.0,1710.0,17.1,0.126,0.452,1.78,,773.0,121.0,1
5.0,16.0,80.0,,,0.925,2.65,45.0,,17.0,1
,108.0,,13.5,,,1.65,301.0,,182.0,1
,44.0,440.0,4.4,0.35,0.957,1.9,154.0,421.0,,1
,24.0,,3.0,0.385,,1.8,74.0,186.0,41.0,1
8.0,26.0,,,0.24,0.563,,50.0,117.0,20.0,
10.0,52.0,,5.2,0.269,0.85,2.0,140.0,442.0,70.0,1
8.0,43.0,,5.375,,0.892,1.83,117.0,307.0,64.0,
8.0,5.0,40.0,,0.475,1.0,,19.0,40.0,8.0,
,6.0,48.0,,0.417,0.917,2.22,20.0,,9.0,1
,9.0,72.0,1.125,0.389,,,28.0,57.0,,1
8.0,12.0,,1.5,0.396,0.844,2.11,38.0,81.0,18.0,1
7.0,20.0,140.0,2.857,0.429,1.0,1.94,60.0,140.0,31.0,1
,16.0,112.0,,0.438,,2.04,,96.0,24.0,
10.0,36.0,360.0,,0.264,0.711,1.86,95.0,256.0,51.0,
9.0,56.0,,,,0.688,1.94,165.0,,85.0,
6.0,7.0,,1.167,,,,19.0,35.0,9.0,1
11.0,,1067.0,8.818,0.266,0.635,,284.0,678.0,,1
10.0,9.0,90.0,0.9,0.344,,,,77.0,,1
10.0,37.0,370.0,3.7,,0.897,2.0,122.0,332.0,61.0,
10.0,,140.0,,0.314,,,,126.0,23.0,
10.0,,400.0,4.0,,0.683,2.07,,,57.0,1
,,410.0,,0.266,0.539,1.98,109.0,,55.0,
,212.0,2120.0,,0.24,0.61,1.85,,1293.0,274.0,1
10.0,,450.0,4.5,0.282,,1.84,127.0,323.0,,1
,,144.0,,0.403,1.0,,58.0,144.0,36.0,1
,,,4.75,0.339,,1.75,103.0,233.0,59.0,
7.0,45.0,315.0,,,0.771,2.22,120.0,243.0,54.0,1
,,96.0,2.667,,0.844,,47.0,81.0,,1
9.0,,360.0,4.444,0.275,,,99.0,315.0,62.0,
10.0,,200.0,2.0,0.375,,2.27,75.0,,33.0,1
,,128.0,2.0,0.406,0.93,1.68,52.0,119.0,31.0,1
,,168.0,2.625,0.417,0.958,1.94,70.0,161.0,36.0,
,,56.0,0.875,0.357,0.964,1.82,20.0,54.0,11.0,1
,4.0,,,0.406,,,13.0,25.0,6.0,
8.0,32.0,256.0,4.0,0.387,0.895,,,229.0,61.0,1
10.0,,,2.3,0.343,,,79.0,182.0,42.0,1
7.0,9.0,,1.286,,,2.78,25.0,53.0,,1
9.0,33.0,297.0,3.667,,0.818,2.02,107.0,243.0,53.0,1
6.0,4.0,24.0,,0.5,,6.0,12.0,,2.0,
11.0,262.0,,23.818,,,1.85,,1951.0,391.0,1
,132.0,,,0.189,,2.04,,639.0,,
,168.0,1344.0,21.0,0.32,0.909,,430.0,1222.0,245.0,1
,,,1.125,,,2.86,,36.0,7.0,1
,31.0,248.0,3.875,0.347,,,86.0,182.0,,1
7.0,72.0,504.0,10.286,,,,,426.0,110.0,1
,,,,0.42,,1.88,,88.0,25.0,1
9.0,39.0,351.0,,0.308,0.709,1.69,108.0,249.0,64.0,1
10.0,23.0,230.0,,0.37,0.83,,,,37.0,1
,,,4.429,0.396,0.862,2.1,86.0,,,1
7.0,,,,0.408,,,,,,1
7.0,9.0,63.0,1.286,,0.667,,27.0,,9.0,
8.0,,264.0,,0.375,0.83,,99.0,,,
,18.0,126.0,,0.413,,1.86,,,28.0,1
,3.0,,0.429,0.571,,,12.0,21.0,4.0,1
8.0,28.0,224.0,3.5,,,,89.0,223.0,43.0,1
8.0,,128.0,,0.367,,1.88,47.0,,,1
,6.0,,0.75,0.313,0.792,3.0,15.0,38.0,5.0,1
10.0,39.0,390.0,3.9,0.31,,1.95,121.0,304.0,62.0,
10.0,22.0,220.0,2.2,0.332,,2.15,73.0,,,
11.0,,2882.0,23.818,,,1.84,685.0,1643.0,,1
8.0,29.0,232.0,3.625,0.341,,1.93,,181.0,41.0,1
10.0,,450.0,,0.296,0.584,,,263.0,,1
7.0,6.0,42.0,0.857,0.548,0.952,2.56,23.0,40.0,,
,,217.0,4.429,0.461,0.922,2.13,100.0,200.0,47.0,1
5.0,,,,0.56,0.92,,42.0,,19.0,1
10.0,261.0,,26.1,,0.679,,,,,1
10.0,,,,0.267,,1.82,267.0,724.0,,1
10.0,93.0,930.0,9.3,,,1.78,249.0,,140.0,1
,,590.0,5.9,,,,,450.0,87.0,1
,78.0,,7.8,0.255,,1.76,199.0,586.0,113.0,1
8.0,25.0,200.0,3.125,,,2.22,,118.0,27.0,
10.0,43.0,430.0,,0.256,,1.8,,304.0,61.0,1
9.0,10.0,90.0,1.111,0.389,,1.94,,80.0,18.0,1
8.0,,,,,1.0,3.0,,24.0,4.0,1
8.0,36.0,,4.5,,0.781,1.86,93.0,225.0,,1
8.0,18.0,,,0.174,0.458,2.5,25.0,66.0,,
8.0,7.0,56.0,0.875,,0.964,1.36,19.0,,14.0,1
8.0,,112.0,1.75,0.402,,1.55,45.0,,,
8.0,,368.0,5.75,0.356,,1.79,131.0,,73.0,1
7.0,22.0,154.0,,0.396,1.0,,61.0,154.0,,1
,20.0,,2.857,,0.986,2.32,65.0,138.0,28.0,1
8.0,48.0,384.0,,0.354,0.865,1.89,136.0,332.0,72.0,1
7.0,9.0,63.0,,,0.889,,29.0,56.0,,
7.0,35.0,245.0,5.0,0.404,0.939,1.9,99.0,230.0,52.0,1
,,56.0,1.143,0.411,,2.3,23.0,,10.0,1
7.0,11.0,77.0,1.571,0.455,,,35.0,75.0,20.0,1
,25.0,175.0,3.571,0.349,0.737,2.26,61.0,129.0,27.0,1
8.0,119.0,952.0,14.875,0.337,,,321.0,,189.0,1
,39.0,312.0,4.875,0.304,,1.38,95.0,236.0,,
7.0,20.0,,,0.336,0.707,,47.0,99.0,21.0,1
7.0,,,0.571,0.393,1.0,,11.0,28.0,,1
7.0,6.0,42.0,0.857,0.357,1.0,1.67,15.0,42.0,9.0,
,35.0,,3.5,,0.157,2.67,32.0,,12.0,1
7.0,49.0,343.0,7.0,,0.612,,,210.0,,1
7.0,3.0,21.0,0.429,0.571,,4.0,12.0,21.0,,1
7.0,,161.0,3.286,0.348,1.0,1.37,,161.0,,
5.0,23.0,,4.6,,0.913,,,105.0,,
,112.0,1232.0,,0.217,0.469,1.73,267.0,578.0,154.0,
8.0,23.0,,2.875,0.321,0.897,1.51,,,,1
,116.0,1160.0,11.6,0.246,,1.6,,881.0,,1
10.0,25.0,250.0,2.5,0.332,,1.89,83.0,,44.0,1
8.0,,320.0,5.0,,0.913,1.63,,292.0,68.0,1
,,480.0,,0.3,0.556,2.15,144.0,,,1
8.0,,,1.5,0.427,,2.05,,72.0,20.0,1
8.0,18.0,144.0,2.25,0.354,0.757,,51.0,109.0,,1
8.0,24.0,,3.0,,0.625,1.75,63.0,120.0,,1
8.0,16.0,,,0.383,0.781,,49.0,,29.0,1
8.0,,,4.125,,0.678,1.88,,179.0,52.0,1
8.0,53.0,,6.625,0.38,0.915,1.87,,388.0,86.0,
,,220.0,2.2,0.318,0.777,1.79,70.0,171.0,,1
10.0,176.0,1760.0,17.6,,0.583,,,,263.0,
7.0,,84.0,1.714,0.405,0.988,1.62,34.0,83.0,21.0,1
,25.0,200.0,3.125,,,1.73,71.0,176.0,,
,,,5.143,0.409,0.861,1.84,103.0,217.0,56.0,
8.0,,344.0,5.375,0.326,0.75,1.81,112.0,,62.0,1
7.0,12.0,84.0,1.714,0.452,0.952,2.0,38.0,,19.0,1
7.0,16.0,112.0,,0.42,0.768,1.96,47.0,86.0,,
,,220.0,2.2,0.277,,,61.0,,35.0,
8.0,41.0,328.0,,,0.643,,106.0,211.0,64.0,
6.0,8.0,48.0,1.333,,0.729,2.44,22.0,,,1
,67.0,1474.0,,,0.919,2.91,326.0,1354.0,112.0,1
,67.0,,,0.164,0.935,2.37,947.0,,,5
15.0,,1005.0,4.467,0.293,0.607,3.59,294.0,610.0,,
12.0,69.0,,5.75,,0.833,,337.0,,,1
27.0,106.0,2862.0,,,0.478,5.45,,1368.0,137.0,
13.0,225.0,2925.0,17.308,,,3.27,740.0,2612.0,226.0,1
13.0,38.0,494.0,2.923,0.314,0.957,3.6,155.0,473.0,,
24.0,177.0,4248.0,,0.508,0.927,8.05,2157.0,3939.0,,1
24.0,,6720.0,,,0.904,7.76,,6072.0,389.0,1
,185.0,4625.0,7.4,0.479,0.95,,2214.0,4395.0,306.0,
25.0,291.0,7275.0,11.64,,0.957,,3392.0,6963.0,462.0,1
,,,8.111,0.376,,2.63,,556.0,94.0,1
8.0,98.0,784.0,,0.221,0.874,,173.0,685.0,122.0,1
9.0,111.0,999.0,,0.188,0.769,1.49,188.0,768.0,126.0,1
7.0,63.0,441.0,9.0,0.317,,1.71,140.0,437.0,,1
101.0,99.0,9999.0,,0.14,0.778,2.02,1398.0,,691.0,5
,,896.0,,0.459,,5.96,411.0,654.0,,1
7.0,,1498.0,30.571,,0.899,2.77,672.0,1346.0,243.0,1
,82.0,656.0,,0.396,,2.63,260.0,,99.0,1
,179.0,1611.0,,0.341,0.745,,550.0,1200.0,229.0,1
8.0,106.0,848.0,13.25,,0.698,2.29,,592.0,133.0,
9.0,103.0,927.0,,0.369,0.877,,342.0,,,1
9.0,,1107.0,13.667,0.346,0.74,2.21,383.0,819.0,173.0,1
10.0,184.0,,18.4,0.325,0.626,2.58,598.0,,232.0,1
,,1485.0,18.333,0.337,0.713,,501.0,,197.0,1
2.0,536.0,1072.0,,0.505,,,541.0,549.0,3.0,2
8.0,353.0,,44.125,,0.292,1.19,197.0,825.0,,1
,144.0,,,,0.384,1.24,,,75.0,1
7.0,11.0,,,0.234,0.545,2.57,18.0,,7.0,1
2.0,536.0,,268.0,0.538,,,,790.0,,2
8.0,233.0,,29.125,0.262,0.838,,488.0,1562.0,,
,32.0,192.0,5.333,0.286,0.891,1.41,55.0,171.0,39.0,
10.0,509.0,5090.0,50.9,,0.388,1.23,,1974.0,,1
3.0,,27.0,3.0,0.296,0.667,,8.0,18.0,,1
,13.0,13.0,,0.769,1.0,5.0,,13.0,2.0,1
,304.0,2736.0,33.778,0.202,,,,2049.0,419.0,1
7.0,51.0,357.0,,0.207,,1.14,74.0,,,1
7.0,13.0,,1.857,0.286,0.934,,26.0,85.0,,1
1.0,,88.0,,,,1.0,17.0,88.0,17.0,1
9.0,132.0,,14.667,0.168,0.693,,199.0,,149.0,
7.0,13.0,91.0,1.857,0.242,0.912,1.47,22.0,83.0,15.0,
,,,29.778,0.183,,1.29,441.0,1654.0,341.0,1
9.0,509.0,4581.0,,0.123,0.501,1.26,,2297.0,448.0,1
,,,1.857,0.264,0.879,,24.0,80.0,13.0,1
2.0,,1070.0,,0.564,0.614,40.2,,657.0,15.0,2
5.0,81.0,,16.2,0.311,,1.3,126.0,392.0,,
9.0,,3123.0,38.556,0.111,0.433,1.26,347.0,1351.0,,1
8.0,150.0,1200.0,18.75,0.158,0.594,1.23,,,154.0,
6.0,12.0,72.0,2.0,0.278,1.0,,20.0,,,1
,536.0,1072.0,268.0,,0.622,24.0,576.0,667.0,24.0,2
7.0,,637.0,13.0,0.334,0.975,1.76,,621.0,121.0,
5.0,31.0,155.0,6.2,,,1.56,56.0,,36.0,1
9.0,510.0,4590.0,56.667,0.149,0.541,1.22,686.0,2484.0,561.0,
,12.0,84.0,,,,1.9,19.0,66.0,10.0,1
9.0,465.0,,51.667,0.157,0.644,1.24,658.0,2694.0,532.0,1
8.0,135.0,,16.875,0.131,,1.22,,725.0,,
7.0,11.0,77.0,1.571,,0.935,,,72.0,11.0,
2.0,19.0,38.0,9.5,0.184,0.789,,,30.0,5.0,1
1.0,35.0,,35.0,0.2,1.0,,7.0,,6.0,1
1.0,89.0,,89.0,0.191,1.0,1.06,17.0,89.0,16.0,
1.0,40.0,40.0,40.0,,1.0,1.17,,40.0,,1
,536.0,,268.0,0.498,0.533,41.08,534.0,,,2
,7.0,,1.75,0.286,,8.0,8.0,16.0,1.0,1
6.0,,,,0.274,0.925,1.39,135.0,455.0,97.0,1
8.0,280.0,2240.0,35.0,0.191,,1.28,427.0,1589.0,333.0,1
8.0,69.0,552.0,8.625,0.098,0.344,,54.0,190.0,39.0,1
6.0,12.0,,2.0,0.292,0.778,1.62,21.0,56.0,13.0,1
9.0,,3087.0,38.111,0.162,0.677,,499.0,2091.0,,1
,80.0,560.0,11.429,0.102,0.468,1.39,57.0,262.0,41.0,1
7.0,13.0,91.0,1.857,0.308,,1.56,,89.0,,1
,60.0,60.0,,,1.0,,,60.0,12.0,1
8.0,344.0,2752.0,43.0,0.216,0.838,1.22,595.0,2307.0,,1
8.0,,824.0,12.875,0.142,,1.17,117.0,,100.0,1
6.0,,78.0,2.167,0.282,0.808,1.57,22.0,63.0,14.0,
9.0,331.0,2979.0,,0.126,,1.21,,,308.0,
8.0,109.0,,13.625,0.109,,1.25,95.0,,76.0,
,13.0,91.0,1.857,,,2.25,,,8.0,1
,532.0,,59.111,0.154,0.642,1.29,,3073.0,,1
,,65.0,2.6,0.154,0.662,10.0,10.0,43.0,1.0,
9.0,510.0,,,0.137,0.636,1.24,,2918.0,,1
