height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class
,7.0,35.0,1.4,,,,,,,1
5.0,,75.0,3.0,0.547,,,,,20.0,1
8.0,32.0,256.0,,0.375,,2.09,96.0,,46.0,
8.0,,,0.625,,1.0,3.0,21.0,40.0,,
8.0,,208.0,,,0.822,,77.0,171.0,,
8.0,25.0,,,,,1.81,,,,
,,416.0,,0.38,,,,366.0,,
8.0,,120.0,,0.425,,,,111.0,,1
,24.0,,3.0,0.375,,1.8,72.0,,,1
8.0,,176.0,2.75,0.426,,,,,,1
10.0,,1190.0,,,0.665,,,,,1
,,,,0.303,,,,272.0,57.0,1
,,,0.875,0.518,,2.64,,56.0,,1
8.0,63.0,,,0.333,0.734,,168.0,,106.0,
6.0,8.0,,,,1.0,2.18,24.0,48.0,11.0,1
6.0,7.0,,,,,,,,12.0,1
11.0,261.0,2871.0,,0.231,,,662.0,,,
,,120.0,1.875,,,2.2,55.0,114.0,,
,,1570.0,15.7,,,,,,,1
10.0,171.0,1710.0,17.1,,0.452,1.78,215.0,,121.0,1
,,80.0,3.2,,,2.65,45.0,,17.0,1
,108.0,,13.5,,0.868,,,750.0,182.0,
,44.0,440.0,,0.35,0.957,,154.0,421.0,81.0,
8.0,,,3.0,0.385,,,74.0,186.0,41.0,1
8.0,26.0,,,,0.563,,,117.0,,1
,,520.0,5.2,,0.85,2.0,140.0,442.0,70.0,1
8.0,43.0,,,0.34,0.892,,,,,1
8.0,,40.0,,0.475,,,19.0,,8.0,
,6.0,48.0,0.75,,0.917,,20.0,44.0,9.0,1
,,,1.125,,,,,57.0,14.0,1
8.0,12.0,96.0,,0.396,,2.11,38.0,81.0,18.0,
7.0,20.0,140.0,2.857,,,1.94,,140.0,31.0,
7.0,16.0,112.0,2.286,,,,49.0,96.0,24.0,1
,36.0,,3.6,,,1.86,95.0,,,
9.0,56.0,,6.222,0.327,,,165.0,347.0,85.0,1
,7.0,42.0,1.167,0.452,0.833,,,,,
,97.0,1067.0,,0.266,0.635,2.04,,678.0,,1
,9.0,,0.9,0.344,,,31.0,,,
,37.0,370.0,3.7,,,2.0,,,61.0,1
10.0,,140.0,1.4,0.314,0.9,1.91,,,,
,40.0,400.0,4.0,,,,118.0,273.0,57.0,
10.0,41.0,,4.1,0.266,0.539,,109.0,,55.0,
10.0,,2120.0,21.2,0.24,,,,1293.0,,1
,45.0,450.0,4.5,0.282,0.718,1.84,127.0,323.0,,
,18.0,,,,1.0,,,,,1
8.0,38.0,304.0,,0.339,0.766,1.75,,233.0,,1
7.0,,,6.429,0.381,0.771,,120.0,243.0,54.0,1
6.0,16.0,96.0,2.667,,,1.96,47.0,81.0,24.0,
9.0,40.0,,,0.275,,1.6,,315.0,62.0,1
10.0,,,,0.375,,,,171.0,33.0,
,,128.0,2.0,,,,,,,1
8.0,21.0,168.0,2.625,,0.958,,,,36.0,
,,56.0,0.875,,,1.82,,54.0,11.0,
,4.0,,,0.406,0.781,2.17,13.0,,6.0,
8.0,32.0,,4.0,0.387,0.895,,,229.0,,1
,23.0,230.0,2.3,,,1.88,,,,1
,,63.0,,0.397,,2.78,,,9.0,1
9.0,33.0,,3.667,,,,,,,
,4.0,24.0,,0.5,,,12.0,18.0,,
,262.0,2882.0,23.818,0.251,,1.85,,1951.0,391.0,1
,,,,0.189,0.44,,,,,1
,168.0,1344.0,21.0,,0.909,,,,,
8.0,9.0,,1.125,,,,,,,1
,31.0,,,0.347,,,86.0,,,
7.0,,,,,0.845,1.85,,426.0,,
8.0,14.0,,1.75,0.42,,1.88,47.0,,25.0,1
,39.0,,,,,,,,64.0,
,23.0,,,0.37,,,85.0,,,
7.0,,,4.429,,,2.1,86.0,187.0,41.0,1
7.0,14.0,98.0,,0.408,,2.5,,92.0,16.0,1
7.0,9.0,63.0,,0.429,,3.0,,,9.0,1
8.0,,,4.125,,,,,219.0,52.0,
7.0,,,,0.413,,,,,,1
7.0,3.0,,0.429,,,,12.0,21.0,,1
8.0,28.0,,,0.397,,,89.0,,43.0,1
8.0,16.0,,,0.367,0.969,,47.0,,,
,,,,,0.792,3.0,,38.0,,
,39.0,390.0,,0.31,0.779,,,304.0,62.0,1
10.0,22.0,,2.2,0.332,,2.15,,157.0,,
,262.0,2882.0,,,0.57,1.84,685.0,,,
8.0,,,,,,,,,,1
,,,4.5,,0.584,2.05,133.0,263.0,,
7.0,,,0.857,0.548,,,,40.0,9.0,1
7.0,31.0,217.0,4.429,,,2.13,100.0,,47.0,1
,15.0,,,,0.92,,42.0,,19.0,1
,,,,0.264,,1.77,,1771.0,,
10.0,,,,0.267,,1.82,,724.0,,
,93.0,,,,,1.78,249.0,729.0,140.0,1
,59.0,,,0.251,,1.7,148.0,,87.0,1
10.0,78.0,,7.8,0.255,0.751,,,,,
,,200.0,,,,,,118.0,27.0,1
,43.0,430.0,4.3,,,,,,61.0,1
9.0,10.0,,1.111,0.389,,1.94,35.0,80.0,18.0,1
8.0,,,,0.5,1.0,,12.0,,,1
,36.0,288.0,4.5,,0.781,1.86,,,50.0,1
,,144.0,,,0.458,,25.0,,10.0,
,,,0.875,0.339,0.964,,19.0,54.0,14.0,1
,,,,,,,45.0,,29.0,
8.0,,,5.75,0.356,,1.79,131.0,,73.0,
7.0,22.0,,,,1.0,,,,,1
7.0,,140.0,,0.464,,2.32,,138.0,,
,48.0,,6.0,,0.865,1.89,,332.0,,1
,,63.0,1.286,,0.889,2.42,,56.0,,
7.0,,,,,,,,,52.0,1
,8.0,56.0,,0.411,,2.3,,40.0,10.0,1
7.0,11.0,77.0,,0.455,,,,75.0,,
7.0,25.0,,3.571,,,,,129.0,27.0,1
,119.0,,,,0.92,,,,,
8.0,,,4.875,,,,95.0,236.0,69.0,
7.0,,,,0.336,,,47.0,99.0,,1
,4.0,28.0,,0.393,1.0,,,28.0,5.0,1
,,,0.857,0.357,,,15.0,,9.0,
,35.0,,,,,2.67,32.0,,,1
7.0,,,,0.318,0.612,1.91,109.0,,,1
,,,,,,4.0,12.0,,3.0,
7.0,,161.0,3.286,,,,56.0,161.0,,1
,23.0,115.0,4.6,0.452,,,,,,1
,112.0,1232.0,,0.217,0.469,1.73,267.0,578.0,,1
,,,,,,,59.0,,,
10.0,116.0,1160.0,11.6,0.246,0.759,,285.0,881.0,178.0,
10.0,,250.0,2.5,0.332,,,,,,1
,40.0,320.0,,0.347,,1.63,111.0,292.0,,1
,,,4.8,0.3,0.556,2.15,144.0,,,1
8.0,,,,,0.75,,41.0,,,1
8.0,18.0,,,,0.757,1.65,,,31.0,1
,24.0,192.0,,0.328,,1.75,63.0,,36.0,1
8.0,16.0,128.0,2.0,0.383,0.781,1.69,,,,1
,33.0,,4.125,0.371,0.678,1.88,,,52.0,
,,,6.625,,0.915,,,388.0,86.0,1
10.0,22.0,,2.2,,,1.79,70.0,,39.0,
10.0,,,17.6,0.257,0.583,1.72,452.0,,263.0,1
,12.0,84.0,,0.405,0.988,1.62,,,,1
8.0,,200.0,,,0.88,1.73,71.0,176.0,41.0,1
,,252.0,5.143,0.409,0.861,,,217.0,56.0,1
,,344.0,5.375,,,,112.0,,,1
,12.0,,1.714,0.452,,,,80.0,,1
7.0,,112.0,,0.42,0.768,,47.0,,24.0,1
10.0,22.0,,2.2,,0.595,1.74,61.0,,,1
,41.0,328.0,5.125,0.323,,,,,64.0,
,,48.0,,,0.729,2.44,22.0,,9.0,
22.0,67.0,1474.0,3.045,,,,,,112.0,
86.0,,5762.0,0.779,,,2.37,,5386.0,,
,67.0,,4.467,,,,294.0,,82.0,1
12.0,,828.0,,0.407,,3.15,337.0,,107.0,
27.0,106.0,,,,0.478,,747.0,,137.0,1
13.0,225.0,,,0.253,,3.27,740.0,,,
,,494.0,,,0.957,3.6,155.0,473.0,,
24.0,177.0,,,0.508,,8.05,,,268.0,1
,280.0,,,0.449,0.904,7.76,3018.0,,389.0,1
,,,,0.479,0.95,7.24,,,306.0,
25.0,,7275.0,11.64,0.466,,,3392.0,,462.0,
,73.0,,8.111,0.376,,2.63,,556.0,94.0,1
8.0,,,,,,1.42,,,122.0,1
9.0,111.0,,12.333,,0.769,,188.0,768.0,,1
7.0,63.0,,,,,1.71,140.0,,,
,,9999.0,,0.14,0.778,2.02,1398.0,,691.0,
28.0,,,1.143,0.459,0.73,,411.0,,69.0,
,214.0,1498.0,,0.449,,,672.0,1346.0,243.0,1
,,,10.25,0.396,0.713,2.63,,,99.0,1
9.0,,,,0.341,,,550.0,1200.0,229.0,
8.0,106.0,848.0,,0.358,,,304.0,,,1
,103.0,927.0,,,,2.55,342.0,813.0,134.0,1
,,1107.0,,,0.74,,383.0,,173.0,
,,1840.0,,0.325,,,598.0,1152.0,232.0,1
9.0,,1485.0,,0.337,,2.54,,1059.0,,1
,,,268.0,,,,,,3.0,
8.0,,2824.0,44.125,0.07,0.292,1.19,,,165.0,
,,,20.571,0.092,0.384,1.24,,387.0,75.0,
,11.0,,,0.234,0.545,2.57,18.0,42.0,,1
,,,,0.538,,,,790.0,19.0,2
,233.0,,,0.262,,1.58,,1562.0,309.0,
6.0,32.0,192.0,5.333,,,1.41,55.0,171.0,39.0,1
10.0,,,,,,,,,,
,,27.0,3.0,0.296,,,8.0,,4.0,
1.0,13.0,13.0,13.0,,,,10.0,13.0,2.0,1
9.0,304.0,2736.0,33.778,0.202,0.749,1.32,,2049.0,,
,,357.0,,,,1.14,74.0,346.0,,
,,,1.857,,,1.63,26.0,85.0,,
,88.0,,88.0,,1.0,,,,17.0,1
9.0,132.0,1188.0,14.667,0.168,,,,823.0,149.0,1
7.0,,,1.857,,0.912,,,83.0,15.0,
9.0,268.0,2412.0,,0.183,0.686,,441.0,,341.0,
,,4581.0,56.556,0.123,0.501,1.26,,,448.0,1
7.0,,,,,,1.85,,80.0,,
2.0,535.0,,,0.564,,40.2,,657.0,15.0,
,81.0,,,,,1.3,,392.0,,1
,347.0,,38.556,0.111,0.433,,,,,
,,1200.0,,0.158,0.594,,189.0,713.0,,1
,12.0,,2.0,0.278,,,,72.0,9.0,
,536.0,,,,,24.0,,,24.0,
,,637.0,,,0.975,,,,,1
5.0,31.0,,6.2,,,,56.0,,,
9.0,,,56.667,0.149,0.541,1.22,,2484.0,,
,12.0,,1.714,,,,,66.0,10.0,
9.0,465.0,,51.667,0.157,,1.24,,,532.0,
,135.0,1080.0,16.875,,,1.22,142.0,725.0,,
7.0,11.0,77.0,,0.234,0.935,1.64,,72.0,11.0,1
2.0,19.0,,,0.184,0.789,,,,5.0,1
,,,,0.2,1.0,1.17,,35.0,,
,89.0,89.0,89.0,0.191,1.0,1.06,17.0,,,1
1.0,,40.0,40.0,0.175,,,7.0,,6.0,1
2.0,536.0,1072.0,268.0,,,,534.0,,13.0,2
,,,,,0.571,,8.0,16.0,,1
,,492.0,,,,1.39,135.0,,,
8.0,280.0,,,,,1.28,427.0,1589.0,333.0,
,,552.0,,,0.344,1.38,54.0,190.0,39.0,1
,,,2.0,,0.778,1.62,21.0,56.0,,
,,,,0.162,0.677,1.24,499.0,,,1
,80.0,560.0,11.429,,,1.39,57.0,262.0,,
,13.0,,1.857,0.308,0.978,1.56,28.0,89.0,,
,60.0,60.0,60.0,0.217,1.0,1.08,13.0,,,
8.0,,2752.0,43.0,,,,595.0,,,1
8.0,,824.0,12.875,,0.62,1.17,117.0,,,1
,13.0,78.0,2.167,0.282,,,22.0,63.0,,
,331.0,,,0.126,,1.21,,1570.0,308.0,1
,,872.0,,0.109,,,,443.0,,
,,91.0,1.857,,,,18.0,,,
9.0,,4788.0,,0.154,0.642,,736.0,3073.0,,1
,13.0,,2.6,0.154,0.662,10.0,,43.0,1.0,
,510.0,4590.0,,,,,,,,
,,78.0,2.167,,,,,,,1
,,,,0.164,,1.22,,3154.0,,
9.0,518.0,,57.556,0.096,,,449.0,2001.0,,
4.0,12.0,,3.0,0.25,,3.0,12.0,38.0,4.0,1
8.0,145.0,1160.0,,,,1.24,181.0,897.0,146.0,
9.0,,2547.0,,,0.727,1.22,474.0,,389.0,1
,,,,0.08,0.363,1.21,,,,
,,462.0,9.429,,0.903,1.49,79.0,417.0,,1
,,,,,,11.75,693.0,984.0,,
,57.0,,4.385,0.745,,11.5,,,,
13.0,226.0,2938.0,,,,,759.0,2852.0,243.0,
13.0,,,,0.33,0.98,,163.0,484.0,,
30.0,,,,0.154,,1.85,,,150.0,
5.0,,490.0,19.6,,,,167.0,313.0,,
5.0,,20.0,,,0.7,2.67,8.0,14.0,,
24.0,176.0,,7.333,0.496,0.969,,2096.0,,,1
24.0,280.0,,11.667,,,7.66,,,400.0,1
5.0,,20.0,,,,,,,1.0,1
5.0,5.0,25.0,,,0.56,3.0,9.0,,,
,,4650.0,,0.478,,,2221.0,,310.0,
,,7275.0,11.64,,,7.29,3315.0,6796.0,455.0,
8.0,73.0,584.0,9.125,,,,,,,
7.0,100.0,700.0,,0.283,0.987,1.68,,691.0,118.0,
7.0,,441.0,9.0,0.288,,1.61,,,79.0,
,,,13.75,0.23,0.872,1.66,,767.0,,1
,,,,,,7.49,427.0,,57.0,3
,214.0,1498.0,30.571,,0.865,2.95,691.0,1296.0,234.0,
,4.0,,,0.417,0.583,5.0,,14.0,,1
4.0,,,,,0.5,8.0,8.0,,,1
,82.0,,,,0.753,,274.0,494.0,109.0,
,,,,,0.6,,7.0,12.0,,1
9.0,180.0,,20.0,,,,,,,1
9.0,107.0,,,0.357,,,,,141.0,1
8.0,102.0,,12.75,,,2.7,,,,1
8.0,123.0,984.0,15.375,,0.75,,,738.0,,1
4.0,4.0,16.0,1.0,,0.438,7.0,,,1.0,1
,,1665.0,20.556,0.398,,,,1303.0,,
9.0,,,,,,,585.0,,190.0,
5.0,,,0.8,0.45,,9.0,9.0,9.0,1.0,1
2.0,,,268.0,,,30.0,570.0,598.0,,2
5.0,,,6.2,0.355,,1.49,,151.0,37.0,
8.0,,,10.5,,0.689,1.4,,,,
9.0,240.0,,26.667,,0.605,,386.0,,306.0,
,,2448.0,,0.137,,,336.0,1303.0,252.0,1
9.0,148.0,1332.0,,0.194,0.685,1.37,,,,1
9.0,,4815.0,,,,1.29,606.0,,469.0,1
9.0,508.0,4572.0,56.444,0.188,0.597,,,2731.0,579.0,
7.0,519.0,3633.0,,,,1.23,265.0,1431.0,,1
9.0,535.0,4815.0,59.444,0.088,,1.37,425.0,1530.0,310.0,
10.0,508.0,5080.0,50.8,0.1,,,,1742.0,372.0,
7.0,,,23.286,0.212,,1.31,242.0,948.0,185.0,
,,,11.222,,0.816,1.37,192.0,742.0,,1
9.0,,,56.444,,0.52,1.3,,2379.0,,1
9.0,,4680.0,,,,1.37,378.0,1441.0,276.0,
2.0,535.0,,267.5,0.545,0.629,,,,24.0,
,81.0,,13.5,0.282,0.957,1.34,137.0,465.0,,
8.0,148.0,1184.0,18.5,0.208,,,,,,1
9.0,534.0,4806.0,,0.134,0.503,1.34,,,482.0,
9.0,306.0,,,0.192,,,,2069.0,378.0,1
8.0,,1392.0,21.75,,0.72,,224.0,1002.0,172.0,1
9.0,,,,0.131,0.516,,,2482.0,479.0,1
10.0,534.0,5340.0,53.4,0.132,,1.28,703.0,2771.0,548.0,
,267.0,,29.667,0.131,0.517,1.35,,1242.0,,1
,196.0,,24.5,,0.644,,,1010.0,159.0,
,534.0,,59.333,,0.733,,,3524.0,661.0,1
9.0,,,,,,1.4,491.0,2005.0,351.0,
8.0,,808.0,,,0.834,1.29,179.0,674.0,139.0,1
9.0,,2475.0,,,0.717,1.39,500.0,,,1
7.0,,,,0.072,0.326,1.5,99.0,,66.0,1
3.0,536.0,,178.67,0.341,,,,567.0,9.0,2
32.0,,3392.0,,0.198,,4.56,,1341.0,147.0,
14.0,298.0,,,,0.71,3.49,862.0,2962.0,247.0,1
,38.0,494.0,2.923,0.332,,,,,41.0,1
24.0,468.0,,,,,7.69,,,689.0,1
,,12275.0,19.64,0.454,0.937,,,,,
,75.0,600.0,,0.423,0.87,,,,84.0,
7.0,95.0,665.0,13.571,0.296,,1.64,197.0,653.0,,1
,,427.0,,0.319,,,,422.0,77.0,
,,972.0,,,0.778,1.73,,756.0,,1
,,,1.143,0.481,,,,,,
8.0,214.0,1712.0,26.75,0.421,,,,,,
8.0,83.0,664.0,10.375,0.404,,,268.0,,,
,,,,0.381,0.77,,326.0,,,
,,,20.0,,0.738,2.47,,,,
,248.0,,27.556,0.33,0.727,2.39,,1622.0,,
9.0,103.0,,,0.383,0.825,,355.0,,,1
9.0,,1521.0,18.778,0.353,,,537.0,1129.0,,
,,,,,0.688,2.81,,1272.0,237.0,1
,470.0,,,0.352,0.387,,,545.0,,2
2.0,,128.0,,,,3.93,55.0,,,2
,,174.0,,,0.954,1.73,,,,
,,1200.0,18.75,0.205,,,,753.0,187.0,1
8.0,275.0,,34.375,,0.737,,460.0,1621.0,351.0,1
9.0,245.0,2205.0,27.222,0.16,0.607,,353.0,,254.0,1
,,4572.0,,,,1.31,840.0,3224.0,640.0,
,,,36.571,0.135,,1.36,,,,
,249.0,249.0,249.0,0.173,,,43.0,,,
9.0,534.0,,59.333,0.163,,,,,,
10.0,508.0,,,0.131,0.51,1.27,667.0,2593.0,527.0,1
,508.0,4064.0,,0.092,0.393,,,1599.0,,
,69.0,,,0.209,0.808,1.38,130.0,502.0,94.0,1
,,,66.5,,,1.28,,3066.0,636.0,
6.0,103.0,,17.167,0.248,,1.23,,562.0,124.0,1
,274.0,2192.0,34.25,0.15,0.583,,329.0,,244.0,
7.0,150.0,1050.0,,0.178,,,187.0,813.0,138.0,1
,34.0,,,,0.782,1.49,67.0,186.0,45.0,
9.0,533.0,,59.222,0.167,,1.34,799.0,2841.0,596.0,
,62.0,372.0,10.333,0.234,,,87.0,,,
,274.0,2466.0,30.444,,,1.31,390.0,,,1
7.0,193.0,,,,0.813,1.37,278.0,1099.0,203.0,
,,963.0,11.889,0.191,,1.36,184.0,712.0,,
,,4176.0,51.556,0.158,0.55,1.3,658.0,2297.0,,1
8.0,,,,0.124,0.563,,253.0,1153.0,,
1.0,263.0,263.0,,0.152,,,40.0,263.0,,1
,,,49.9,,,1.27,733.0,,,
,,,43.571,,,,232.0,,191.0,1
1.0,,,,,,1.04,26.0,200.0,,
1.0,277.0,,,1.0,1.0,,277.0,,1.0,
1.0,,257.0,257.0,,,,257.0,,,2
,147.0,1029.0,21.0,,,1.28,221.0,984.0,173.0,
32.0,,,,,,,1588.0,4497.0,,5
13.0,,481.0,,0.322,,3.52,,477.0,44.0,
25.0,,11775.0,18.84,0.449,,,5290.0,10437.0,678.0,
25.0,,12375.0,,,0.952,7.33,,11777.0,,
8.0,59.0,472.0,7.375,,,,,412.0,,
,,672.0,13.714,,,,211.0,664.0,119.0,1
,,,7.75,0.296,0.869,,147.0,431.0,81.0,
9.0,,,12.111,,0.779,,215.0,,,1
,31.0,,,0.463,0.726,,,,60.0,3
,216.0,,30.857,,,3.11,693.0,1294.0,223.0,
8.0,83.0,,10.375,0.437,,,290.0,,115.0,1
9.0,182.0,1638.0,20.222,0.378,,,619.0,,210.0,1
,108.0,,,,0.691,2.27,,,,
10.0,,2490.0,,,0.636,,731.0,,,1
8.0,,,,0.425,0.933,,350.0,769.0,129.0,1
,187.0,,20.778,,,,707.0,1323.0,233.0,1
,170.0,,,,,2.6,,1172.0,,1
,,1074.0,,0.507,0.528,,,567.0,3.0,2
,,,4.833,,,,73.0,,,
8.0,,1216.0,19.0,,,1.27,242.0,,191.0,
8.0,535.0,4280.0,66.875,0.164,,,704.0,,,
9.0,,,,,0.667,,,,,
,,,59.444,,0.788,,921.0,,676.0,1
9.0,535.0,,,,,,,3052.0,,
,,,59.333,0.14,0.518,1.32,,2491.0,,1
8.0,,552.0,,,0.683,1.54,129.0,,84.0,1
9.0,,,15.333,0.155,,1.34,,,144.0,1
9.0,,1962.0,24.222,0.148,,,290.0,,203.0,1
2.0,537.0,1074.0,,0.594,,,,,30.0,
6.0,76.0,456.0,,0.353,0.961,1.49,161.0,,108.0,
7.0,,1064.0,,,,,,777.0,,1
9.0,284.0,,,0.141,,1.26,361.0,,,
,,1596.0,,0.154,,1.4,245.0,,,
9.0,,,59.444,,0.482,,,,,
,,,53.5,,,,606.0,2448.0,447.0,1
10.0,,,53.5,,0.681,1.32,,3646.0,,
,,4824.0,59.556,0.154,0.602,1.36,,,547.0,1
,533.0,,,0.166,,,797.0,,,
,537.0,,,0.345,,22.24,,,,
9.0,349.0,3141.0,38.778,,,,394.0,,,
,537.0,,268.5,,,,548.0,574.0,11.0,2
,105.0,,3.387,,0.456,,,,,
14.0,38.0,532.0,,,0.844,,121.0,,,1
13.0,228.0,2964.0,17.538,0.264,,,783.0,2791.0,238.0,1
24.0,471.0,11304.0,,0.474,,,,10409.0,679.0,1
25.0,,12350.0,,0.462,0.93,7.35,,,,1
8.0,,496.0,,,,,179.0,435.0,59.0,1
8.0,96.0,,,0.276,0.883,,,,,
8.0,62.0,496.0,7.75,,0.948,1.91,,470.0,80.0,1
9.0,,981.0,12.111,0.219,,,215.0,759.0,127.0,1
,32.0,,,,,,437.0,666.0,,
,,1505.0,,,0.997,3.35,,,246.0,
9.0,83.0,747.0,,,,,,,113.0,1
,,1629.0,,,,2.76,588.0,,213.0,
,107.0,856.0,13.375,0.363,,2.24,,,,1
9.0,,,,0.386,,,354.0,,,1
,250.0,2250.0,27.778,,0.737,2.44,781.0,1659.0,320.0,
,185.0,,20.556,0.386,,,643.0,,227.0,
9.0,,1521.0,,0.343,0.696,2.61,,,200.0,1
2.0,98.0,,,,0.653,9.4,94.0,128.0,10.0,2
,415.0,830.0,207.5,0.505,0.578,,419.0,,25.0,
2.0,63.0,126.0,31.5,,0.508,,43.0,64.0,,
,29.0,145.0,5.8,,0.966,1.61,,,36.0,
,151.0,1359.0,,0.184,,,250.0,,178.0,1
9.0,,4815.0,59.444,0.163,,1.4,,,,1
9.0,535.0,,,,,,887.0,,596.0,
9.0,,2511.0,31.0,,0.339,1.34,,,,1
8.0,,,29.125,,,,282.0,,207.0,1
9.0,510.0,,,0.148,0.537,,,2465.0,513.0,1
8.0,525.0,4200.0,65.625,0.095,,1.34,398.0,,,
9.0,,4824.0,,,,1.38,,,,
9.0,536.0,4824.0,59.556,,0.358,,441.0,,,1
,299.0,2691.0,33.222,0.133,,,358.0,1545.0,,
,217.0,,,,,,329.0,1339.0,,
9.0,102.0,,11.333,0.183,,,168.0,,132.0,
9.0,535.0,,,0.136,,,655.0,2399.0,,
,,602.0,,,,1.27,,500.0,,1
,,,,,0.626,1.32,861.0,2847.0,654.0,1
,475.0,,237.5,,0.544,,479.0,517.0,5.0,
2.0,,,,0.253,,,50.0,122.0,,2
6.0,75.0,,12.5,,0.973,1.47,160.0,,,1
,,488.0,7.625,,,1.31,101.0,392.0,,1
,336.0,3360.0,33.6,0.163,0.623,1.32,549.0,2094.0,415.0,1
7.0,155.0,,,0.178,0.614,,193.0,,132.0,1
,,,,,0.636,1.38,793.0,,573.0,
,,,37.25,0.138,,,,1412.0,278.0,1
,,,31.286,,,1.26,279.0,1224.0,222.0,
8.0,,2392.0,,0.186,,,446.0,1643.0,,1
9.0,219.0,,,,0.538,1.43,,1060.0,,
,,,,,0.621,26.57,558.0,667.0,,
8.0,,1584.0,24.75,0.215,,,,,260.0,1
5.0,13.0,65.0,2.6,,,,22.0,,,1
1.0,537.0,537.0,,1.0,1.0,537.0,537.0,,1.0,2
31.0,,3255.0,,,0.417,,728.0,,136.0,
13.0,228.0,2964.0,17.538,0.24,0.933,,,2765.0,,1
13.0,,481.0,,0.306,,3.59,,449.0,,
,178.0,,7.417,,0.933,8.0,,,,
24.0,,6768.0,11.75,0.443,0.878,7.8,,,384.0,1
26.0,294.0,,11.308,0.453,,7.6,3464.0,7010.0,,
24.0,186.0,,,,,7.4,,,,1
,,707.0,,,0.973,,354.0,688.0,111.0,
,96.0,672.0,,,0.982,1.6,,660.0,,1
7.0,61.0,,8.714,0.321,,1.78,,,,1
8.0,109.0,,13.625,0.2,,,,745.0,125.0,
,,,1.143,,,,,,59.0,
8.0,,,,,0.789,,,1357.0,239.0,
8.0,83.0,,10.375,,,,261.0,465.0,108.0,
,,,20.111,0.35,0.773,2.64,,1260.0,,1
,108.0,972.0,,0.345,,,335.0,627.0,137.0,1
9.0,,927.0,,0.357,0.864,2.47,,801.0,,
9.0,,,,0.305,,2.18,686.0,,314.0,1
,186.0,,23.25,,0.812,,593.0,1208.0,234.0,1
,169.0,,,0.333,0.726,2.3,507.0,,220.0,
,63.0,,63.0,1.0,1.0,63.0,,63.0,1.0,2
1.0,186.0,186.0,,,,,,186.0,,2
,214.0,214.0,214.0,1.0,1.0,214.0,,214.0,,2
5.0,,,5.8,0.317,0.952,,,138.0,,1
8.0,151.0,,,,,,,758.0,,1
,,2510.0,,0.151,,1.29,,1423.0,,1
7.0,262.0,,,0.152,,1.28,,,218.0,
9.0,,1863.0,23.0,0.177,,1.29,,1178.0,255.0,1
,,2358.0,,0.089,,,210.0,1015.0,176.0,1
9.0,,,31.111,0.165,,,415.0,,336.0,1
,209.0,1672.0,,0.173,,1.27,,1384.0,228.0,1
9.0,103.0,927.0,,0.164,0.771,,,715.0,,
9.0,,2430.0,,,0.495,1.27,,,,
,198.0,1386.0,28.286,,0.713,,,,174.0,
,,,42.875,0.129,0.605,1.2,,1661.0,,1
7.0,175.0,,,,,1.21,,1110.0,188.0,1
,,4428.0,,,0.541,,583.0,2397.0,,1
,,1566.0,,,,,235.0,1156.0,193.0,
1.0,,,143.0,,1.0,1.06,,,,1
,,,109.0,0.183,,1.05,,,19.0,1
9.0,535.0,4815.0,,0.106,0.47,,,,422.0,
,,860.0,,,0.637,,125.0,,,1
,219.0,2190.0,,0.153,0.601,,,,,1
7.0,59.0,413.0,,0.15,0.576,1.38,,238.0,,
,,123.0,,,1.0,1.05,20.0,123.0,,
7.0,62.0,,,,,,82.0,,64.0,1
9.0,314.0,2826.0,,0.156,0.587,,440.0,,352.0,
,80.0,,11.429,,0.698,,,391.0,74.0,1
1.0,62.0,62.0,,,,61.0,61.0,,,
1.0,148.0,148.0,148.0,0.986,1.0,73.0,,148.0,2.0,
,278.0,278.0,278.0,0.946,,,,278.0,9.0,2
5.0,,,15.0,,0.979,1.22,,367.0,,1
,,,,0.139,,,189.0,746.0,162.0,1
10.0,,,25.1,0.141,0.621,,354.0,,,
,141.0,987.0,,0.163,,,161.0,,139.0,
,60.0,60.0,,0.2,1.0,1.09,12.0,,11.0,
9.0,,,,,,1.28,199.0,821.0,155.0,
,,1592.0,24.875,,,1.18,,915.0,155.0,1
1.0,89.0,,89.0,,,,15.0,89.0,,
,,1400.0,,,,1.2,,,,1
,,1624.0,,,,,242.0,1246.0,,
1.0,,36.0,,0.222,1.0,1.14,8.0,,7.0,1
8.0,,,,,0.772,,88.0,,68.0,1
10.0,,3180.0,,,,1.18,406.0,1625.0,344.0,
,,987.0,20.143,0.16,0.757,1.17,,747.0,135.0,
10.0,250.0,,25.0,0.12,,,,1507.0,,
7.0,,1386.0,,0.055,,1.23,76.0,,62.0,1
,,,,,,,,26.0,,2
,,13.0,,1.0,,13.0,,13.0,,
1.0,145.0,,,,1.0,35.25,141.0,145.0,4.0,2
1.0,36.0,,,,1.0,1.83,11.0,,6.0,2
1.0,,,81.0,0.901,1.0,24.33,73.0,,,
1.0,187.0,187.0,187.0,,,,,187.0,,
7.0,148.0,,,,0.816,1.2,191.0,,159.0,
31.0,37.0,1147.0,,,,,,,105.0,5
,,,,0.714,0.94,11.88,,750.0,,
13.0,138.0,1794.0,,,0.697,,417.0,,108.0,
13.0,,,8.0,,0.699,,332.0,945.0,,1
13.0,38.0,,,0.285,,,141.0,,39.0,1
25.0,,,,0.49,,,,,,
