a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql,binaryClass
,,-0.474546,,,,0.813024,8.0,P
-0.241653,,0.470879,-0.28259,2.168285,,0.438499,,N
-0.396684,-0.197684,,,,,,7.0,
0.490223,,-0.124017,,,1.097201,0.662668,,P
-0.260739,,0.072789,,,,0.281641,,P
0.179109,,,,,,,,
,0.213979,-0.221447,-0.024441,,,0.597052,,P
-0.088714,-0.399255,,0.244633,1.62405,1.356691,,5.0,
-0.298101,-0.071032,,-0.441803,,,,6.0,P
,-0.08976,,-0.374988,7.36294,7.284539,,,N
0.260552,,,0.298742,0.15309,2.35998,0.261962,8.0,
-0.090556,,-0.29403,0.328812,5.745027,1.658063,,,N
,,,,4.931204,1.919808,0.804428,,P
-0.374524,-0.113305,-0.489656,0.14434,,,0.801341,6.0,
,,,-0.300445,,,0.468376,7.0,
,,,-0.082983,,,0.848966,8.0,
-0.0061,-0.422591,,,,9.530553,,7.0,N
0.142039,-0.455586,,0.318175,0.839945,11.602149,0.843699,,N
0.135692,0.136187,-0.237982,-0.197915,,,0.597229,6.0,P
-0.117405,,,,,,0.2443,,
,,-0.364135,0.275505,4.797274,1.354734,0.841601,5.0,
,-0.215361,0.392407,-0.308722,0.161212,,0.715507,,P
,,-0.027422,0.298834,,0.384932,,,P
,-0.144457,,-0.247412,,,0.80953,6.0,
0.224247,0.291107,,,5.375272,,,7.0,P
,,0.083372,0.366808,2.799224,,0.715944,,
-0.323042,-0.234424,,-0.038073,13.941747,2.051829,,5.0,
0.133731,,,-0.193085,,1.250911,0.849757,,
,0.424978,0.31933,,,2.98978,,,P
0.042412,-0.22822,-0.350083,,,0.19909,,6.0,P
0.203005,-0.039559,,,0.935359,,,,
,,,-0.381857,0.894465,6.205874,0.753651,,N
,-0.435517,-0.00122,,,,,6.0,
-0.019997,,0.048752,,0.267643,,0.189635,,N
-0.332325,-0.394298,,-0.039589,12.903541,0.718114,,6.0,
-0.346299,,0.211393,,2.564876,,,6.0,
,,,,,1.915857,,,P
,0.46758,,-0.336109,,3.64174,,,P
0.035313,,,-0.122952,,4.846075,0.684628,,N
,-0.288579,,,,,0.598653,8.0,
-0.47169,,0.325619,0.321003,3.879065,,0.606469,5.0,P
0.285882,0.135446,0.113013,,0.589832,20.084713,0.697649,,
,,,,0.455242,,0.725054,,
0.253564,0.266944,0.082946,0.026867,2.231139,1.069376,0.680915,,
0.363907,-0.041139,,-0.092013,1.087166,0.222659,,8.0,
,0.019774,-0.087317,0.131182,8.332865,,,,
,-0.31608,0.416077,,,18.451101,0.499292,8.0,N
,-0.047344,0.45868,,,2.721887,,,N
0.468761,-0.253179,-0.392128,,1.937813,6.313237,0.255483,,N
,0.386754,,,,2.284196,,5.0,
-0.119016,,,0.37621,,0.321023,,6.0,P
-0.152879,-0.373312,,0.144687,,1.004653,0.411535,8.0,P
,,-0.368945,,,,0.724314,5.0,P
,0.307937,,-0.225767,,2.381811,0.503907,6.0,P
0.299632,,,0.489332,,,,8.0,N
-0.364331,-0.253348,0.403628,,,0.156128,,7.0,P
0.000456,0.111694,0.101198,-0.336189,1.941215,1.403601,0.792069,,P
,-0.290346,0.370421,,,5.012489,0.411127,,
0.385514,-0.200221,-0.012656,0.40224,3.896027,3.461678,0.849095,5.0,
,0.221396,-0.194472,,1.554813,,,7.0,N
-0.460247,,-0.460567,-0.367602,2.59796,,,6.0,P
0.013872,,-0.0831,,0.749407,1.998368,0.783175,,
,0.238368,,0.229836,3.207502,5.266276,0.803455,6.0,
-0.223387,,-0.412868,0.372613,7.13006,,0.682792,,
,0.094032,,,,3.171324,0.30983,,
,-0.330385,,0.273787,0.977711,,,,
,-0.050424,0.056408,-0.495696,,4.989359,,6.0,N
-0.101329,,-0.419635,,2.60458,,,7.0,
-0.281022,-0.137249,,0.345022,4.732416,2.198114,,5.0,P
,0.48245,,-0.437885,,,,5.0,
,0.106023,-0.316721,0.437289,,0.899965,,,P
-0.313859,,-0.265722,,,,0.65554,,
,0.45367,,,,,0.542454,7.0,
0.14306,0.057565,0.1607,,,,,8.0,N
,-0.162939,0.34552,0.032785,3.277233,5.906833,0.415897,,N
,0.138812,0.016984,,0.676318,,,6.0,
0.063494,0.194007,,,2.819344,,,,
-0.332212,,0.019269,0.045797,5.481095,4.865844,,8.0,N
0.20416,0.374208,-0.010597,0.295001,,,0.710882,,P
,,,,0.612285,,0.834059,8.0,
,-0.081049,,,2.723921,1.559636,0.619608,,
0.001198,0.064784,,,,,0.879579,7.0,
,,,0.212809,,,,8.0,N
0.286129,,,0.286529,2.841724,4.490621,,7.0,
,0.490877,,,0.2524,7.978057,0.70042,,
-0.251573,0.140132,0.459574,-0.143995,0.07088,3.896679,,7.0,P
,-0.265049,,0.315992,,,0.772668,7.0,
0.010748,-0.430834,-0.259318,,,2.483986,0.916593,,N
,-0.43177,,0.384262,,0.72044,0.316314,6.0,P
0.196115,,-0.236981,,,0.384587,0.732565,5.0,
,,,,,,,,
,-0.184681,,,,0.235481,,7.0,P
,,0.126847,0.028199,,,0.568205,8.0,N
0.066373,-0.043692,-0.216301,0.050849,2.243258,,,,
,-0.342098,,,0.289664,2.293042,0.534445,,
,,-0.363867,0.447292,,,,,
,,,-0.413701,0.729454,,0.91534,,
,-0.078976,,-0.154122,,,,,N
,,-0.23845,,,5.977738,,,N
0.111662,-0.064004,,-0.32762,,0.892651,0.82052,7.0,P
-0.15006,-0.472857,-0.216802,,,,0.51046,5.0,
-0.235296,,,-0.20716,,,,,
,0.44981,,0.153813,,3.371809,,6.0,P
-0.027696,,,,,,0.893704,,
0.350091,0.296348,0.214418,-0.205454,,1.512675,,,N
0.143003,-0.286299,-0.12005,,1.117415,,0.561514,,P
0.207107,,0.334353,0.283938,2.592275,,0.358974,8.0,P
-0.29294,-0.362963,,-0.131583,,3.981719,0.646915,6.0,P
0.389825,,,,3.261444,3.768745,0.222489,,N
,-0.403259,0.421196,0.103488,4.06938,0.257033,0.614795,7.0,P
,,0.430786,0.344664,12.537569,,0.657454,5.0,N
-0.428568,0.463409,,0.47891,1.628156,6.365264,0.694113,7.0,
,0.050118,0.394837,-0.302933,,,0.877606,,P
-0.162537,-0.393273,,-0.493604,10.200419,,,6.0,
,0.004924,,0.051298,,3.073322,0.858395,,
,,,0.050127,0.137656,1.618485,0.870134,,P
,,,,0.699212,1.609891,0.385609,8.0,P
-0.392621,,0.293687,,5.505393,3.470768,,,
0.430864,-0.334945,,0.451659,1.665393,,0.674529,7.0,
0.037407,,-0.310074,0.31415,,1.763777,0.676988,6.0,
-0.251987,0.273979,,0.280826,,,,6.0,
0.059179,-0.236539,0.351839,0.393123,,2.048904,0.343613,,
,-0.103569,,-0.406476,0.157031,,0.411976,8.0,N
0.073622,-0.487979,-0.186402,,9.83932,3.123935,0.368301,8.0,N
,-0.114388,,,1.820274,,,,
-0.015593,0.207111,0.027703,,,0.074976,0.878364,,
0.197276,,,0.20261,,,,5.0,
0.309896,-0.103395,0.03036,-0.30723,7.647604,,0.835944,,
,-0.33305,0.101822,0.21164,0.272473,,,,
,0.341148,-0.161979,0.364649,0.882446,,,5.0,
,,-0.072442,0.248919,,2.153068,0.470533,,P
,,,-0.130803,0.313281,,0.280296,,
,-0.166054,-0.200993,-0.061544,10.104639,2.486618,,8.0,
0.171002,,,,0.175285,,0.326466,,
-0.028487,,0.030617,0.34166,,0.912912,,5.0,P
,,-0.439121,,0.515558,0.985362,,,P
,,,-0.356837,2.848347,4.446291,,,N
,,,0.012984,3.360626,0.908556,,,P
,0.044935,,,0.017704,2.695812,0.795756,,P
0.159441,0.129947,,,0.186967,1.203784,,,P
,,0.047856,0.006761,0.006689,,,,N
,,,,,,,,
0.035952,,,-0.072748,,0.770199,,,P
,0.478438,,0.212855,1.827481,,0.203665,5.0,P
,,-0.35791,0.071779,6.582507,0.065477,,,N
,-0.321895,,0.126033,,,,,
-0.496175,-0.380179,,,0.912658,5.658091,0.391964,6.0,N
,,0.117141,0.463079,,3.914785,,5.0,
-0.404329,-0.221608,,,,,0.695553,7.0,
,,,,,2.647721,,5.0,
,0.365166,-0.005719,0.310065,,0.972787,,,
-0.363793,,,0.068591,,1.244997,,,P
,-0.106364,-0.286825,,,2.850699,,,P
0.051094,,,-0.412311,,0.421278,0.25528,,
,,,-0.143473,,,0.652648,,
,-0.441232,,,0.314344,,,,
,-0.439658,,,,,0.78587,6.0,N
,-0.437604,,0.381807,0.22101,,0.731674,8.0,
0.266141,0.379401,-0.107016,-0.492461,1.617,,,5.0,P
,,0.350492,0.13372,,0.647711,,6.0,
0.31699,-0.415408,-0.021455,,0.908712,,,,
0.079188,,,-0.071687,5.1317,,0.700164,,
,0.194109,,0.326356,,,0.947683,5.0,P
,,,,,1.698267,0.436896,,
,0.257962,,,4.911266,0.914338,0.43103,5.0,
0.382691,-0.100163,,,,0.630122,0.744267,6.0,P
-0.497855,,0.058564,-0.434462,,,,6.0,P
,,,0.475205,0.447301,,0.575557,,P
-0.051094,-0.263732,,0.203026,3.09294,,0.759926,5.0,N
,,0.207516,,1.866942,0.487766,0.508335,,
,,-0.410719,0.452619,,,0.138803,5.0,
-0.194872,,-0.300722,-0.181686,2.077835,,0.450541,,P
0.001932,,0.091769,,,,,6.0,
0.280693,-0.380793,-0.179276,,0.181494,0.513057,,5.0,P
,0.213347,0.470757,,1.289182,,,6.0,
0.230178,0.309313,,-0.000351,5.333726,2.893017,0.643972,,N
,-0.35305,-0.098845,0.188179,0.000835,,0.508005,,N
,0.060975,0.042812,,,0.204923,,,P
,,0.334536,,1.526504,,0.566371,5.0,P
,,-0.056484,0.186884,2.950271,0.884811,,,P
0.372569,,-0.336341,,5.306557,,0.912687,,N
,,-0.024059,-0.179919,,,,6.0,
,,0.077531,-0.265435,3.45065,8.989545,,,N
,-0.249031,0.384092,,0.976868,0.117239,0.410511,,
-0.239286,0.286056,,-0.444581,,7.206075,,7.0,
,,-0.189583,0.347368,,,,,
0.234119,-0.028517,,0.089198,,3.128988,,,P
0.235852,,-0.165169,,,,0.747475,8.0,
-0.174265,,-0.38857,,3.353921,,,,
,,0.157079,0.374904,6.363008,0.571795,0.832843,,P
-0.389885,0.159187,0.26406,,,,0.246822,,
-0.3223,,,,,1.361326,0.78832,,
0.017949,-0.464235,,,1.348049,,,6.0,P
-0.256209,,0.366932,,,10.883437,0.337951,7.0,
-0.02771,,-0.475923,,,,0.307446,,
,0.130553,-0.012778,,,1.033028,,8.0,P
0.183068,-0.215888,,,0.411446,4.410506,0.57296,6.0,P
,0.309022,-0.220915,,,0.359768,0.638255,,P
,-0.27329,-0.498388,0.232692,0.43561,,0.591539,,P
,,-0.428219,-0.008147,,,0.572513,,N
0.408704,-0.117855,,,5.34924,1.072822,0.301588,,N
-0.262354,0.340462,,-0.47755,6.539979,1.912069,0.584657,,
,,-0.013459,0.095102,2.663591,7.799039,0.505133,,N
0.426738,0.148559,,,,,,,
,-0.114908,,0.444556,1.516975,2.009277,0.700014,,P
0.435914,-0.487186,0.181256,,,,,,P
,0.332707,,-0.077854,,2.291025,0.514298,7.0,P
,,0.37708,0.338346,,0.086282,0.266837,6.0,P
-0.329083,-0.068146,0.21609,0.018116,,6.749715,,8.0,N
,0.062667,,,0.061962,,,,P
,-0.260179,-0.104255,,,0.150463,0.43865,,N
-0.335439,,,,,7.42221,,5.0,N
,0.333452,,,7.012785,,,8.0,P
-0.281461,,,-0.241321,,,,,
,,,,0.241474,0.50143,,8.0,P
,-0.48241,-0.370667,,,,,6.0,P
,,0.399505,,,,,5.0,N
0.24127,,,-0.109899,1.527777,,0.432762,,
,,,0.063052,5.01937,2.929736,0.664777,,
,0.002953,-0.277103,,1.20656,,0.476096,,N
,-0.362151,,,1.422545,6.81049,,,
0.429839,,,,,,0.910915,,
,,,-0.461478,9.416011,,,8.0,N
,,0.069686,,,10.93491,0.723326,7.0,
,,0.22023,,,8.330012,0.599063,5.0,
-0.401163,,-0.417339,-0.359596,2.47082,3.47581,0.315445,6.0,N
0.239965,0.358423,0.312629,-0.197425,0.130163,,,8.0,N
,,,,,,0.809207,5.0,N
-0.364329,-0.009969,,-0.167247,,3.840899,,7.0,
0.012698,-0.120765,,-0.10089,0.570679,4.067977,0.648781,5.0,
-0.021861,,-0.391333,,14.459457,,,,N
,,,,,,,,
,,,0.341437,1.594632,0.979308,,7.0,P
0.462837,0.400507,-0.428074,,0.118203,0.455444,,,
,,,0.2547,,,,7.0,N
,0.207343,,,,,0.46294,6.0,N
-0.289176,0.047702,,,0.212452,,,8.0,
0.463965,,,,,,0.201407,,
,,-0.090127,0.303053,,,,5.0,
,0.068471,0.202847,-0.26183,,,,7.0,P
0.491773,,,,4.323281,,,,
-0.357931,0.336586,,0.499636,1.270538,9.040818,,,N
,-0.065475,,,,,,,
,,0.321312,-0.299003,,1.979792,0.670337,,
-0.371756,,0.43217,-0.073507,3.902885,,,6.0,P
,,-0.175312,-0.159803,,,,7.0,P
,0.288955,,,5.610147,,,,P
-0.486689,,0.49311,0.184482,,0.323373,0.746256,5.0,P
,0.29205,,0.015244,,,,,
0.365315,,0.068795,-0.038664,,,,5.0,
,,,-0.130929,5.898322,,,,N
-0.482367,,,,3.309618,1.353154,,,P
,,,,,6.642871,,,
0.02232,,0.330038,,0.749181,,,8.0,
0.020625,,,,4.124232,0.086839,,,P
,,0.142786,-0.414484,1.28768,7.672933,0.679601,6.0,N
0.455607,0.206951,,0.464234,,,0.8797,,P
,0.177142,0.316534,0.176598,4.017364,,0.585253,7.0,P
,-0.101045,,0.211555,,,0.272978,7.0,
-0.091187,-0.166531,,,2.171765,,,7.0,
,0.158753,,,,,0.410418,,N
0.164815,,0.422163,-0.359975,9.781471,2.237539,,5.0,N
,0.280977,0.161738,-0.493133,2.448169,1.055398,,,
-0.139054,,-0.125021,0.243108,,0.220944,,5.0,
-0.161028,,,,13.209943,4.512255,,,
,-0.364038,-0.063723,,2.828693,1.24042,,7.0,P
0.412736,,,,0.411926,0.447232,0.841172,5.0,P
,,,,,,,8.0,
-0.271258,,0.477921,,6.338192,2.923246,0.690175,,N
,-0.22814,-0.474453,,,,,5.0,
,0.183851,,,1.703951,,,,P
-0.001186,,,-0.478682,2.997032,,0.515541,,N
-0.486194,,,-0.412998,,,,,N
0.395076,,,-0.299347,0.333484,,,7.0,
0.067211,-0.496396,,-0.088509,,,,,P
-0.052592,0.330907,-0.293988,0.270289,,,,,N
,0.157874,,-0.370154,,2.915984,0.330086,6.0,
-0.458941,-0.260081,,0.349448,4.647373,7.051108,,,N
,,-0.346488,,,,,7.0,
0.007518,,,-0.12297,,,,,P
-0.341821,,,-0.30568,1.085635,3.80728,,6.0,P
,-0.386664,0.109541,0.345987,,,0.723452,5.0,
,-0.486602,,-0.038717,7.707723,,0.663336,7.0,
,0.398943,,0.19932,1.739163,,0.638627,6.0,P
0.073476,,,,,0.770024,0.502186,7.0,P
,-0.039048,-0.042226,,,,0.671453,5.0,
0.25213,,-0.114828,,,9.657659,0.635779,,
,0.212871,-0.115019,-0.306048,2.978387,,,6.0,
-0.481777,,-0.025242,,2.879041,,0.176273,,
,,,-0.365683,0.102387,0.851246,0.789436,,P
,,,,,,0.505083,,
,-0.286652,0.363174,,,,0.34029,,N
,,,0.076434,7.491391,,0.502141,6.0,
0.348737,-0.226024,0.335133,,,7.409888,0.821376,,N
,,,,1.061036,7.462009,,,
0.09298,-0.149435,0.04602,,,,,,P
0.060042,,,,,0.269128,0.848057,,P
,,,-0.282086,,,,,P
0.320963,-0.106338,0.055691,,2.306906,,0.756004,8.0,P
,,,,0.734921,,,,P
0.292007,0.16352,-0.34404,0.127143,,,0.378795,6.0,
-0.311892,,-0.087074,0.442989,2.020456,6.069121,,6.0,N
,,-0.322127,0.019637,,,,5.0,P
-0.47895,,,-0.429417,,0.053179,,7.0,
,,,,2.484549,,,6.0,
-0.171295,,,0.285895,,,0.531318,,
,-0.271701,-0.28378,-0.16306,,0.292947,,8.0,
-0.148887,0.139687,0.30989,,,,0.684505,6.0,
-0.011099,,0.360691,-0.364267,,,0.781435,8.0,P
-0.483324,,-0.108717,,,2.200906,0.449327,5.0,N
,,-0.225541,-0.234398,5.04867,,,5.0,
,-0.291486,-0.495677,,,,0.917131,7.0,P
,0.099818,-0.273703,0.181818,0.358234,6.187267,0.643024,,N
-0.069652,,0.100155,-0.156612,,,0.82413,6.0,
-0.271524,,0.344334,0.312652,0.363529,1.080692,0.413561,,
,,,,,1.11965,0.426209,8.0,P
-0.076312,,0.222602,,,,0.83394,,
,,,-0.059604,0.085457,,0.492141,6.0,
,-0.452642,,,3.983548,,,5.0,N
,,,-0.074156,,,0.407554,,
-0.111975,,,-0.162282,1.951717,1.096507,,8.0,P
,0.254893,,,0.492486,0.68135,,8.0,P
-0.182049,,,-0.127493,,,0.800614,6.0,P
0.439585,,-0.291544,,3.7858,,,,N
,,-0.010439,,,,0.862427,8.0,
0.26476,-0.246343,0.206035,,4.109139,,0.484188,7.0,N
,,,-0.283357,0.361591,,,,
,,,0.034277,,0.282446,0.795343,,P
,0.17373,,0.23355,0.349488,5.011428,0.737693,8.0,P
-0.302307,,-0.254114,,4.351683,,0.554673,7.0,
,0.014995,,0.431727,,2.573594,,6.0,N
-0.214568,,0.445871,-0.003043,,,0.802631,,
0.432682,0.274977,,-0.291386,5.603562,,0.744944,,N
-0.100857,,,0.466996,,0.632663,0.596264,6.0,
0.485165,0.464581,,,,,,,N
0.372868,0.329157,,-0.000295,,,0.739953,5.0,
-0.128394,-0.409075,-0.035008,,,,,,
0.193488,,-0.147063,,1.27266,5.451128,0.319269,8.0,
0.055075,-0.159809,-0.212721,-0.30614,,,,6.0,
-0.055743,,,-0.02237,,,,,P
,,,,1.084211,1.747656,0.805527,,P
,-0.082605,0.44577,-0.418091,1.51716,2.417124,,8.0,
,0.332741,0.142038,,,7.18416,0.560641,7.0,N
-0.068646,,,-0.345549,5.851734,4.491518,0.831488,,
,-0.481292,,0.069757,10.666017,0.32911,0.929437,,N
,,,0.329187,5.907589,1.250001,,5.0,P
-0.247625,,-0.190903,0.290883,,,,,
0.49218,,-0.247706,0.218916,0.685336,,0.828656,8.0,
-0.27458,-0.485856,,0.113858,,,0.408586,7.0,P
-0.05612,-0.269219,,,,,0.615025,6.0,P
,,0.267541,0.059661,0.341362,6.988669,,6.0,
0.220111,,0.477596,,,0.346705,0.813435,,P
0.189926,,-0.490784,0.113782,,,0.560613,,P
,,0.290218,0.310722,4.209144,,0.888579,,
,,0.131588,-0.117857,,,,8.0,N
-0.254826,,0.14198,0.28329,4.627191,1.587861,,5.0,
0.203576,-0.241134,,,2.80265,,,5.0,P
0.435794,,,,1.621875,,,7.0,N
,-0.494379,,,,0.024041,0.451401,,
,,-0.380745,-0.287042,,2.455364,,,N
0.120387,-0.039086,-0.387786,,7.309943,3.516179,,,N
,,,0.319387,5.587417,,0.381667,8.0,
0.256668,-0.277967,-0.121386,-0.313491,4.393212,,0.629759,,P
,,,0.355433,,1.642118,0.290022,6.0,
,-0.425555,0.226108,,,,,5.0,
-0.286626,,,-0.15557,,3.607319,0.434205,5.0,N
0.238759,,,,3.403876,2.896589,,,N
0.306643,,0.095388,-0.236754,,4.63046,,,
,,-0.235125,,,1.769774,0.638534,5.0,N
0.438274,0.138998,,-0.004101,,,0.583803,,
-0.357477,,0.049292,0.258359,3.332425,,0.859248,,
,,,-0.357827,0.018002,4.567347,,,N
0.160081,,,,5.274346,1.037202,0.721009,7.0,
,,,,0.24169,0.684609,0.840107,,
,0.399644,-0.170177,0.166283,1.263118,,0.819897,,
,,0.497624,-0.459825,2.283186,,,5.0,P
,0.343036,-0.342698,,3.084829,,0.825611,8.0,
,,,0.275412,2.945741,6.718613,,,N
,0.316691,,,,9.877481,,,N
,,-0.163603,-0.229573,0.915378,1.132442,,6.0,P
0.015054,-0.12931,,-0.255588,4.26501,0.82439,0.348333,,P
-0.472796,,,,1.089857,5.531873,,8.0,N
,-0.104198,,-0.170129,0.647942,,,8.0,P
0.394746,-0.220338,0.269465,-0.115832,,6.979074,,5.0,N
-0.124921,,,,1.630845,0.897162,,6.0,
0.150611,-0.289161,0.203635,-0.298424,,5.725795,0.80943,,
0.013246,,0.323207,,0.159801,0.69715,0.333691,,
0.35624,,,0.324803,0.613724,0.742358,0.927964,,
0.403514,0.334703,,0.22248,,,,,N
0.022875,,,,,4.276857,0.382776,,
,,-0.199274,0.059943,,3.031174,0.916611,8.0,P
,-0.339883,,0.291767,,0.330875,,,
0.338746,0.110407,,,10.225921,,0.65761,,N
,,,0.133144,,0.932867,,8.0,
,0.092348,,0.134249,,,0.786553,,N
,,,0.376396,,,,6.0,
,,,-0.168807,0.991235,,,5.0,
,-0.287279,-0.236988,,7.926532,4.236213,,,
-0.465911,,,,,,,,P
-0.215538,0.338491,0.416161,-0.182216,,,,,N
,0.222303,0.296223,,,,,8.0,
,,0.305506,-0.378553,,0.362889,,,P
,,0.342727,,2.340155,0.104709,0.81543,,P
,-0.140136,,0.194096,,,0.409495,6.0,
,,,-0.432364,,,,,
,0.463556,0.452502,,0.590859,,,,
-0.265817,,,-0.483709,,,0.436303,7.0,P
,-0.371254,,-0.438524,1.009353,5.455129,0.535595,7.0,P
-0.079411,,,,,,0.420293,8.0,
,-0.453727,0.441734,,2.360544,1.013653,,,P
,0.049194,,-0.428249,0.238717,0.698505,0.383579,,P
0.154716,,0.407126,-0.145461,11.68389,1.831507,,,N
,0.092069,0.422122,,5.269835,12.030373,,5.0,N
0.350877,,,-0.481303,4.400432,,0.895927,6.0,
-0.424441,-0.222292,-0.23452,-0.136287,0.263429,,,,P
,-0.340377,,,1.107727,,0.198155,7.0,N
0.312586,,0.266077,,,,,8.0,P
0.400454,,,0.33176,0.228023,,0.433682,,P
,,-0.247701,,0.203595,,,5.0,P
-0.418025,,0.218944,,6.873527,3.241095,0.635369,5.0,
0.311172,0.454887,,,,6.397368,,5.0,
-0.265742,-0.439692,,0.354787,1.798794,,0.892924,,P
,0.14373,,-0.08582,,,0.564006,,
,,0.283954,,4.970649,,,7.0,P
-0.065553,-0.400373,,,,0.240912,,8.0,N
,-0.312805,0.456501,,0.521098,2.31964,,6.0,P
-0.488219,-0.276587,0.001253,,,,0.725677,,
,,,,2.769296,,0.232928,6.0,
,,0.486635,0.021048,,8.92525,,6.0,
-0.378321,-0.065267,-0.450842,,,,0.365264,,
-0.435384,-0.321474,-0.484557,0.486884,2.046428,,0.775574,,
,0.070851,,,,9.019997,,5.0,
,0.290088,0.344439,-0.257597,3.625524,,0.580714,8.0,
,,0.074775,0.237522,,3.019776,,7.0,P
,,-0.48225,0.325743,,7.041534,,,N
,,,,,,0.7391,,
,0.422165,,,0.334376,,,8.0,N
-0.047203,,,,,5.994955,0.854291,8.0,N
-0.027416,0.316784,,0.137151,,,0.737294,8.0,
,-0.214058,,,,,0.585133,5.0,P
,0.350046,,0.189814,,,,,
0.217184,,,,3.014935,0.14335,0.907341,,
0.138617,0.426672,,-0.419192,,,0.248896,8.0,P
-0.419983,0.221437,,,,,,,
-0.482437,-0.458205,-0.186993,,7.637238,0.044986,,8.0,N
,,0.122578,,1.589797,,,5.0,
-0.110364,-0.019981,,,2.231379,13.187423,0.255028,7.0,N
,,,-0.238134,,,,5.0,N
-0.488595,-0.416823,0.041841,,,,,,
,0.365668,,-0.173845,0.180955,0.106093,,,
-0.214106,,,,0.604097,3.284668,,7.0,
,,-0.121509,-0.153332,4.004676,2.139277,,6.0,P
-0.181679,,0.379596,0.178142,0.753065,,0.920872,,P
,,0.366229,0.008332,,,0.844293,7.0,
,,,,,1.445539,,7.0,
,,,,,0.150375,0.590213,6.0,P
0.444046,0.233189,-0.418637,-0.203569,,8.389379,,8.0,N
-0.228258,0.177431,0.338333,,,3.173599,0.327833,7.0,
,-0.207295,-0.130798,,0.109485,,,6.0,
0.056926,-0.476374,0.074166,-0.006003,1.463212,1.719754,0.610526,7.0,
-0.023455,,,,0.499321,3.06616,,,
-0.391937,,0.488389,-0.454327,0.985447,,0.609668,,
-0.330231,-0.363961,0.165579,0.186058,,,,8.0,
0.159677,0.26064,0.149466,-0.10732,0.608173,7.093368,0.717634,,
0.433532,-0.436705,0.212304,0.056107,,,,6.0,P
,-0.152676,,,0.803969,,0.531701,,N
,-0.423923,0.47646,0.213682,,2.276166,,,
,,,-0.443201,,0.122237,0.914875,6.0,
,0.020845,0.373052,-0.15871,,0.056826,,,
0.222592,,,,,,,,
-0.24426,-0.298263,,0.490792,,,0.686138,,
-0.265017,,,,4.742845,1.037725,,7.0,N
0.101655,,,0.163644,1.486096,3.176296,,6.0,P
,0.395928,0.416238,,,0.034815,,,P
0.485285,,,0.380629,,,0.691872,,N
,0.3444,,,1.442694,,,,P
0.009306,,0.138112,,3.238722,1.279376,0.56348,5.0,P
,-0.491908,0.182298,,3.318414,,0.700631,,P
,,-0.03817,0.356699,,3.890182,,,
,-0.15136,-0.257262,,2.638697,0.811268,0.513297,,P
,,0.236036,-0.197103,,,,6.0,
0.148831,,0.054286,0.2404,,,,,
-0.093238,,,-0.216156,1.06338,,0.456866,5.0,
-0.499999,,-0.344967,,0.572415,,0.684545,,
,,,,,4.926493,0.792589,8.0,N
-0.489209,0.009035,,,1.383751,,0.383906,,
-0.22728,0.030143,0.062883,,,1.238744,0.485077,7.0,
0.310485,0.263849,-0.29462,0.121958,,6.758987,,,
0.336645,,-0.208351,,1.826528,0.951383,0.555393,,
0.260733,0.06911,0.090614,-0.23126,2.859523,,,6.0,
0.081986,,,,,,,5.0,N
,0.480889,,,,0.821577,0.728047,8.0,
-0.291659,-0.044695,-0.447492,-0.408275,,,0.256852,,
,,-0.204923,,,0.255402,0.764132,5.0,P
-0.006024,0.015344,,0.382255,,9.501813,,,N
0.412296,,,,,0.77876,,5.0,
,,-0.152608,-0.307316,2.729938,,,5.0,P
-0.24407,-0.171155,0.032051,-0.222866,2.404227,,,6.0,
,,,-0.426848,,0.536062,,6.0,
,-0.268929,-0.177642,0.307557,0.319226,2.169119,,,
0.288756,0.226658,-0.179318,,0.499172,0.020161,,7.0,P
,,0.429447,,1.47294,4.3533,0.474434,5.0,P
-0.122031,,,0.168797,1.020931,5.826514,0.761716,6.0,
0.404211,0.210064,-0.040024,-0.130601,1.481232,5.823098,0.495389,6.0,
,,0.44063,-0.168481,,1.187539,0.530065,,
,0.15874,0.195565,0.255551,0.91796,,0.410589,,
,,-0.479829,-0.051173,0.051166,3.952858,,8.0,N
,0.316555,-0.331072,0.419714,2.459956,,,7.0,P
,-0.047507,,-0.211422,,,,,
0.449556,-0.205024,,,3.259438,7.513932,0.360893,8.0,N
,0.322935,-0.032051,,,,0.909288,8.0,P
,-0.230106,,,0.538636,0.531389,0.882327,8.0,
,-0.432648,-0.400875,,,,0.498381,7.0,N
-0.08827,-0.493759,0.391193,,,0.284148,0.887983,,P
,0.267572,,,,8.021506,0.882025,,N
-0.108906,,-0.234456,-0.283512,,,0.558528,6.0,
,-0.273781,,-0.408773,2.16747,,,,
0.391528,-0.075343,,-0.037478,1.339164,,,,
-0.247949,,-0.428475,-0.328754,0.752143,,0.5934,,
,,,0.100926,,0.805344,0.61203,8.0,
,-0.090628,-0.130463,,,,0.300945,,P
,,,,,,0.880628,6.0,
-0.482016,0.429155,,0.008536,0.501417,,0.722971,6.0,N
-0.173307,-0.28363,0.185536,-0.480515,2.499407,,0.322192,6.0,N
,,-0.155003,,,,,7.0,
-0.460238,-0.211764,,-0.364681,,5.359627,0.586841,6.0,N
,,,,,0.489495,,,
-0.140541,0.223478,,,,1.526397,0.596678,5.0,N
-0.450264,-0.439402,,0.019754,2.823918,6.1214,0.445681,,N
0.358625,0.367545,-0.141876,0.360356,3.140279,3.935212,,6.0,N
,0.363066,,0.395738,,,,,N
