V1,V2,V3,V4,V5,V6,V7,Class
2.0,,,0.0,,,,
,0.0,16.0,5.0,,,,4
4.0,,20.0,12.0,,,26.83,4
0.0,17.0,0.0,0.0,8.0,18.79,29.41,4
,0.0,,0.0,,,29.41,4
,0.0,,17.0,,,29.41,
,,0.0,7.0,5.0,8.6,,
,,5.0,,10.0,,,4
2.0,0.0,10.0,,19.0,9.0,,4
3.0,,,7.0,24.0,,,4
,,,,28.0,,,4
,12.0,,,,15.0,,4
1.0,,9.0,,,9.0,,
2.0,0.0,18.0,,,,,
,,0.0,,4.0,,26.63,4
1.0,,,,8.0,,26.63,
2.0,0.0,8.0,0.0,,,26.63,4
,,,,19.0,,26.63,4
,2.0,,,,,,4
,,0.0,,5.0,9.43,33.54,
1.0,7.0,,,10.0,,,4
,,,,20.0,,33.54,
3.0,,20.0,,25.0,,33.54,4
4.0,7.0,25.0,15.0,30.0,,33.54,4
,15.0,0.0,0.0,,17.49,31.76,4
,0.0,,,18.0,9.0,,4
,,,,28.0,18.03,31.76,4
,,0.0,2.0,6.0,,,4
,2.0,6.0,0.0,12.0,,,4
2.0,0.0,12.0,0.0,,12.0,,
,,,,,6.32,40.25,4
,,30.0,,36.0,,40.25,
0.0,,0.0,1.0,6.0,,42.49,
1.0,,6.0,0.0,12.0,,,
,0.0,12.0,0.0,25.0,13.0,42.49,
3.0,0.0,,1.0,31.0,6.08,42.49,
4.0,,,,,19.31,,
0.0,14.0,0.0,0.0,,,34.93,4
1.0,0.0,,0.0,,,34.93,
2.0,0.0,,,,17.2,34.93,4
0.0,17.0,0.0,9.0,5.0,9.43,,4
1.0,9.0,5.0,0.0,10.0,10.3,,4
2.0,0.0,10.0,,,11.0,,4
3.0,0.0,,9.0,26.0,,36.24,4
4.0,9.0,,,32.0,,,
0.0,19.0,,,6.0,,42.49,
1.0,5.0,6.0,,12.0,,42.49,
2.0,,12.0,0.0,25.0,,42.49,
,,25.0,,,,,
,5.0,,,38.0,,,
0.0,12.0,,2.0,4.0,,,4
1.0,2.0,,,,4.47,,
2.0,0.0,8.0,,,8.0,26.83,4
,,,2.0,,4.47,26.83,
4.0,2.0,,,,10.77,,
,22.0,0.0,,8.0,,32.56,
1.0,,8.0,0.0,16.0,,,
,0.0,,,,23.41,,4
,30.0,0.0,,,,46.86,4
1.0,9.0,9.0,,,12.73,,
,,18.0,,,,,
,,,30.0,,,,4
,16.0,,0.0,12.0,20.0,,
,,,0.0,24.0,12.0,,4
2.0,,,,36.0,20.0,,
,,0.0,,4.0,,,
1.0,,,0.0,,,,
2.0,0.0,,0.0,16.0,8.0,,
3.0,0.0,,,,4.47,,4
4.0,,,15.0,24.0,13.6,,4
,,,,6.0,11.66,,4
1.0,,6.0,0.0,,6.71,,
2.0,,,,18.0,,27.29,4
,,18.0,13.0,24.0,,27.29,
,,,6.0,,,,4
1.0,6.0,,0.0,6.0,,26.25,
,0.0,6.0,,,,26.25,
3.0,0.0,,6.0,,6.71,,
,,,,,11.7,26.25,4
0.0,,,2.0,7.0,13.89,,
,,7.0,0.0,14.0,,,
2.0,0.0,14.0,2.0,21.0,7.28,31.3,
3.0,2.0,21.0,14.0,,13.89,,
,,0.0,,7.0,,32.25,
1.0,,,,,8.06,32.25,
,,14.0,,21.0,8.06,,
,4.0,,16.0,28.0,,32.25,
0.0,,0.0,0.0,,,34.93,
1.0,,11.0,,,11.0,34.93,4
2.0,,22.0,14.0,32.0,,34.93,4
,,,14.0,,8.6,,
1.0,,,0.0,,14.87,,4
,0.0,10.0,,19.0,9.0,,4
3.0,0.0,19.0,,24.0,,,
,14.0,,,28.0,,,
,12.0,,2.0,6.0,,26.83,4
,,6.0,0.0,12.0,6.32,26.83,
2.0,,,,18.0,,26.83,
,,,12.0,,,26.83,4
,18.0,,,,,,
1.0,2.0,,,18.0,9.22,40.25,
,0.0,18.0,2.0,27.0,9.22,40.25,4
,2.0,27.0,,36.0,18.36,,
0.0,,0.0,,6.0,18.03,,4
1.0,6.0,6.0,0.0,,8.49,,
2.0,0.0,12.0,,,8.49,,
,,,23.0,,,,
0.0,27.0,,,8.0,,41.87,
,,,0.0,,15.26,,4
,0.0,16.0,,,,,
,13.0,24.0,,32.0,,,4
0.0,16.0,,,9.0,,,
1.0,,9.0,0.0,,,,
,,18.0,,28.0,,32.25,4
,,,1.0,,,35.78,4
1.0,1.0,,0.0,,8.06,35.78,
,0.0,,1.0,24.0,,35.78,4
3.0,1.0,24.0,,,,,
0.0,,0.0,6.0,7.0,,36.88,
1.0,6.0,,,14.0,9.22,36.88,
,,14.0,,,9.22,,4
3.0,,,,,19.31,,4
,19.0,,0.0,11.0,,,4
1.0,,11.0,0.0,22.0,,,4
,0.0,22.0,,,,37.22,
,,0.0,,13.0,,,4
1.0,,13.0,0.0,26.0,13.0,,4
,,,17.0,,,43.46,
,21.0,,3.0,,,,
1.0,3.0,6.0,,,,,4
,,,,,,41.68,4
3.0,,24.0,3.0,,,41.68,
4.0,,,,,,41.68,4
0.0,26.0,,,,,,
,,,0.0,,,,4
,0.0,24.0,,,28.64,44.41,
0.0,18.0,0.0,,6.0,,,4
1.0,,,,12.0,,,4
2.0,,12.0,,24.0,,40.25,4
,,24.0,9.0,,10.82,40.25,
,,30.0,18.0,36.0,,40.25,4
0.0,21.0,,0.0,,,,4
1.0,0.0,13.0,,,,,
2.0,0.0,26.0,21.0,38.0,,43.42,4
0.0,,0.0,,6.0,,26.83,
,2.0,,,12.0,6.32,26.83,
,0.0,,,18.0,6.32,,4
3.0,2.0,,12.0,24.0,11.66,,4
,,,24.0,6.0,,,
,24.0,,0.0,12.0,,50.99,
2.0,,12.0,,,13.0,,
3.0,,25.0,24.0,,24.74,50.99,
,24.0,,,,,50.99,
,,,2.0,,,,
,2.0,9.0,0.0,18.0,9.22,,4
2.0,,,,27.0,,,
,,,,,18.36,,
0.0,,,2.0,7.0,,,4
,2.0,7.0,,,7.28,31.3,
,0.0,,,21.0,7.28,31.3,4
,,21.0,,,,31.3,4
,,,,,15.81,,4
,15.0,5.0,0.0,,15.81,43.86,4
2.0,0.0,10.0,0.0,21.0,11.0,43.86,
3.0,0.0,,,26.0,,,4
4.0,,26.0,,32.0,,43.86,
0.0,12.0,,0.0,9.0,15.0,30.46,
1.0,,9.0,,18.0,,30.46,
2.0,0.0,,,28.0,,30.46,4
0.0,,0.0,,8.0,16.12,,
1.0,11.0,8.0,,16.0,,40.61,
,0.0,16.0,,24.0,13.6,40.61,
,11.0,,25.0,,16.12,,
,,,0.0,,,30.46,
1.0,,9.0,,18.0,9.0,,
,,18.0,12.0,,15.62,30.46,4
0.0,,0.0,5.0,5.0,,,
,5.0,,0.0,10.0,7.07,,4
,,,,,11.0,,4
,0.0,21.0,,,,,
4.0,5.0,,,32.0,16.16,,
,,,,,11.66,42.19,4
1.0,12.0,6.0,,,,42.19,
,0.0,12.0,,24.0,,42.19,4
3.0,,24.0,12.0,,,,
4.0,12.0,,,36.0,,,
,14.0,0.0,,5.0,8.6,,
1.0,,5.0,,10.0,8.6,31.3,4
,0.0,10.0,0.0,,,31.3,
3.0,,19.0,,24.0,8.6,31.3,
,7.0,24.0,14.0,28.0,,,4
0.0,,,,,16.16,38.01,
1.0,,,,,6.32,38.01,
2.0,,12.0,0.0,,,,4
3.0,0.0,,2.0,,,38.01,
,2.0,,,34.0,,,4
0.0,17.0,,0.0,,18.79,,
1.0,,8.0,0.0,,8.0,,4
,,,17.0,24.0,,29.41,4
,,0.0,,6.0,22.8,50.21,
1.0,13.0,6.0,,12.0,,50.21,
2.0,,,0.0,,12.0,,
3.0,0.0,24.0,13.0,30.0,14.32,50.21,
,,,35.0,36.0,22.8,,4
,14.0,,,7.0,13.89,31.3,
,,,,14.0,7.28,31.3,
,0.0,14.0,2.0,21.0,7.28,31.3,
,2.0,,14.0,28.0,,31.3,4
,18.0,0.0,2.0,6.0,17.09,40.25,
1.0,2.0,6.0,0.0,12.0,6.32,40.25,4
2.0,,12.0,,,,40.25,
3.0,,,2.0,,,40.25,4
4.0,2.0,30.0,,36.0,,40.25,
0.0,15.0,,2.0,6.0,,28.3,4
,2.0,6.0,,,,,4
,0.0,,2.0,18.0,6.32,28.3,
3.0,2.0,,15.0,24.0,,,4
,,,0.0,12.0,20.0,,4
,,,0.0,24.0,,39.4,4
,,24.0,,36.0,,39.4,
,16.0,,,,17.89,,
,,,0.0,,,28.84,4
2.0,,16.0,,,17.89,28.84,
0.0,0.0,0.0,,30.0,30.0,33.54,
1.0,,30.0,14.0,,15.23,33.54,
2.0,14.0,,,,,33.54,
,,15.0,14.0,8.0,7.07,,
4.0,,8.0,,,,,
,0.0,,0.0,26.0,,34.71,
,0.0,,,,24.35,34.71,5
,23.0,,,,9.0,34.71,
3.0,23.0,9.0,,0.0,,34.71,
0.0,0.0,0.0,,24.0,,,
1.0,0.0,24.0,10.0,18.0,11.66,27.29,
,10.0,,13.0,,,,5
,,12.0,10.0,,,,
4.0,10.0,6.0,0.0,,11.66,,
0.0,,0.0,,28.0,,,
1.0,,,12.0,,,,5
2.0,12.0,18.0,12.0,9.0,,,5
,,9.0,,,15.0,,5
0.0,,,,,33.06,,5
1.0,,33.0,17.0,22.0,,,5
2.0,17.0,22.0,,,11.0,37.12,
,,,0.0,,,,5
,0.0,0.0,,21.0,,,
1.0,,21.0,,,10.0,23.26,
,,15.0,10.0,10.0,5.1,,5
,10.0,10.0,9.0,,,,5
,9.0,5.0,0.0,,,,5
,0.0,0.0,1.0,,31.02,,
1.0,,31.0,,24.0,14.76,34.89,
,,,,16.0,8.25,,5
3.0,,16.0,14.0,,,,
,,,0.0,0.0,16.12,34.89,
,,0.0,,,37.0,41.15,5
1.0,0.0,37.0,10.0,30.0,12.21,41.15,
,10.0,,18.0,,10.0,41.15,
3.0,18.0,,,12.0,,41.15,5
,,12.0,10.0,6.0,,,
,10.0,,0.0,0.0,11.66,41.15,5
,,,0.0,24.0,,,
1.0,0.0,24.0,9.0,,9.85,27.29,
,9.0,20.0,,,,,
3.0,13.0,,13.0,,8.0,27.29,5
4.0,13.0,8.0,9.0,4.0,5.66,,5
,,,0.0,,,27.29,
0.0,0.0,0.0,,,,41.05,5
,1.0,34.0,,24.0,23.26,,5
,22.0,24.0,23.0,,7.07,,
,,,,,9.06,41.05,5
4.0,,8.0,0.0,0.0,,41.05,
,,,0.0,36.0,36.0,,
,0.0,,16.0,,20.0,39.4,
2.0,16.0,24.0,,12.0,12.0,39.4,5
3.0,,,0.0,0.0,,,5
,,,,25.0,,,
,,,19.0,,19.24,,5
2.0,,,19.0,8.0,8.0,,
,19.0,8.0,,0.0,,31.4,
0.0,0.0,0.0,,35.0,35.01,48.1,5
1.0,,,9.0,,9.43,,5
2.0,,30.0,,24.0,24.74,,
3.0,,24.0,33.0,,12.0,48.1,5
4.0,33.0,12.0,9.0,,,48.1,
,,,,,10.82,,5
,0.0,,2.0,,,22.36,
1.0,2.0,20.0,9.0,15.0,8.6,,5
2.0,9.0,,,,,,
3.0,10.0,,9.0,,5.1,,
4.0,,,0.0,0.0,,22.36,
,0.0,,2.0,,32.06,,5
,2.0,32.0,,,13.42,35.78,5
2.0,,,16.0,,,,
3.0,,,,,11.0,,
,,,,,5.39,35.78,5
,,,0.0,,,,5
0.0,0.0,,1.0,23.0,,31.14,5
,,23.0,21.0,,,,
,21.0,16.0,,8.0,,31.14,5
,21.0,,,,22.47,31.14,5
,0.0,,1.0,33.0,33.02,36.67,
,1.0,33.0,9.0,,10.63,36.67,5
,,26.0,16.0,21.0,8.6,,
3.0,16.0,,16.0,,11.0,,
,,10.0,,,8.6,36.67,5
5.0,,,0.0,,,,
,0.0,0.0,0.0,,,,5
1.0,0.0,24.0,,,,32.56,5
2.0,,18.0,,12.0,,,5
3.0,,,10.0,,,32.56,5
,,6.0,0.0,,,32.56,5
,,,,24.0,,26.0,
1.0,,,,,,26.0,
,10.0,,10.0,,8.0,,5
3.0,10.0,,,0.0,,,
0.0,0.0,,,,21.1,23.26,
,,,5.0,,5.83,,
,,,,13.0,5.83,,
3.0,10.0,,,,,23.26,
4.0,10.0,6.0,5.0,3.0,5.83,23.26,5
,5.0,3.0,,,,,
0.0,0.0,0.0,2.0,35.0,35.06,39.36,5
,,,,27.0,,,5
,,,18.0,18.0,9.22,,
3.0,18.0,18.0,16.0,9.0,,,5
,16.0,9.0,,,18.36,,5
,0.0,0.0,,30.0,30.0,36.62,
,,,,,18.68,36.62,5
,,25.0,21.0,20.0,5.83,36.62,5
3.0,21.0,,,10.0,10.0,,
4.0,,10.0,,,,,5
5.0,,5.0,0.0,0.0,18.68,,
0.0,,,1.0,,26.02,,
,,,,18.0,15.26,32.2,5
2.0,,18.0,,,7.07,32.2,5
,19.0,,14.0,6.0,,32.2,
4.0,,,,,,,
,0.0,0.0,,22.0,,,5
1.0,,22.0,15.0,,,26.63,
2.0,15.0,,,7.0,7.0,,
,,,,,16.55,,
,0.0,,,,,,
1.0,0.0,27.0,22.0,,,34.83,
,22.0,,22.0,9.0,,,5
3.0,22.0,9.0,,0.0,23.77,,5
0.0,0.0,,2.0,39.0,39.05,49.82,5
1.0,,,,30.0,25.63,,5
2.0,26.0,,31.0,,11.18,,5
3.0,,20.0,,,11.18,,
4.0,,,0.0,0.0,,,5
,0.0,,,23.0,,28.02,5
,1.0,,6.0,,5.83,,
,6.0,,16.0,16.0,,,5
,16.0,16.0,16.0,,8.0,28.02,5
,16.0,,,4.0,,28.02,
5.0,,,0.0,0.0,7.21,,5
,,0.0,,39.0,,,5
1.0,2.0,,,,,44.29,
2.0,10.0,,21.0,27.0,13.04,44.29,5
3.0,21.0,27.0,21.0,,,,5
,,,10.0,,,,5
,,7.0,,0.0,,44.29,5
0.0,0.0,,,,,,5
1.0,,,,21.0,13.6,32.2,5
2.0,,,,14.0,,,
,,,,,,32.2,
,12.0,7.0,0.0,,13.89,,5
0.0,0.0,,,39.0,,43.83,5
1.0,1.0,39.0,17.0,,,43.83,
,17.0,30.0,,,10.44,,
,,,,,,43.83,
4.0,17.0,,,0.0,,43.83,5
0.0,0.0,,2.0,24.0,,,
,2.0,,,,5.66,26.83,5
2.0,6.0,,,,7.21,,5
3.0,12.0,,12.0,,8.0,26.83,
,12.0,,6.0,,,,5
,6.0,,0.0,,,26.83,
,0.0,,0.0,,22.0,24.17,5
1.0,,22.0,,14.0,,24.17,5
2.0,10.0,14.0,,7.0,7.0,24.17,
3.0,,7.0,,0.0,,,
0.0,,0.0,0.0,39.0,39.0,51.74,
1.0,,,34.0,,,,5
,,26.0,,13.0,13.0,51.74,5
3.0,34.0,,0.0,0.0,,51.74,
0.0,0.0,0.0,,20.0,20.1,,5
,2.0,20.0,,14.0,,26.25,5
2.0,,14.0,,7.0,,,5
,17.0,,,,18.38,,
,0.0,0.0,,20.0,,21.93,
1.0,0.0,20.0,,,,,
,,,9.0,,7.0,,5
3.0,9.0,,,,,21.93,
0.0,,,0.0,32.0,32.0,35.78,5
,,,14.0,26.0,,35.78,5
,14.0,,16.0,21.0,5.39,35.78,5
,,21.0,16.0,,11.0,35.78,
,16.0,10.0,,,,,
5.0,,,,0.0,,,5
0.0,,0.0,,,,27.78,
1.0,,,6.0,20.0,5.66,,
,,,,16.0,,,5
,14.0,16.0,,,,27.78,5
4.0,14.0,,,,,,
5.0,,4.0,0.0,,,27.78,
,0.0,0.0,1.0,,,,5
,,,20.0,,20.25,43.14,
2.0,20.0,,30.0,16.0,12.81,43.14,5
,,,,,,43.14,5
,,8.0,0.0,0.0,,,5
,,,0.0,25.0,25.0,,
1.0,0.0,,17.0,18.0,18.38,33.3,5
,,,22.0,12.0,7.81,33.3,5
,,12.0,17.0,6.0,7.81,,
,17.0,,0.0,,18.03,,
,0.0,,,,,30.61,5
,,,8.0,20.0,,30.61,
,8.0,,,16.0,,30.61,
,19.0,16.0,19.0,8.0,,,
4.0,,,8.0,,,,
,8.0,,0.0,0.0,,,
0.0,,,,,,36.8,
,,27.0,12.0,21.0,,,
2.0,,,,,,,
3.0,,,,,,36.8,
4.0,12.0,7.0,,,,36.8,5
0.0,,0.0,,22.0,,,5
,,,,19.0,13.34,27.2,
2.0,14.0,19.0,,15.0,4.47,27.2,
,16.0,,,,,27.2,
,16.0,,14.0,4.0,4.47,,
,14.0,4.0,,0.0,,,5
,0.0,,2.0,30.0,,,
,2.0,30.0,21.0,24.0,19.92,,
,21.0,,,15.0,9.49,38.42,
3.0,24.0,,21.0,8.0,,,
4.0,,8.0,,0.0,22.47,38.42,5
0.0,,0.0,0.0,30.0,30.0,,
1.0,0.0,30.0,,,15.23,33.54,
2.0,,24.0,,,9.06,33.54,5
3.0,15.0,15.0,,,7.07,,5
,,,0.0,,,,5
0.0,,0.0,0.0,30.0,30.0,33.54,5
,0.0,30.0,14.0,24.0,,,
2.0,,,15.0,,,33.54,
3.0,15.0,,14.0,,7.07,33.54,
4.0,,8.0,0.0,0.0,16.12,33.54,5
,0.0,0.0,,,,,
,,24.0,6.0,,,,5
2.0,,20.0,,,10.77,,5
,,16.0,,8.0,8.0,,
,,,6.0,4.0,,28.84,5
,6.0,,,0.0,7.21,28.84,5
,0.0,,,,,,5
1.0,,39.0,,30.0,,,5
,17.0,30.0,20.0,20.0,,43.83,5
3.0,20.0,20.0,,10.0,10.44,43.83,5
4.0,,,,0.0,,,5
0.0,0.0,0.0,,,34.06,38.01,5
,2.0,34.0,,,15.62,,5
,14.0,24.0,17.0,17.0,7.62,38.01,5
3.0,,,14.0,8.0,,,5
4.0,14.0,,,0.0,16.12,38.01,
0.0,,,1.0,26.0,,29.07,5
,,,10.0,,,,
,,18.0,,,,,
3.0,,,10.0,,7.62,29.07,
4.0,10.0,6.0,0.0,0.0,11.66,29.07,5
0.0,,,,,25.08,,
1.0,2.0,25.0,,20.0,12.08,,
,,,,,,,5
3.0,,,,,8.0,33.97,
,23.0,,,,10.77,,
5.0,,,0.0,0.0,13.6,33.97,5
,0.0,0.0,,,,,5
1.0,1.0,30.0,18.0,24.0,,39.7,5
2.0,18.0,24.0,26.0,,12.04,39.7,5
,,15.0,18.0,,10.63,39.7,5
4.0,18.0,8.0,,,19.7,39.7,
0.0,0.0,,,,,33.24,
,0.0,,23.0,,,33.24,
2.0,23.0,16.0,23.0,,,,
,23.0,8.0,,,,33.24,5
0.0,,0.0,0.0,20.0,,27.59,
1.0,0.0,,5.0,,6.4,,5
,5.0,,,,,27.59,
,,13.0,,6.0,7.0,,
4.0,19.0,6.0,5.0,3.0,,27.59,5
5.0,,3.0,,,5.83,,5
,,0.0,1.0,,22.02,,
,,,,,18.79,28.43,
2.0,18.0,14.0,18.0,7.0,,28.43,
,,,,0.0,,28.43,
0.0,,,1.0,,,,
,1.0,27.0,9.0,24.0,8.54,30.41,
,9.0,24.0,14.0,,,,5
3.0,14.0,19.0,14.0,10.0,,30.41,5
,14.0,10.0,,,,30.41,
,,,,0.0,10.3,,
,0.0,,2.0,34.0,34.06,38.01,5
,,34.0,14.0,24.0,15.62,,5
2.0,,,17.0,17.0,,,
,,17.0,14.0,8.0,,,
4.0,,,0.0,0.0,,,
,,0.0,1.0,,27.02,30.41,
,1.0,,,,,,5
,7.0,,14.0,19.0,,,
3.0,,19.0,,,9.0,30.41,
4.0,14.0,,7.0,,,,5
,,5.0,,0.0,,,
,0.0,,0.0,28.0,,30.46,
,0.0,28.0,,18.0,,,
2.0,12.0,,,9.0,,,5
3.0,,9.0,,,,,5
,,0.0,,20.0,,,5
,0.0,20.0,,,,26.25,5
,17.0,14.0,17.0,7.0,7.0,26.25,5
,,,0.0,0.0,18.38,26.25,
,0.0,0.0,1.0,30.0,,39.05,
,,,,24.0,,,
,20.0,,25.0,15.0,,,5
,25.0,15.0,20.0,,,,
,20.0,,,,,,5
,,0.0,,35.0,,,5
1.0,,35.0,16.0,,,,
2.0,16.0,,,18.0,17.49,,
,,,16.0,9.0,,46.75,5
4.0,16.0,,,0.0,18.36,,
,,,0.0,26.0,,36.07,
,0.0,26.0,,,12.08,,5
2.0,11.0,21.0,,,14.56,36.07,5
,25.0,17.0,25.0,,9.0,36.07,
4.0,25.0,8.0,,,14.56,,
,,,,,11.7,,
0.0,,,,,,40.25,5
1.0,2.0,36.0,,,16.16,,5
,,30.0,,,,,5
,18.0,,,,12.0,40.25,
4.0,,12.0,,6.0,,,
,,,0.0,,,40.25,5
,,,,,32.02,34.93,5
1.0,,32.0,14.0,,16.4,,
,,22.0,,,,34.93,5
,,,0.0,0.0,17.8,34.93,
,0.0,0.0,1.0,21.0,,,5
1.0,1.0,,9.0,,,,5
2.0,,,10.0,10.0,5.1,,
3.0,10.0,10.0,9.0,,,23.26,
4.0,,,,,10.3,,5
,0.0,,1.0,,,28.3,
,1.0,,,18.0,10.82,,
,10.0,,15.0,,7.81,,
,,12.0,,,7.81,28.3,5
,,,,,,,5
0.0,0.0,0.0,,,39.01,43.83,
1.0,1.0,,,30.0,,,
,,30.0,,,10.44,,5
,20.0,,17.0,,,43.83,
4.0,17.0,,,0.0,19.72,43.83,5
,,0.0,,,,,
,,36.0,,30.0,24.74,50.21,5
,25.0,30.0,,24.0,11.66,50.21,
3.0,,24.0,35.0,12.0,,,5
4.0,35.0,,,6.0,,,
5.0,25.0,,0.0,0.0,25.71,50.21,
0.0,,,,,20.02,,
,,,,14.0,,,
2.0,,14.0,9.0,,7.0,,5
,9.0,,,0.0,11.4,,
,0.0,,,,30.0,37.8,
,,30.0,,,25.08,,5
,,20.0,,10.0,10.0,,5
,23.0,10.0,0.0,,,,5
0.0,,,0.0,21.0,,28.32,
,0.0,,19.0,,,,
2.0,19.0,,19.0,7.0,,,5
,19.0,7.0,0.0,,20.25,28.32,
0.0,0.0,,,,25.02,31.4,
,,25.0,17.0,18.0,17.46,31.4,5
,17.0,18.0,19.0,12.0,,31.4,
,19.0,,17.0,6.0,6.32,,5
4.0,17.0,6.0,,,,,
0.0,,,,,,38.48,5
1.0,0.0,35.0,,24.0,,,
2.0,,,,12.0,12.0,,
,,12.0,,,,,5
,,0.0,2.0,,27.07,30.89,
,2.0,27.0,,,,,
,12.0,,15.0,,7.62,30.89,
,,,,7.0,7.62,30.89,
4.0,12.0,,0.0,0.0,,,5
0.0,,0.0,0.0,,,36.67,
,0.0,33.0,,26.0,,,5
2.0,11.0,26.0,16.0,,,,
,,21.0,16.0,10.0,11.0,,
,,,,,7.07,36.67,5
5.0,11.0,5.0,,,,36.67,5
,0.0,,1.0,28.0,,30.46,
,1.0,28.0,,,14.87,30.46,5
2.0,12.0,18.0,,,,,5
,,,0.0,0.0,,30.46,
0.0,0.0,0.0,0.0,,23.0,,
,,23.0,,20.0,,25.94,
,,,12.0,,,25.94,
,,16.0,12.0,8.0,8.0,25.94,5
,12.0,,6.0,4.0,7.21,25.94,5
5.0,6.0,4.0,0.0,,,,5
0.0,0.0,0.0,,,38.0,,
1.0,,,,,26.25,,
2.0,25.0,30.0,31.0,19.0,,,
,,19.0,25.0,10.0,,,5
4.0,,10.0,0.0,,26.93,49.04,5
,,0.0,0.0,,,26.83,
1.0,,24.0,9.0,,,26.83,5
,,20.0,12.0,,,,
3.0,12.0,16.0,,,,,5
4.0,,,9.0,,5.0,26.83,
,,4.0,0.0,,9.85,26.83,5
,,,1.0,39.0,39.01,,
,,39.0,,26.0,20.62,42.54,
2.0,,,17.0,,,,5
3.0,,,,,21.4,,
0.0,,0.0,,38.0,38.01,47.8,
,,,,,,,
2.0,29.0,,,13.0,,47.8,
,,,,,31.78,,5
,,0.0,,,25.08,,
,,25.0,,,12.73,27.31,
,11.0,16.0,11.0,,,,
,11.0,8.0,0.0,,13.6,,
,0.0,0.0,,28.0,28.0,31.3,5
1.0,0.0,,,,8.06,,5
,,24.0,14.0,19.0,,31.3,
,,,,,,,
,,,7.0,5.0,,,5
5.0,7.0,,0.0,,,31.3,
0.0,0.0,,,,20.1,,5
1.0,2.0,,10.0,15.0,,25.0,5
2.0,10.0,15.0,15.0,,7.07,,5
3.0,15.0,,10.0,5.0,,25.0,
4.0,,5.0,0.0,0.0,11.18,,
,,0.0,,24.0,,,
1.0,0.0,24.0,,20.0,7.21,26.83,
2.0,,20.0,12.0,16.0,,26.83,5
3.0,,,12.0,8.0,,26.83,5
4.0,12.0,,6.0,4.0,7.21,26.83,5
5.0,,4.0,,0.0,7.21,26.83,5
0.0,0.0,0.0,2.0,38.0,,,5
1.0,2.0,38.0,17.0,,,41.63,5
,,26.0,17.0,13.0,,41.63,5
3.0,,,0.0,0.0,,,
,0.0,,0.0,37.0,,40.31,5
1.0,0.0,37.0,,,20.62,40.31,5
2.0,16.0,24.0,,,,40.31,
3.0,16.0,12.0,,0.0,,40.31,
,,,,,,26.4,
1.0,,,,16.0,10.3,,5
2.0,10.0,16.0,16.0,13.0,,,
3.0,16.0,13.0,,6.0,,,5
4.0,,6.0,10.0,3.0,,,
5.0,10.0,,0.0,,,,
0.0,,,0.0,,,,
1.0,0.0,,17.0,,,43.83,
,17.0,,20.0,20.0,,,
,,20.0,17.0,,,,5
,,10.0,0.0,,,43.83,5
,0.0,0.0,,29.0,,31.38,
1.0,0.0,,,18.0,16.28,,
2.0,,18.0,12.0,9.0,9.0,31.38,5
3.0,12.0,,,0.0,,,5
,,0.0,0.0,,22.0,24.6,5
1.0,,,,18.0,,,5
2.0,10.0,,11.0,,7.07,,
3.0,11.0,11.0,,,,24.6,5
,10.0,6.0,0.0,0.0,,24.6,5
,,,,37.0,,,
,0.0,37.0,12.0,30.0,13.89,41.15,
,,30.0,,24.0,,,
,18.0,,,12.0,,41.15,
,18.0,,12.0,6.0,8.49,41.15,
,12.0,6.0,0.0,0.0,,,5
,0.0,0.0,,33.0,33.02,36.67,5
1.0,1.0,33.0,,,,,5
2.0,,,,16.0,,,5
3.0,16.0,16.0,14.0,8.0,8.25,36.67,
,,,,0.0,16.12,,
,0.0,,2.0,,,,
,,23.0,9.0,,7.62,,5
,9.0,20.0,13.0,,,26.42,
3.0,13.0,16.0,,8.0,,,5
,13.0,,9.0,,5.66,26.42,
5.0,,4.0,0.0,0.0,,,5
0.0,0.0,,1.0,,28.02,31.3,
,1.0,28.0,7.0,24.0,7.21,31.3,
,7.0,24.0,14.0,19.0,8.6,,
3.0,,19.0,14.0,,,,
,,10.0,,,,31.3,
5.0,,,,0.0,,31.3,5
,0.0,0.0,2.0,34.0,34.06,38.01,5
,2.0,34.0,14.0,24.0,,,5
,14.0,24.0,17.0,,,38.01,
3.0,,,,8.0,9.49,38.01,
,,8.0,,0.0,16.12,,
0.0,,,1.0,38.0,38.01,42.49,
1.0,1.0,,17.0,,17.89,,
,17.0,30.0,,,11.18,,5
3.0,19.0,,17.0,,,,
,17.0,,,0.0,,42.49,
,,,0.0,34.0,34.0,,5
,,34.0,,29.0,15.81,40.5,5
,,,,,9.22,,5
,22.0,23.0,,12.0,,,
4.0,22.0,12.0,15.0,6.0,,,5
5.0,,6.0,0.0,,,,5
0.0,,0.0,,,,48.8,
,1.0,,20.0,30.0,19.65,,
,,30.0,,24.0,15.23,,
,34.0,24.0,34.0,,,,
4.0,34.0,12.0,20.0,,,,
5.0,,6.0,,,20.88,48.8,5
,,,1.0,29.0,,32.2,5
1.0,,29.0,12.0,21.0,,32.2,5
2.0,,21.0,14.0,,,32.2,5
,14.0,14.0,,7.0,7.28,32.2,5
4.0,,,0.0,0.0,13.89,,
0.0,,0.0,0.0,14.0,,,
,,,,27.0,13.04,35.47,
2.0,0.0,,21.0,14.0,,,
3.0,1.0,,23.0,27.0,,35.47,
4.0,0.0,0.0,,0.0,14.0,,
0.0,,,,,20.0,,
,0.0,20.0,0.0,29.0,9.0,34.01,6
2.0,,20.0,14.0,,,,6
3.0,0.0,29.0,,31.0,9.22,,6
,,0.0,,,11.0,,6
