acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
-0.1621,,0.1318,0.8654,-0.0699,,
,-0.0435,0.0929,-27.129,-11.757,,1
-0.1547,0.7907,-0.0331,-0.9822,14.163,,1
-37.575,,0.7713,,12.259,17.455,1
,,,-0.0541,-0.3999,-0.3522,1
-29.941,0.0438,0.2068,-26.348,-0.0804,-23.518,1
0.0413,,-0.1145,-0.0509,0.4268,0.5646,1
,,,,32.74,14.864,1
0.1718,-0.6904,0.2081,-0.8037,,,1
,0.2893,0.5443,-28.37,,,
0.1853,,,,-0.2512,,
-20.437,-0.1423,0.2673,26.068,0.1337,15.331,1
0.1758,,0.231,-16.631,-0.1246,-0.4606,
,,-0.0121,-26.558,-12.791,-0.4801,
0.1351,0.4703,-0.2415,,,20.313,1
,0.0554,0.1685,25.0,-0.4174,13.063,1
-0.0786,,0.3178,-19.123,0.0248,,1
-0.1914,0.3684,,15.983,0.1936,,1
-0.703,-0.2265,0.1013,,-13.122,0.3755,1
-0.3979,-0.6619,0.2794,-21.845,0.5152,-20.165,
,0.8194,,-19.367,0.5914,-0.1718,1
,,,,-24.759,24.239,1
,-0.3874,,18.333,,-0.3202,
-23.831,,0.1237,,-15.628,,1
-0.2351,0.8764,-0.1125,-15.179,,,1
-23.749,17.266,,,,18.888,1
,-0.5206,,0.8777,0.4034,,1
,0.0286,0.0921,,,-32.273,1
0.1343,0.7048,,0.1101,18.346,0.6902,1
-38.323,0.7771,,,,19.685,
0.2036,-0.6526,0.1718,-0.8914,,-0.4798,1
,0.2768,0.073,-31.939,-31.022,-15.642,
-0.1543,0.7212,-0.1739,17.029,-0.0433,16.433,1
-30.314,,,11.889,-0.7364,26.237,1
,-0.7423,,,0.4447,,
-30.529,-0.075,-0.2398,,,-10.77,1
,,-0.1381,,0.3676,,1
-13.738,-0.0815,,,,0.6301,1
0.2528,,0.3494,,-10.695,-0.66,
,0.4909,-0.0707,-25.416,-0.8293,-0.5123,1
-0.1492,0.4206,,23.348,13.972,30.514,1
,-0.4037,0.101,24.029,0.7304,0.1981,
-12.015,,-0.0848,-25.624,-0.2756,-23.156,1
,0.7853,-0.2114,,0.2175,-0.4043,
,0.6388,,16.977,-0.0801,,1
0.0807,,,13.567,-10.478,0.3237,
-22.092,,,-29.732,-17.286,-23.911,
-0.8827,0.5648,-0.1749,,,0.0471,
-28.142,,0.368,21.115,-17.197,21.368,
,-0.8607,0.1318,17.324,-0.1702,-0.76,1
,0.1478,0.1531,-28.998,-22.953,-17.902,1
-0.0415,0.9831,-0.1485,,,0.9133,1
-34.219,10.198,,31.18,0.6363,16.921,
0.2198,,,-10.472,-16.809,-0.7115,1
-32.248,,0.1197,-26.539,,-0.9424,1
0.1631,0.885,-0.3337,13.689,-0.0936,14.117,1
-27.339,0.1602,0.3549,,,17.184,1
,,0.1467,-22.398,-13.964,,
-16.62,,-0.003,,-14.651,-0.6471,1
,0.4101,,10.492,0.5076,,1
-0.9306,-0.1619,0.4964,,,,1
-0.0355,-0.6781,,-21.788,0.4702,,1
-0.7972,0.6646,-0.3441,,,-0.689,1
-0.4551,0.1667,-0.3752,,,32.767,1
-0.9001,-0.3267,-0.2014,0.3159,-26.23,,
,-0.6147,0.0571,,,-32.731,
-37.27,,,,,18.326,1
-0.4752,,0.0651,,0.1028,-0.2391,1
-21.706,,,-31.203,-13.754,-29.878,1
-0.3196,11.11,,0.2138,0.7978,0.3694,1
,14.377,0.3645,,17.479,21.079,1
0.0033,-0.3186,0.1905,-0.5772,-0.9878,-0.2889,1
-30.095,,0.0916,-26.558,,,1
,0.8296,-0.2173,0.8163,0.4731,14.5,1
-22.936,,0.136,21.101,0.4108,19.344,1
,,0.2117,-17.489,,-0.3823,
-29.781,0.307,-0.0487,-28.053,-22.899,-10.354,1
-0.1262,,-0.2881,11.788,12.114,11.764,1
-21.017,,0.0102,24.991,24.726,,1
,,0.2187,-17.277,0.2984,-0.9618,1
,0.3578,,,-11.465,-0.956,1
0.0248,,-0.2873,,,28.752,1
,,0.2029,16.072,-0.6485,0.9193,
-0.3874,-0.6682,0.1867,,,-24.345,1
-0.9451,0.8235,-0.0261,-13.82,0.215,,1
-13.055,,-0.4337,24.432,-29.249,,1
-0.3082,-0.4203,,0.6246,-0.8534,-0.5715,1
-29.185,-0.2113,,-21.274,-0.4503,,
-0.3942,,-0.0807,-0.7498,18.002,0.5269,1
,16.128,0.0064,,17.358,,1
0.0206,-0.5499,0.2123,0.3116,,,1
-29.734,0.0442,-0.0894,,0.4555,-12.408,
,0.7712,,-0.0391,13.099,0.8791,1
-25.894,0.2208,-0.0974,30.603,0.9721,20.738,
0.3404,-0.6325,,-0.8644,,-0.474,1
-21.353,,,-29.283,-15.192,-10.561,
0.006,0.3129,-0.1968,13.145,,,1
-19.046,0.034,,20.3,0.0412,14.061,1
0.0386,-0.551,,-14.623,-14.077,,
-16.516,0.6266,-0.0672,-19.288,-12.457,-0.4898,
-0.1642,0.3008,-0.2092,,,24.212,1
-15.499,,,,,12.28,
-0.1033,-0.4952,0.1768,-21.108,-12.222,-12.449,
-0.9744,,,,,-0.6201,1
-0.6479,0.4262,,,,30.738,1
-11.871,,,17.653,,-0.3184,
-0.563,-0.7498,0.2722,-27.346,14.396,,
-11.593,,0.0103,,-0.2002,-0.4572,1
-0.4653,0.4413,,20.508,-0.1281,30.292,1
-0.5789,,0.1323,14.106,-0.8888,-0.506,
-12.29,,,,0.021,,1
-0.6315,0.7128,-0.1042,,,-0.0098,
-0.8828,0.7039,-0.2402,,,14.219,
,-0.4181,0.2326,,-11.415,-0.0232,
,0.7664,-0.1614,-15.816,0.2677,-0.167,1
-0.0259,-0.505,0.2019,10.965,,-0.5203,1
-20.235,-0.4214,-0.004,-25.096,-0.6682,-42.725,1
-0.1843,0.927,-0.1996,0.0201,,0.4831,1
,13.622,,27.054,0.8198,21.121,
,-0.4555,0.1606,0.8111,,-0.2588,1
-30.545,0.107,,-24.397,-13.074,-30.842,1
0.285,0.6521,-0.2177,-0.5044,0.2627,0.2814,1
-30.849,0.2723,0.2568,34.693,20.118,20.826,1
0.1812,-0.7503,0.249,,-0.0412,-0.394,
-31.057,0.226,-0.2003,,-11.007,-18.159,1
,0.5532,-0.2382,0.4498,0.7812,,1
-26.386,,0.1534,18.974,13.756,18.98,
0.3299,-0.7962,0.2066,-0.7821,-0.5896,-0.5782,1
-21.552,0.4957,,-24.028,-12.431,,1
0.1287,0.3668,-0.2345,16.166,,22.906,1
-12.782,,0.2113,18.504,-0.1572,12.308,
-0.0899,-0.6491,0.191,-11.375,-0.5761,-16.946,1
-15.543,0.6942,-0.12,,,-0.7428,
0.1781,0.3535,-0.138,,,25.647,1
,-0.0116,0.1263,18.343,,-0.176,1
-0.4241,,,,-0.5157,,
-11.87,,0.0042,,-0.0392,,1
-0.26,0.3242,,,-0.5013,32.507,1
-0.8738,,,11.184,,-0.2608,1
,,,,-0.1173,-21.778,
,0.745,-0.1019,-17.637,,-0.27,1
-0.6336,,-0.2006,,-11.601,,
-0.6123,,0.1712,14.753,-0.0081,,
-19.562,-0.5437,0.2038,-23.592,0.4087,-37.147,1
,0.7637,-0.133,,15.52,-0.1573,
-18.035,12.89,-0.0916,,-14.704,23.945,1
-0.5218,,0.1415,,0.7928,,1
-29.839,,-0.0253,-23.957,-11.646,,1
,,,-0.3242,0.4952,0.8896,1
-30.394,13.973,0.1645,,20.658,,
0.0731,,,-0.0018,-0.6623,,
-33.764,-0.2861,-0.2547,-27.817,,-11.533,1
0.2288,,-0.1732,,0.1902,15.335,
,0.0417,0.1904,24.371,13.422,,1
,-0.4612,0.1432,-0.7723,,-0.8644,1
-17.07,0.5851,-0.3231,,-0.9921,,1
,0.5387,-0.1153,,,23.891,1
,0.1272,,,-0.3683,,1
,,0.2319,,-0.588,,1
-15.268,,-0.1111,-22.039,-0.0765,-0.9489,1
-0.4245,,,,,27.802,
-0.7445,,0.1021,14.517,-19.575,0.4335,
-0.4465,-0.5994,0.1732,-20.155,-0.613,-26.281,1
-33.432,0.2466,0.195,-22.665,,-41.229,1
-34.412,11.171,0.3911,32.885,28.954,,
0.005,,,0.3758,-23.61,-0.5446,
-37.082,0.1288,-0.0976,,-0.3959,-21.04,1
0.2619,0.8193,,-0.4042,0.8489,0.9177,
-25.105,-0.0687,-0.194,,,33.889,
0.1079,-0.6024,,-0.7278,-0.704,-0.6763,1
-26.735,0.3732,,,,,1
,0.8202,-0.2333,0.2416,18.931,10.133,1
,,0.4102,30.399,0.7864,,1
,-0.6426,0.1554,,-0.7266,,1
-23.333,0.4828,-0.5655,,12.963,-18.421,1
,0.4185,-0.1142,0.8104,,,
-10.934,,0.1398,27.556,0.655,12.296,1
0.1816,,0.3307,-22.868,,-14.693,1
,0.981,,,0.3252,0.144,1
0.034,0.283,-0.0765,12.627,-0.282,,
-10.131,0.1261,0.1125,,,,
,-0.653,0.2596,-28.471,-0.8327,,1
,0.7852,0.0956,-18.347,,,1
-0.7083,0.3169,-0.3674,22.843,,21.258,1
-0.5499,-0.2012,,0.7473,-0.6479,,
-0.7169,-0.6024,0.2583,-23.314,-0.8961,-34.917,1
-0.6649,0.8018,,,13.96,,1
,13.612,,35.229,19.007,,1
-0.1218,-0.4891,0.2503,0.651,-0.5022,-0.626,1
,-0.2613,,-25.333,-15.466,,1
,0.5671,-0.2172,-0.0738,,12.209,
,0.5024,0.8582,30.025,11.55,,1
0.17,-0.6361,0.2355,,,-0.5351,
-26.007,0.241,0.2817,-29.74,-22.279,-0.3595,
0.127,,-0.134,10.185,0.682,15.472,1
,0.3019,,,0.9382,16.352,
0.3422,-0.6892,,-16.904,-0.7506,-19.975,1
,0.4162,,-25.893,-12.587,0.0391,1
-0.0023,0.3901,,20.714,,22.867,
-18.06,0.048,,16.556,0.4196,0.7504,1
-0.1614,-0.7683,0.1823,-19.11,13.658,,1
-10.956,0.8353,0.0359,-19.569,,,1
,,-0.4985,19.171,-0.6408,,1
-0.9355,,0.1866,0.7098,,0.2258,
,-0.6889,,-20.305,-0.2155,-29.771,
,0.8811,-0.1143,,14.652,0.2665,
,10.679,0.3691,24.944,,,1
0.1151,-0.3944,,0.6257,-0.5907,,1
-29.388,,,-21.77,-24.199,-21.182,
,0.6647,-0.1262,-12.477,0.9747,0.7133,1
,0.7253,,,14.407,21.041,1
0.1861,,0.1912,0.8463,0.0659,-0.9338,
-11.143,-0.439,,-25.603,-16.79,,1
-28.799,0.7168,,31.761,,0.9607,1
-0.0771,-0.6269,0.1979,-0.045,-0.2769,-0.9003,
,0.0006,0.0333,-30.257,-10.266,,1
-0.0071,,,0.7613,-0.6268,,1
-26.447,0.3532,0.72,,20.987,15.682,1
-0.0836,,,,,-0.7436,
-29.082,0.1038,0.0373,-30.147,-11.309,-17.431,
-0.0246,0.7131,-0.1396,13.113,0.7729,18.291,
-18.03,0.0848,0.2766,28.084,,17.039,
,,,-0.9562,-0.1294,-11.021,1
-19.839,,0.0134,-25.949,,-12.25,1
-0.0937,,,14.777,-0.205,27.029,
-22.575,,0.3226,21.798,10.635,0.6536,1
,-0.4852,,-13.785,0.0158,-10.18,1
,-0.1506,,-20.059,-0.566,-11.959,1
,0.6057,,19.833,0.3571,32.644,1
,0.0565,0.2386,19.779,0.5251,10.073,
,-0.5269,0.1158,-17.24,-0.7485,-13.984,
,0.4936,,-25.463,-0.153,-0.4717,1
0.1525,0.3867,,23.551,0.6987,,1
-12.113,-0.0114,,,,0.0098,
-0.1841,-0.5772,0.1369,-24.551,0.1018,,1
-11.114,0.6111,0.1191,-18.709,,-0.9836,1
,,-0.1478,19.075,-0.0607,26.872,1
,,,16.794,,-0.1737,1
,-0.6144,,-20.685,26.67,-17.784,1
-0.7041,,-0.1313,-23.819,-18.305,-13.214,
-19.994,10.615,-0.166,,-0.9173,,1
-0.2229,,0.142,11.645,-0.1749,-0.639,1
,-0.2409,0.2145,,,-25.968,
0.0601,0.7829,-0.0826,,,,
,0.9704,0.7574,40.832,11.404,20.217,1
0.3958,-0.6455,0.0934,0.1725,0.0389,-0.6124,1
,-0.213,-0.1004,-29.332,,-10.567,1
0.2163,,-0.2976,14.322,,17.599,1
-33.887,0.907,0.7836,,,22.064,1
0.1188,,0.0527,-0.1648,0.5769,-10.98,1
-23.219,0.2737,,,-16.491,-11.147,
0.2022,0.8333,-0.3459,17.418,,20.424,
-24.242,-0.4125,-0.3809,,-17.488,12.017,1
0.1629,,0.2615,,-0.0623,,1
,0.874,0.0641,-27.344,,-0.2777,
,0.4192,-0.2067,23.724,0.5787,28.217,
-0.6814,,,,-0.8243,,1
-0.0678,,0.2985,-32.25,-0.3321,-21.693,
-11.706,0.8786,,,0.3793,,1
-0.6002,0.3313,-0.2137,24.899,-10.657,14.099,1
-0.4189,-0.297,0.0727,11.415,,-0.3724,1
-19.66,-0.0555,0.0965,-32.803,-13.888,-33.255,1
,12.004,0.6376,,0.1348,15.699,1
,-0.7086,,0.5261,0.1902,,
-33.663,,,-25.933,-0.84,,1
0.1752,0.8551,-0.0839,,,,1
-27.819,,0.5536,27.247,0.8035,,1
0.258,,0.0876,,-0.5043,-0.2885,
-31.052,0.2261,0.2717,-26.36,-0.5981,-0.7837,
,,-0.2152,0.5385,,12.307,1
-20.696,0.0811,0.1079,,,19.209,1
0.3236,,0.1367,-14.511,-12.792,-10.423,1
,,-0.0565,-23.648,,-0.6124,
,0.5796,-0.2623,18.3,,22.447,1
-21.182,,0.25,16.564,-13.503,0.8743,1
,,,-23.587,,-15.71,
-16.692,0.5866,0.0741,-24.307,0.4136,-0.4524,1
-0.3069,0.3306,,,,27.418,1
,-0.2444,0.1386,15.721,,0.0819,1
-0.5639,,0.1614,-15.758,,-13.425,1
,,0.0063,-26.342,-0.4218,-0.4836,
-0.3004,0.4124,-0.1932,,-0.6443,,
-0.6293,,,13.867,,,1
-0.7163,-0.5554,0.2929,,0.2366,-14.569,1
-0.8029,0.8107,,-19.471,0.525,-11.117,1
-16.356,0.6693,-0.0079,19.41,,20.522,1
-0.3584,,0.3174,15.276,0.6724,-0.9266,1
-0.7992,,,-26.01,-0.9065,-29.143,1
,0.8992,-0.0668,-11.882,,-0.6012,
,0.6203,-0.0746,28.888,,23.226,
,-0.4024,,0.8133,0.234,,1
-12.072,,-0.0529,,-15.049,-40.053,
-0.3742,0.7941,-0.1129,-10.906,0.9022,-0.9545,1
-33.008,11.375,0.3927,,,,
0.0955,,,0.458,-0.4423,,1
-28.762,,0.1062,-30.48,-0.0682,-22.158,1
0.1206,,,0.5849,-0.6169,,
-31.299,,0.4612,30.038,,,
0.1792,-0.6558,0.1381,-0.2952,-18.132,-0.6337,1
-30.885,,-0.0374,-32.111,-21.101,-12.41,1
0.1184,0.5419,-0.472,12.587,,12.844,1
,-0.1198,-0.0032,,,26.406,1
0.2327,-0.6618,,-0.6007,-15.77,-0.4431,
,0.0145,-0.2501,-27.397,-16.882,-14.896,1
0.1356,0.5786,-0.1483,,0.3518,,1
,-0.1672,,19.521,0.58,22.221,
0.2687,,,-13.894,-17.12,-0.8382,
-23.588,0.3173,,,,-0.6009,1
0.2862,,-0.1834,21.778,,16.62,1
-23.985,,0.6127,24.342,-0.1752,11.614,1
0.0565,-0.6951,0.089,-16.174,,-0.8147,1
0.0243,0.513,,15.772,,17.975,1
-12.968,-0.2182,0.1905,20.301,,,
-0.0604,-0.5162,,,,,1
-25.741,0.0997,0.1564,-24.208,-11.34,-0.2589,
-0.2665,0.3544,-0.1763,19.392,-0.0217,,
-13.398,,0.1474,14.386,-0.9607,,1
-0.5202,-0.6501,,,11.875,-16.358,1
-10.219,,0.0304,-23.283,-0.2365,-0.9645,1
,,-0.1095,32.183,-0.1327,,1
-0.7032,-0.0946,,14.943,,0.5283,1
-0.2598,-0.6947,0.2405,,,,
-0.8339,0.811,-0.1583,-20.598,,,1
-0.8506,0.767,-0.1907,26.723,-29.706,22.795,1
,-0.3571,0.1209,12.202,-12.216,0.1289,1
-26.746,,0.1528,-27.031,-17.522,,
,0.829,,,13.328,0.1393,
-29.111,21.979,0.2716,,-16.138,26.659,
,,0.0569,,-0.9388,-0.5787,1
,,-0.2086,-23.814,-0.0485,-23.7,
-0.2084,0.9001,,-0.1999,0.4064,0.4191,
-29.617,0.0078,,,16.258,25.008,1
0.2383,-0.6451,,-0.3088,,-0.1775,1
,0.097,-0.0456,-28.845,-0.6478,,
0.1632,0.693,,12.025,17.356,11.607,1
-26.275,0.1438,0.2871,30.866,0.7039,19.032,
0.2296,-0.6969,,-10.799,-0.3776,-0.0466,1
-18.58,0.702,,-27.306,,,1
-0.0556,0.4594,-0.1947,,,24.479,1
-16.399,,,33.067,0.5627,16.939,
-0.3001,,0.3089,-20.463,-0.4584,-15.015,1
-14.115,0.8602,,-24.24,-15.294,-0.8488,1
-0.3893,,-0.2387,22.573,0.1526,26.129,
-0.8983,,,,-0.5434,0.6162,1
-0.8432,-0.4253,,-32.445,-0.9786,-22.925,1
-0.4119,0.782,-0.1065,-16.069,-0.3946,-0.8769,
-0.6342,,-0.2304,17.555,-13.223,29.142,
-0.4571,-0.2682,0.131,,-11.063,,1
-19.972,-0.4235,0.4728,,0.1527,,1
,0.8149,,-11.014,19.639,0.8728,1
-23.874,17.865,0.1655,37.846,-11.398,28.659,1
-0.0436,-0.5531,0.1564,0.6062,-0.4375,-0.616,1
-29.235,0.0287,,,-32.336,-18.84,1
-0.1059,,-0.0071,,,,1
-33.871,0.7114,0.8822,,-0.6429,16.967,
0.3795,-0.731,0.0639,-14.203,-0.142,,1
-26.084,0.1712,0.0924,,,,1
0.3101,0.6919,,,0.0754,15.112,1
-20.167,-0.0652,-0.3562,15.075,-25.478,,1
-0.0043,-0.8883,0.2419,-10.368,0.1778,,1
-0.0874,0.3161,-0.2516,,,19.191,1
,-0.1931,0.2314,,,,1
-0.2439,,0.2577,-25.949,-13.462,-14.086,1
,,,-21.529,0.0144,-0.0334,1
0.1853,0.2116,,20.611,-10.972,29.821,1
,,0.1172,10.142,-13.218,0.2984,1
-0.6884,-0.6147,0.3979,-29.531,-0.6622,-27.467,1
,0.8646,0.0431,-19.85,35.206,0.1432,1
,0.4649,0.021,36.431,-0.1156,11.817,1
,,0.1577,,0.9276,-0.7305,1
,-0.4285,,-32.657,-17.575,-34.946,1
-0.2502,0.9542,-0.1196,-0.5965,23.077,0.4757,
-31.927,16.644,0.0196,34.717,0.1504,22.468,
,,0.2269,0.4801,0.5228,-0.3624,1
,-0.0488,0.4297,,,,
,,-0.1618,0.2104,,,1
-40.509,,,19.547,32.912,,1
,-0.5184,0.1514,,-0.9322,-13.204,1
-21.169,0.4541,0.0176,-24.483,-12.767,-0.777,
0.2201,0.8134,,17.946,0.3062,19.339,
-0.9854,-0.0356,0.1869,,-0.503,0.5465,
,-0.6489,0.0544,,-0.8169,-10.972,1
,,0.0085,,-15.277,-0.1444,1
0.2415,0.2966,-0.2044,16.158,,22.627,1
,0.026,0.2065,22.06,-0.8145,,1
0.3402,-0.7018,0.3205,-16.875,,-0.6613,
-12.964,0.9666,0.1824,,-0.2638,,1
-0.0551,0.3442,-0.2367,30.373,,25.53,
-0.486,,,,,,1
,,0.5034,-39.513,,-28.365,1
-0.4267,0.959,,,,0.5061,1
,15.363,,,15.378,10.908,
0.0002,-0.7337,0.2074,0.4684,,-0.9746,
,-0.3799,-0.7536,,10.051,-29.87,
0.3089,,-0.2167,0.215,,,
,,,32.443,11.243,18.259,
-0.1641,-0.2368,,0.1756,-0.4173,-10.012,
-23.631,-0.2397,0.217,-32.165,-17.633,-15.044,1
-0.0457,0.8017,-0.1508,0.2222,0.9565,16.817,1
-33.057,0.5564,,26.263,,,1
0.2648,-0.7805,0.146,-17.172,-0.3162,-0.644,1
-22.174,0.2146,0.2024,-25.771,-15.916,-0.7082,1
0.4257,0.6549,-0.1113,10.837,0.7543,16.572,1
-23.922,0.0447,0.2922,29.093,0.4082,16.523,1
0.0869,,,,-0.893,-0.7184,
-20.543,,0.1791,-26.073,,,1
,,-0.2963,18.693,0.5443,19.486,
,0.1268,,,0.0242,14.862,1
-24.863,-0.1179,0.2587,-22.74,-0.2323,,1
,0.2961,,26.837,13.755,22.388,
0.1212,,0.2444,-0.6893,-0.6351,,1
-20.664,0.6053,-0.0663,,,,1
,,-0.1181,12.859,,22.414,1
-11.554,-0.2119,0.1808,23.57,,17.311,1
-0.1338,-0.6877,0.2405,-15.085,-0.0596,-10.113,1
,0.6569,-0.0776,-20.652,-0.1191,-0.859,1
,,,,,28.534,
-0.4615,,,16.874,,,
-0.317,-0.6473,0.197,,,-24.299,1
,0.7089,-0.0671,-18.377,0.3307,-0.3762,
-0.6473,,-0.2552,19.245,,31.062,1
-11.787,-0.2117,0.1715,11.93,0.035,-0.148,1
,,,-19.831,,-23.283,1
,0.5141,-0.1861,-18.568,-0.0733,-0.7942,
-0.4268,0.3264,-0.0433,,,,1
-0.7784,,,15.088,-0.4348,-0.0089,
-0.9352,-0.8779,0.2015,,-0.9715,-23.733,
-0.3091,,0.0249,-22.205,,,1
-12.6,0.6342,0.0344,,-15.549,,
-0.8058,,,0.5647,10.495,,1
-13.094,-0.6263,0.3793,-33.229,0.7981,-34.958,1
-0.6069,0.9012,-0.0434,,-0.0321,-0.0482,
-15.052,11.571,-0.1357,,,21.827,
-0.0108,-0.5941,0.1646,0.3486,-0.2077,-0.9429,1
-22.356,-0.1041,,,-15.964,-29.618,1
-0.2849,0.7705,-0.1014,-0.5781,15.096,0.3506,1
,16.55,-0.2711,26.088,0.0955,27.21,1
-0.3285,,0.2062,-0.0631,0.6487,-0.9231,1
,-0.0043,-0.4039,-18.004,11.703,-21.397,1
-0.0863,,-0.1641,,,13.081,
-28.278,10.063,,21.949,17.942,33.4,1
0.0471,-0.5966,0.2281,-0.0633,-0.8619,-14.41,1
-29.068,0.0846,,,-0.9548,,
0.05,0.8677,-0.2808,,-0.1308,25.521,1
-26.004,0.2954,0.2105,22.208,0.336,18.359,1
0.0595,-0.649,0.0749,-0.8386,,,1
,0.5423,,,-18.075,-0.3734,1
-0.3292,0.3483,-0.3326,18.927,-0.4627,23.555,1
-0.8443,-0.1684,,,,0.1788,1
-0.2943,-0.5257,0.2869,-28.531,-0.2648,-13.676,1
-16.154,0.8561,0.1706,-20.558,,,1
,10.118,-0.0211,,-0.7114,,1
-0.5271,-0.3087,,11.352,,-0.9734,1
-12.399,,0.2123,,,,
-0.7355,0.7885,-0.151,-16.369,,0.0661,1
-15.145,,-0.3148,26.524,12.796,11.537,1
-0.4886,-0.3285,,,-0.7011,-0.2949,1
-0.0392,,0.3604,-19.17,-13.173,-17.951,1
-0.6722,0.2905,,25.052,,34.392,1
-0.7756,,0.1947,13.702,,-0.1258,1
,,0.2834,-28.172,,-18.963,1
,0.6355,0.175,-25.019,-0.705,,1
-0.4534,,-0.025,34.406,0.5492,28.199,1
-10.239,0.0163,0.2208,,,,
,-0.6037,,-32.796,,-23.098,1
,,,,0.1383,,
-0.2338,0.3076,-0.125,27.995,0.0621,,
,,0.1752,,0.1242,-0.4013,1
,,,-42.821,-24.5,,
,,0.0773,-19.645,,-0.3293,1
-21.188,11.691,-0.1215,32.716,,15.988,1
-0.6131,-0.2162,,,,,1
-0.9562,-0.6088,0.5452,-31.455,0.1685,,1
,,-0.16,-10.301,10.764,0.1056,1
-34.738,,,,,,1
,-0.4966,0.1678,,,-0.6903,
-30.25,-0.3505,,-32.318,-15.441,-18.075,1
,,0.0237,0.128,0.0224,,1
-29.722,0.902,11.628,,12.818,20.834,1
0.2116,,0.1642,-0.0603,-13.873,-0.8447,1
-28.453,,-0.0639,,,,1
0.0911,0.8764,-0.1281,,0.8246,17.059,1
-36.897,11.686,,22.066,,32.336,
0.188,-0.7786,0.2479,0.0769,,,1
-31.87,,0.0478,-33.932,,,1
0.2071,10.06,-0.1817,12.359,14.611,,1
-26.04,0.0115,0.057,26.613,22.193,25.617,
-0.0363,,0.2562,-22.371,-11.757,-11.681,
-19.596,,0.0189,-22.095,-16.984,-0.3888,1
,0.2852,-0.275,,25.49,,1
,,0.0876,,,0.7499,1
,-0.8256,0.1377,,0.5166,-23.278,1
,0.7919,0.1887,,-10.992,-0.1097,1
-0.3302,0.3084,-0.2024,13.004,-0.1935,28.924,
-0.8947,-0.0826,,,-0.4041,0.6221,1
0.1113,-0.5456,,-18.739,,-14.805,1
,0.7064,-0.2189,,-0.2517,,1
-0.0613,0.3851,-0.1277,,-22.413,28.364,1
-0.9948,0.0351,0.1755,23.293,25.373,0.6077,1
-0.6796,-0.7669,0.1014,-27.115,-17.401,-23.311,1
,0.7629,,-24.51,-0.4736,-0.9705,1
-0.5884,0.3125,-0.1138,,,35.58,
-10.53,-0.0221,0.1089,16.664,-14.619,-0.6781,1
-0.8081,,0.5012,-28.876,-0.5857,-19.667,1
,0.6941,-0.0741,-12.478,-0.5859,,1
,0.3111,-0.0571,32.305,,26.148,1
-0.67,-0.4109,0.1633,0.4655,0.9044,,1
-0.4577,,-0.288,0.1303,,0.3836,1
-29.075,,13.165,40.717,,18.765,
-0.0612,-0.4191,0.1902,,-0.4022,-0.5939,1
-25.08,0.3846,,-30.007,-0.5294,,
,,-0.2029,,0.4848,0.6465,1
-31.919,0.2349,,33.367,26.736,17.74,1
,-0.5952,,-0.4796,-21.502,-0.6873,
-25.019,0.1701,0.3521,-33.04,,-0.7075,1
0.0485,0.6885,,0.7184,,0.3869,
-25.787,0.2348,,32.522,27.367,23.705,1
0.175,,0.1999,-0.7468,-13.124,,1
,0.4102,,-28.265,,-0.6175,1
,0.4232,-0.0952,,-0.5404,11.822,1
-16.262,,,28.837,,18.782,1
0.1529,-0.521,0.1453,,,,1
-20.981,0.4174,,-25.733,,-12.205,1
0.173,0.7371,-0.1624,21.512,-17.775,26.921,1
-22.43,-0.1234,0.205,12.239,-0.7616,11.301,
-0.014,,0.1593,-13.612,-0.2099,-15.415,1
-20.085,0.4669,,,-11.614,-0.6624,1
0.3295,0.4325,-0.299,,,,1
,0.0268,0.3078,26.447,0.55,13.471,1
-0.0872,-0.5453,0.3112,-14.114,,-0.6991,
-16.81,0.4443,0.079,,0.0726,-17.615,
0.1562,,,,-0.5756,33.416,1
-10.394,-0.3271,0.1535,16.206,-0.9107,,
0.1851,-0.5735,0.1402,-18.629,,-21.947,1
-11.893,0.5928,,-19.307,-0.5011,,1
-0.0228,,-0.2621,,0.3884,,
-0.9337,-0.1099,0.1479,,,,1
,-0.6567,,-27.346,,,1
-14.876,0.6148,,-22.588,,-0.1331,
-0.6491,,,26.717,,32.649,1
-0.6552,-0.3559,0.1309,,0.0679,,1
-0.5262,-0.3951,0.1264,-27.793,,,1
-0.8339,0.5901,-0.2043,-16.488,-0.7914,-0.847,1
,0.6759,-0.1834,,-0.3643,31.664,1
,,0.1011,10.323,,,1
-0.8005,,0.2462,-22.655,,-36.283,1
,0.9413,-0.1258,-17.575,,-0.5071,1
-17.9,0.9687,,26.81,-0.3288,24.55,1
,-0.045,0.1597,14.217,-0.1205,-10.68,
,,0.315,,-0.6434,-32.089,
,11.763,,-0.9748,0.1951,0.5858,1
-30.088,12.394,0.259,,0.8094,26.301,1
-0.1244,-0.3404,0.2467,0.2286,,-12.374,1
-17.911,-0.0165,0.1744,-22.153,-0.8737,-23.124,1
,0.874,-0.097,-0.3027,12.007,0.1259,1
,,0.237,37.05,21.191,,
-22.146,-0.2591,0.4538,,-0.7432,-28.381,
,,-0.0362,,,15.614,
-29.844,0.2744,0.3769,26.643,14.963,28.12,
0.1648,-0.5905,0.2177,0.099,-0.926,-10.025,
-25.204,,,-18.968,,-17.556,1
0.1753,,-0.2357,0.2374,-0.9969,15.045,1
-30.922,0.2429,0.2543,,16.238,27.958,1
