acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
,-0.787,,,0.2724,,
,-0.5935,-0.1219,0.548,-0.2569,-12.705,
,,,,,,0
,,-0.221,0.296,-16.935,-0.4824,0
-0.2164,-11.14,,,11.86,0.115,0
,-10.905,-0.1207,,-0.6568,16.521,
,,-0.1136,-0.7743,13.013,17.032,
-0.3221,,,0.2751,-0.8166,-0.7698,
-0.3772,-11.973,,17.556,0.8317,,
,-0.7872,-0.2037,,,,
,-0.8161,-0.3117,,,,
-0.2559,-11.378,-0.2758,,,13.155,0
-0.3773,,-0.1105,-0.9967,,14.106,0
-0.1814,,-0.113,,,10.078,0
-0.5903,-11.916,-0.2495,18.289,,-31.856,0
,-10.534,,0.963,-14.562,,0
,-0.727,-0.393,,,0.0575,
-0.4267,-13.752,,,,10.65,
-0.4758,-11.142,,-12.189,14.361,21.819,
,,-0.1648,-0.6212,-0.7248,,0
-0.6202,-10.985,-0.3942,,10.173,,0
-0.1246,-0.8882,,,,-0.3495,
,,,,-0.8201,,0
,,-0.1466,-0.7621,16.642,17.372,
-0.1835,-0.4801,-0.1196,-0.5727,,0.7184,
-0.5744,-13.657,,,,,
,,-0.3123,,,,0
,-0.8509,-0.4031,0.7705,,-0.1646,
,,-0.2483,,-24.213,15.165,
,,-0.0501,-0.7891,23.602,19.637,
-0.1883,,,,-0.9597,10.238,0
,,-0.417,17.708,,-32.563,
,,-0.2463,0.2952,-14.387,-0.7807,
,,-0.2682,,11.095,,
-0.3659,-12.279,,,,,
,-10.701,-0.1248,-0.8071,,17.95,0
,,-0.1279,-0.4868,-0.3659,,0
-0.4196,,,14.469,,,
,-11.977,-0.3324,,,,
,-0.7393,,,12.488,,0
,-12.148,,-13.595,,,0
-0.4038,-11.136,,,,,0
-0.1722,,,,,13.233,
-0.4924,-11.555,-0.3591,18.837,,-31.546,
,,-0.2483,0.7292,-18.328,,
,,-0.3459,,19.528,,0
,-14.428,-0.3443,-18.088,,14.917,
,,,-0.5441,24.579,,
,-0.4935,,-0.6853,-0.337,12.207,
,-0.9631,-0.3388,15.121,,-36.553,0
,,-0.2472,,-13.63,-0.7458,
,,-0.2599,,,,0
,,,-0.442,,0.8877,
,-10.94,,,,19.97,0
,-0.7913,,-0.7826,0.032,17.967,0
,,-0.2433,,-0.5953,,
,,-0.2374,,,,
,,-0.1762,0.7156,0.317,,
-0.4286,-14.035,-0.357,,0.6878,,0
,-11.984,,,0.791,14.807,
-0.2336,,-0.0493,,0.4701,,0
,,-0.1718,,-0.1189,,0
,,-0.2903,10.984,0.3987,-0.6952,
,,-0.2457,0.3925,-0.4952,-0.7883,
-0.2036,,,,0.1396,,0
,,,,10.92,,
-0.1688,,,-11.233,,,
-0.4162,-0.9316,-0.2673,11.691,-0.5572,-20.45,0
,-12.806,-0.215,10.603,,-0.8641,
-0.5971,-0.7657,,,,-0.6455,
,-11.638,,-0.7331,0.0731,,
,-0.5883,-0.1086,,-0.1047,19.093,0
,,,10.469,-0.2959,-20.492,
-0.2679,,,12.409,,-15.138,0
-0.574,-0.7187,-0.3077,0.782,0.6047,-10.448,
-0.2312,,,-12.329,-0.0616,,0
,-12.941,-0.1659,,0.1626,20.072,0
,,,,10.241,18.481,
-0.396,,,,,-27.216,
-0.3182,,,0.765,0.0902,-0.5916,0
-0.5585,,-0.2258,,-0.8109,,0
,-13.997,,-0.6044,0.2261,0.3659,0
,-12.288,,,,14.608,0
-0.1676,-0.6236,-0.1452,,,17.745,
,,-0.1135,,,-28.433,0
,-13.849,,,-0.37,-0.2899,
,-0.6559,,,10.047,,0
-0.2885,,-0.352,,,,0
-0.4845,,,-15.922,0.3332,,
-0.2054,,-0.072,,,16.056,0
,-0.8921,-0.2145,,,-25.728,
,-13.286,,12.291,0.463,-11.603,
,,-0.3004,,,-0.609,
-0.3514,,-0.3599,,,0.3932,
,-12.334,,-11.679,,,0
-0.1856,,,-0.473,,,
-0.515,,,14.335,-0.1995,-23.673,
-0.1207,-11.707,,,-10.214,-0.6503,
,-0.7614,,0.6797,0.9821,-0.6498,0
,,-0.3767,-11.899,,,
,,,-0.9686,,0.929,
,-0.7932,-0.0792,,,,
,-0.6156,-0.1746,0.9912,-0.2909,,
-0.1462,,,0.936,-0.6603,-11.409,
-0.5665,-0.6861,,,,-0.9159,0
,-11.186,-0.3468,-11.554,-0.6292,11.589,0
,-12.69,-0.1165,,,16.193,0
,-0.6399,,-0.7854,,,0
-0.4508,-0.7553,,0.7972,,,0
-0.4355,-13.391,-0.2296,0.7449,,-11.481,0
-0.431,,-0.1958,0.441,-0.5768,,
-0.347,-11.353,,-0.1851,,,0
,,-0.1532,-11.917,,17.273,0
,-0.8305,-0.0844,-0.8243,,17.062,
,,-0.1321,,-0.2043,,0
-0.2487,-10.91,-0.2715,,-0.1635,,0
,,,0.2842,,-0.671,
,,-0.3723,0.1221,,,0
,-11.271,,-13.976,,,
,-0.9077,,,,20.914,0
,-11.759,-0.3398,16.239,0.1587,-21.211,0
-0.2561,-0.7333,-0.3325,,-16.797,-0.0958,0
,-0.8313,,-0.0951,,,0
-0.3767,-11.886,,-10.906,,0.8488,
,,,,,16.44,0
,,-0.1402,,0.1058,,
,,-0.317,,-0.5331,-24.611,
-0.0928,,,,-17.691,0.0707,0
-0.5175,-0.645,-0.226,,,,
-0.3576,,,-0.5345,-0.4318,,0
,-12.337,,,12.975,,
-0.2236,,-0.1471,-0.6103,,19.024,0
-0.3002,-0.6436,,0.4522,,,
-0.437,,-0.2307,0.8059,0.0827,,
-0.5708,,-0.1523,0.6364,-0.1999,-0.9398,0
-0.4171,-11.947,,,,0.5237,0
,-12.383,,,0.7856,,0
,,,,,21.475,
-0.3141,-0.5344,-0.1271,0.5327,,-11.086,0
-0.4314,-14.644,-0.4219,,,-18.938,0
-0.5175,-0.7312,-0.276,,,-0.8379,
-0.2358,-11.129,,-0.4427,,0.2115,
-0.4689,-11.718,,-11.748,-0.2761,,0
-0.2105,,-0.0898,,0.8794,,0
,,-0.1328,,,,
-0.3173,-12.868,-0.353,12.165,,-15.41,
-0.3975,-0.7303,-0.2506,0.3507,,,
-0.3945,-10.319,-0.385,-0.1671,0.3179,0.2077,
,-10.116,,,,,
-0.3976,-12.045,-0.1526,,,,0
-0.3452,,,-0.3922,0.1171,0.2148,
-0.5188,-0.9306,-0.3392,12.998,,,0
,-10.294,-0.2337,0.31,-20.769,,
,-0.8014,-0.2689,0.5918,,,0
,-12.862,,-0.8915,0.8002,,0
,-11.772,-0.1563,,,,0
,,-0.109,-0.6571,-0.1763,,
-0.4283,,-0.2296,,,,
,,-0.3201,,,-0.2581,
,-0.8273,-0.3423,0.7935,13.701,-0.7546,0
-0.3991,-12.768,-0.3103,-11.036,-0.3813,,
,-12.884,,,,,
,-0.6301,-0.1243,-0.6336,0.6055,,
,-0.7359,-0.2008,,,-15.353,
,,-0.2551,13.73,0.4345,-13.102,0
,,,0.4376,-12.601,,0
-0.2957,-10.686,,,,,0
,-13.076,,-12.846,0.9049,14.994,0
-0.5407,-13.012,-0.3379,,-0.6483,,
-0.371,-0.9866,-0.2705,,29.092,0.1126,0
-0.4456,-11.457,,-13.126,,12.459,
,-10.562,-0.0963,,,19.35,0
,,,-0.2459,-0.406,,
,-11.125,,,-0.2776,,
-0.2393,,,0.0544,,-0.2427,0
,-0.8085,-0.3396,0.6198,13.543,,0
-0.4996,,-0.3804,,,,
,-10.168,,-15.154,0.7635,17.489,
,,-0.1145,,,,0
-0.4956,-10.222,-0.3025,14.87,-0.4907,-25.303,0
-0.1941,-0.9557,,,,-0.8265,
,,-0.4171,,,,0
,,-0.2892,,,,
,-11.116,-0.11,-11.607,14.772,,
-0.2296,,,,,0.7913,
-0.502,,-0.35,22.601,,,0
,-0.8947,-0.2498,,,,
-0.3874,,-0.3181,0.6677,23.681,-0.2182,
-0.2736,-12.383,-0.3551,,-0.8533,0.748,0
,-11.139,,,13.723,,0
,-0.6846,-0.1455,-0.6646,-0.1711,12.784,0
,,,12.149,,-15.604,0
,-11.417,,0.6568,,,0
,,-0.3114,0.3694,-0.2975,0.0548,0
-0.2875,-10.059,,,0.1797,0.5017,0
-0.3601,,-0.2702,,19.685,0.4948,0
,,-0.0877,-12.45,,0.9798,0
,,,,0.9235,,0
-0.0392,-10.617,-0.2172,0.375,-14.342,,0
-0.2694,,-0.312,,-0.7779,-0.9523,0
,,-0.3727,0.1909,-0.2417,-0.3375,
-0.2567,-10.205,,-0.5029,,,
,-0.7875,-0.1554,,-0.1117,,
,-10.081,-0.1822,0.3044,-0.4384,-12.795,
-0.1251,,-0.1387,,0.236,,0
,,-0.2369,0.5074,,-0.6017,0
,-10.875,,-0.3106,,0.2928,0
,-13.545,-0.2322,,,,0
,,,,,,0
-0.3299,-0.7485,-0.1876,0.7175,-0.2049,,
-0.0846,,,0.959,0.363,-0.6104,
,-0.6854,-0.2271,,-0.2682,-0.7289,
-0.1981,-11.121,-0.3571,,0.0669,0.4585,
-0.3796,,,,,13.368,
,,,,0.9631,18.109,
,,-0.1652,0.3127,-0.485,-0.8306,0
,-12.191,-0.2096,,,,
-0.2152,,,-13.115,,,0
,,-0.3142,,,,0
-0.4709,,,,,-11.454,0
-0.2412,,-0.4396,,0.0917,0.1025,0
,-12.501,-0.1219,,-0.287,17.742,
-0.1938,,,-13.32,19.193,27.966,0
-0.2387,-0.4542,,-0.3356,,,
,,-0.4646,,0.3452,-28.501,0
,,-0.2912,0.6515,-26.445,,0
-0.4381,-0.9291,,0.1519,0.9143,0.1299,0
,-10.567,-0.2315,-12.834,,19.007,
,-0.9722,,,17.5,17.987,
,-0.6983,,,-0.3187,,0
,,,,17.734,-16.024,0
-0.3975,-0.7798,,0.3604,-31.955,,
-0.2782,-11.142,-0.4471,0.0133,,,0
,,,-14.691,0.0812,13.84,
,,,,,,
,-0.6965,,,-0.2599,-0.3505,0
,-11.556,,,,,
-0.2777,-0.8392,-0.2999,0.7971,-17.482,-0.483,
-0.3027,,,,0.5598,-0.3226,
,-10.487,-0.1508,-14.205,,13.751,
,-0.9232,,,0.3337,19.146,0
,,,0.3575,-0.4581,,
-0.4136,-13.459,-0.3634,16.062,,-21.509,0
-0.4445,-0.7058,-0.1325,,-23.916,-0.6633,0
-0.3648,-11.477,,,22.687,-0.0086,0
-0.3719,,,-17.506,-0.6497,13.16,
,,-0.0594,,0.9578,22.397,
-0.2594,,-0.1071,-0.3924,-0.5883,,0
-0.4246,-13.636,-0.2593,23.034,,-26.99,0
,-0.8296,,0.8932,-23.685,,
-0.2877,,-0.4104,,11.282,,0
,,,-16.5,-11.023,,
,-0.9351,-0.0575,,,16.737,
,-0.5523,,0.1131,-0.6836,,0
-0.3987,,,16.288,22.512,-15.789,
,,-0.226,-0.1531,-35.409,,
-0.3913,-10.336,,0.391,19.009,,0
,-12.119,-0.1931,-14.707,-0.839,19.434,
-0.2178,-0.9334,-0.0446,-0.9062,,20.086,0
-0.2498,-0.5435,-0.0881,,-0.5935,,
,-13.12,-0.2991,,,,0
,-0.7828,,,,-0.7101,
-0.3136,-10.634,-0.3989,,15.591,,0
-0.3662,,-0.18,,-10.881,,0
-0.2366,-10.254,,,,,
,-0.4997,-0.1071,,,,
,-0.7211,-0.1794,0.0626,,-0.358,
-0.5368,-12.734,-0.2087,-11.048,,12.414,
-0.2353,,,,,16.237,
,,,0.3283,,-0.728,
-0.2533,-13.191,,18.248,15.708,,0
-0.516,-0.792,-0.3489,0.7495,-10.423,-0.8443,0
-0.2066,,-0.4291,-0.6883,0.2395,0.5674,0
-0.374,-12.825,-0.1737,-19.257,,,0
-0.2726,-0.7713,,,-0.0713,19.948,0
-0.324,,,,,,0
-0.3524,,-0.4021,,,,0
-0.4118,-0.7329,,0.6558,-0.8186,,
-0.2363,,-0.4245,-0.8557,0.4725,,0
-0.4166,-13.188,,-15.754,,14.473,0
,-0.8028,,,,18.644,0
,,-0.1912,0.7003,,,0
-0.4118,-10.688,-0.2906,18.261,22.621,-11.184,0
-0.3626,,,,,0.0933,
-0.3798,-11.26,,,28.735,-0.1629,
-0.3756,-12.029,-0.1682,-15.647,,,0
,,,,10.971,,
-0.3189,,,-0.1448,,,0
,-11.209,,18.316,12.714,,0
,,-0.3466,0.6302,,,
,,,-0.2989,12.679,0.4031,0
,,,-19.228,-0.8976,,
,,,,,20.263,
,,,0.2946,-0.6783,,
-0.649,,-0.359,,0.6508,,
-0.2465,-0.8748,,0.1351,-27.862,,
-0.3447,,-0.3738,,,,0
-0.3555,,,,-0.8177,0.9149,
,-0.953,,-14.381,0.3337,,0
,-0.4854,-0.101,0.1283,,0.1344,0
-0.3685,-12.106,-0.3856,19.261,0.6656,,0
,-0.7493,-0.2288,0.4581,-30.323,-0.7816,0
,-0.9623,-0.4121,,,0.1858,
-0.4646,-14.249,,-18.575,-0.9729,,
,-11.55,-0.1178,-0.9525,,,
,,-0.1441,-0.279,-0.7192,,
-0.5906,-14.813,,18.245,-11.429,,0
0.0154,,-0.3192,0.3886,,0.238,
-0.4917,,,,,-0.0992,0
,-14.175,-0.1063,-0.3565,-0.7719,0.5134,0
,,,,,0.0895,
,,-0.108,,,,
,,-0.0566,,-0.8466,,
,,-0.2186,-0.1337,,0.2889,0
,,,10.751,,,
,-13.74,,-0.4508,0.0209,,
,,-0.038,,,,
,-10.693,-0.2231,,,,0
-0.1931,,,13.544,,-0.8458,0
-0.2014,-0.8184,-0.4418,,,-0.2948,
,-14.445,,,-0.4912,0.3833,
,,-0.2075,-17.498,,0.8596,0
,,-0.0952,,-0.6926,10.851,0
-0.3752,-0.8365,-0.2312,,-0.5869,-25.059,0
-0.1806,,,,-0.7501,-0.6273,
,-0.7235,-0.3065,,,,0
,,-0.3354,-10.81,,,0
,-14.433,-0.2652,-10.405,24.476,15.913,0
-0.1537,-0.5676,,,-0.6932,10.573,
-0.3975,,-0.2587,12.471,,-26.306,
-0.1192,,,12.943,-18.421,,0
-0.6673,,,,,,0
,-13.172,,-12.63,-0.8172,0.701,
,,-0.1447,-14.435,16.973,,
,-0.636,-0.098,-10.162,-0.5611,,0
,,,15.14,,-18.799,0
-0.2382,,,15.608,-0.164,-13.945,
-0.5946,,-0.2944,,,-0.2158,0
,,-0.3298,-10.857,-0.2505,,0
-0.55,,-0.1388,-0.974,,,
,,-0.0971,,,18.798,
-0.3432,,-0.2469,,,-18.876,
-0.3554,,,0.3709,-13.482,-0.2416,
-0.4101,-0.6753,-0.349,,-0.138,,
,-12.04,,,,-0.3386,
-0.5221,-10.326,-0.1592,-11.911,-10.146,15.316,
,-0.8148,-0.1083,,12.573,15.166,
-0.3883,,,0.3366,,-0.7976,
-0.3039,-12.209,-0.2163,,-0.0129,,0
,,-0.2165,,,-0.5923,0
,,,0.3825,27.908,,0
,-10.325,,,-16.649,,
,,-0.0321,,,22.61,0
,-0.5814,,0.1251,-0.5397,-0.5034,
,,,,,,0
-0.4097,-0.7715,,0.5389,,-0.1644,
-0.2399,-0.8771,,,13.966,0.3561,
-0.259,,-0.1877,,-0.6385,12.764,
,-0.9759,,-10.65,,20.724,0
-0.2569,,-0.1347,,-0.3999,,0
,,,20.407,0.261,-32.563,
-0.2757,-0.8429,-0.2451,-0.2505,,,0
-0.489,,,0.5628,19.688,,
,,,-11.707,-0.6451,0.7186,0
-0.4904,-11.164,,,,14.945,
-0.447,-0.9817,,0.9268,-0.9008,-22.626,0
,-13.644,-0.2381,0.647,,,
,,,0.677,0.4922,,0
,-12.331,,-0.8285,0.1064,,0
-0.409,,,,0.4907,0.7144,
,-0.8174,,-0.668,0.1527,16.489,0
,-0.744,,,-0.2774,-17.074,
-0.082,,-0.1243,0.8449,0.8104,,
,,-0.1399,0.0435,-15.483,,0
,-11.473,-0.3057,-0.2211,,,0
-0.4969,-11.821,,,,0.4496,0
,,-0.047,-12.618,-11.312,15.475,0
,-0.7688,-0.1099,0.7356,0.0324,,0
-0.2242,-10.057,,,,,
,,-0.2226,,,,
,,-0.3125,,0.9582,,
,,-0.1311,-14.602,-10.814,,
-0.3149,-0.8199,,,,,0
,-0.7993,-0.1142,0.7585,0.2032,-10.023,
-0.3832,,-0.2778,11.624,,,0
-0.2475,,,-0.3011,,0.829,
-0.1567,,,,10.94,0.0628,
,-10.011,-0.2004,,0.0129,0.4189,
,-0.9227,-0.0844,-0.9338,0.4598,11.902,
-0.3557,,-0.0934,,,,0
-0.2266,-10.167,-0.3386,,,-0.549,0
,,,-0.3686,-34.208,-0.2351,
-0.3867,-11.83,-0.3322,0.9014,25.212,-0.5377,
-0.3425,,,-0.9685,-0.0745,,
-0.2196,-10.338,,,,17.252,
-0.2867,-0.6257,-0.0822,,,,0
-0.4992,-11.815,,,,,0
-0.0808,-0.9128,,,,0.1953,0
,,,,22.578,-0.3398,0
,,-0.35,-13.489,,0.5714,0
,-10.603,-0.1231,,0.8889,17.413,0
-0.2684,-0.5411,,,0.2229,,0
,,,,-0.7157,,
-0.3472,-12.009,-0.2781,,,,0
-0.5244,,-0.2392,,0.324,,
,-11.458,-0.4012,,0.1877,0.5964,
,,,,0.5434,12.143,0
-0.2744,-0.827,,,0.582,,0
,,,,0.0941,,0
-0.2577,,-0.3227,,11.389,-12.934,
,-0.7201,-0.1275,,,0.1872,0
,,,0.805,24.609,-0.0496,
,,-0.3217,,,,
,-11.947,,,,,0
-0.5061,-13.075,-0.268,,-0.2204,,0
,-11.475,-0.271,0.8258,,,
,,,0.1535,,0.1291,0
,,-0.2962,,0.1042,11.953,
,-11.985,,,13.953,,0
-0.2229,,-0.0563,-0.7705,,,
,,-0.1154,,-0.079,-15.631,0
-0.338,-12.089,-0.3616,,,-0.8258,
,,-0.2307,,,,0
-0.1898,-0.9418,,0.7681,,-0.1422,
,,-0.2459,,0.5273,0.3018,0
-0.4257,,-0.1771,-11.101,,,0
-0.3142,,-0.0584,,-13.859,0.6914,
,-10.115,,14.531,0.6578,,0
,-11.248,-0.2987,,-0.9709,,
,-0.5819,,0.4542,,,
-0.3077,-11.819,,,0.43,,
-0.2919,,,-0.9842,,16.106,0
-0.2222,,-0.1001,,,16.991,
-0.39,,,0.5828,,-11.242,0
,-11.422,,,0.7564,-19.004,
-0.2435,,-0.2141,-0.5963,,0.1907,0
,-0.8595,-0.2523,,,-0.3819,
,-12.421,-0.2913,-0.8235,-0.8201,0.4795,
,,,,15.06,,0
,-0.6999,-0.1111,-0.7129,-0.3572,,0
,-0.8468,-0.2552,,,-13.899,0
,,-0.2837,,-0.2508,,
-0.3856,-0.7155,-0.2112,0.1319,-15.256,-0.206,0
-0.2316,-10.093,-0.3179,0.0627,,0.3563,0
-0.3988,-11.531,-0.2711,-0.8604,-0.9394,0.596,
,-10.441,,,,11.615,
-0.36,-0.6331,-0.1599,-0.4425,,0.728,
-0.4685,,-0.2647,,,-16.904,0
-0.242,,,0.2945,,-0.1608,0
-0.4204,-0.6669,-0.1534,0.2951,-0.7715,-0.5025,0
-0.3792,,-0.3081,,,,
,-10.909,-0.1449,-10.73,,,
-0.2344,-0.8521,,-10.636,,,0
-0.3368,,-0.1105,0.4572,-0.1511,,
,,-0.3267,,0.6508,-22.853,0
-0.4666,-0.6645,,-0.4068,,,0
,,-0.2583,0.4685,,,0
,,,,,11.614,0
,,,,12.47,11.434,
-0.3241,,,-0.0517,,,
,-11.622,-0.4023,,,,0
,-0.8532,,-0.311,,,
,,,,-0.0762,-23.644,0
-0.4093,,,,,-0.3452,0
,,,,-0.1756,,
-0.4814,,-0.198,-12.209,,16.697,
-0.2673,-0.7033,,-10.463,,13.731,0
,,,0.6053,-0.005,-0.9012,0
,-12.041,-0.2092,16.617,0.4023,-14.039,0
-0.3844,-0.8283,,0.4688,,-0.4272,
-0.3356,-10.071,-0.373,-0.1795,,,
,-11.488,,-15.139,,,
,,,,,,0
,,,-0.3124,-0.2824,0.4384,
-0.5107,,-0.3153,16.383,,,0
-0.2627,,-0.2533,0.4452,,-0.7611,0
-0.4023,-0.8442,-0.3076,0.3442,,,0
-0.2977,-12.383,,-0.5712,0.387,0.4028,
-0.4264,,,-14.875,0.6832,13.379,0
-0.2821,,,-0.9202,-0.6257,,
,,,0.8334,,,0
,,,11.082,-0.191,-13.919,0
-0.3052,,-0.2448,,,-0.0958,
,-0.9084,-0.3159,,,0.2131,
-0.4009,,-0.2106,,0.3095,,
-0.3943,,,,,14.199,0
-0.4247,,,0.4498,0.5925,,0
,,-0.2658,21.146,,-0.9762,
-0.3051,-11.16,,19.152,,,
-0.2388,-0.7695,,,11.056,-0.6425,
-0.435,-10.392,-0.0087,,14.833,,0
-0.5511,,,,,,
,,-0.1153,,-0.3001,18.567,0
-0.4006,-0.7859,-0.108,,,0.8711,0
,-0.9557,-0.2894,16.953,,,
,-10.851,,,0.1521,,
-0.2786,-0.8345,-0.3145,0.2477,,,0
,,-0.2316,,-0.414,0.511,0
-0.4683,,,,11.291,11.174,0
-0.2341,,,-10.396,-0.6919,,
-0.3913,,-0.2227,0.4308,,,
,-10.125,-0.2961,12.486,,-16.605,
,-0.963,-0.2622,,-11.771,-0.593,0
,-0.8336,-0.3018,,,0.6038,
-0.4653,,,,0.3683,,0
-0.5479,-10.782,,-0.5249,16.686,,
,-0.6338,,,,10.028,0
,,,10.186,,,0
-0.4293,-12.715,,,,-10.205,0
,-0.7466,-0.2916,0.1035,,0.1963,
-0.2897,,,-0.5304,,,
,,-0.2524,,0.9121,,
-0.3921,,-0.148,-0.4928,,,0
,,,-0.9264,-12.221,0.9809,
,,-0.1743,0.6097,-0.3992,,0
,,,0.9426,,-0.8714,0
,-0.8203,,,,-0.4698,0
,,-0.3106,,,,
,,-0.1854,-0.8452,0.9687,,0
-0.2418,,-0.1581,-11.856,,17.17,0
-0.2877,,,,,-0.4948,0
,,,,,,
-0.1871,-10.968,,,,-0.2148,
,,-0.3002,0.4971,18.365,0.0476,0
-0.2519,,-0.2846,-0.9986,,0.81,0
,,,,,13.373,
-0.2121,-0.7574,-0.1122,-0.7808,-0.1371,,
,-0.9321,,,0.4516,,
,-11.066,,0.928,-11.303,,0
,-0.7435,-0.2039,,,0.0218,
-0.3053,,,0.2648,,-0.1985,
-0.4327,-10.749,-0.2322,-0.8955,,,0
-0.3157,,,-11.903,0.8355,,
,,,,,,
-0.408,,-0.2444,16.587,0.2116,-25.751,0
,-10.945,,,-15.356,-0.2438,
-0.5299,-0.6998,-0.2497,0.7616,16.238,-0.1017,0
-0.3886,-12.865,-0.3591,,,0.3826,0
,,,-21.326,,16.892,0
-0.271,,,,0.4179,,0
,,,,-0.4155,-26.774,
-0.3522,,,,,-0.532,0
-0.3728,,-0.2715,0.146,-13.313,,
-0.1965,,,0.0784,12.666,,0
-0.4197,-12.072,,-12.705,,,0
,-0.9682,-0.0881,,11.547,,0
-0.2463,-0.543,-0.1178,,,,
-0.4083,-13.141,,16.547,,-27.357,0
-0.2252,-0.8776,-0.1959,-0.5022,-23.366,,0
-0.433,-0.8235,-0.2163,0.3421,,,0
-0.3113,-11.606,,-0.0596,0.0348,,
,-11.051,,-0.7654,16.681,,0
-0.3353,,,-11.154,-0.346,11.614,
,-0.7582,-0.1454,,,-0.5967,0
-0.3391,-11.081,-0.2686,17.313,11.542,-13.121,0
-0.2653,,,,,,
-0.2138,-0.8683,,,,,0
-0.4118,,-0.3066,,0.2549,,0
-0.3914,,,-16.923,0.087,,
-0.3312,,,,-0.0733,,
-0.4395,,,,,11.759,0
-0.3885,-0.6201,-0.2151,,,-0.1738,0
,-11.269,-0.362,14.428,-0.3835,,0
-0.2494,,,,-0.4706,-0.2194,0
-0.3319,,-0.23,0.4481,14.221,-0.1323,
-0.3814,-12.195,-0.2087,-0.4531,,,0
-0.4029,,,-0.9832,0.9256,11.225,
,-0.7716,,,,,
-0.3964,,-0.2718,0.4511,0.3468,-0.4463,0
-0.3041,,,14.943,-0.1108,-14.344,
-0.1382,,-0.2725,-0.1018,-21.826,0.0487,0
,,,,,,0
-0.398,,-0.3012,-0.1961,-0.0347,,
,,-0.3094,-0.8186,11.422,11.413,
,,,,-0.3937,10.082,
-0.4152,,-0.2878,0.2887,-0.3239,-0.8898,
,-0.9742,,,-0.5239,-15.303,
,,,,-16.021,-0.3298,
,,-0.3055,,,,
-0.3447,,,-0.9865,0.2145,10.256,0
,-10.326,-0.1629,,0.1925,,0
,,-0.1172,-0.4476,-0.2928,0.6026,
-0.4519,,-0.2215,,,,0
-0.4249,,-0.1286,0.2713,-12.73,-0.8694,
,-0.8065,-0.1838,0.171,-0.5349,,
-0.3395,-10.972,,-0.2376,,,
,,,,,,
-0.2321,,-0.17,,-0.728,0.8543,
-0.2619,,-0.2136,,,,0
,,-0.1892,,-16.265,-17.857,0
,,-0.0791,,-28.22,-10.778,
,,-0.2715,,-0.8496,-0.7846,
-0.3403,-11.525,,-0.7663,,,0
-0.3253,,-0.2881,,0.9376,11.825,
,,-0.1996,-14.198,,0.6412,0
,,-0.2211,0.0956,-10.386,,0
-0.4114,-10.095,,-0.0921,,,
-0.2885,,,-0.6613,-31.074,-0.1955,
-0.2917,-0.6719,-0.4131,,-0.4151,-0.8185,0
,-13.613,-0.328,,0.6497,,
-0.4979,,,,24.106,15.131,
-0.3423,,-0.097,,-0.4767,,0
,-0.7434,,,0.1279,-0.3822,
,-0.9964,,,0.5813,-11.544,0
-0.3271,,-0.217,0.173,-0.9332,-0.1228,0
,,,,,-0.4317,
-0.3305,,,-0.3698,,0.4213,0
-0.4326,-0.9852,,,,,
,-0.8575,,-11.153,,13.309,
0.717,,-0.6433,-0.0475,-0.0677,-0.0073,
-0.4712,-0.8393,-0.2075,0.3934,-16.403,,0
-0.4823,,,0.2313,,-0.2682,
-0.4952,-10.564,,,0.592,,
-0.3649,,,,0.1535,,
,,,,,,0
-0.3449,,,,,,0
,-0.9097,-0.2541,,,,0
,-0.9172,,,0.1282,0.1726,0
-0.3754,-0.952,-0.2064,,,11.619,
-0.3335,-0.9397,,,,20.069,0
,-0.6248,,-0.2689,,0.3932,
-0.3634,-0.8096,,15.338,,,
,,,-0.0147,-27.239,-0.4789,0
,,-0.346,,,,0
,-10.591,,,-0.4159,,0
,,,,0.7686,16.949,
-0.3421,,-0.0741,,,,
,,-0.3327,,,-20.261,0
-0.1728,-0.9163,-0.2921,0.1256,,-0.4303,0
,,-0.3243,0.6276,13.783,-0.0711,
,,,,-0.0658,,0
-0.3092,,-0.128,,,,
,-0.5493,-0.0905,,,0.5101,
-0.4561,,-0.2738,18.161,,-21.629,
,,,0.0218,,,0
,,,0.2996,0.5634,0.0936,0
-0.461,,,,0.1411,0.5953,
-0.2469,,,,,,
,-0.6697,-0.0916,-0.1836,0.3441,0.4332,0
-0.3142,-0.9895,-0.3114,10.974,-0.3526,,0
,-0.824,-0.2462,0.6431,-14.252,-0.573,0
-0.3549,,,0.452,,-0.0729,0
-0.4434,,,-0.7563,,,0
-0.2081,-10.441,,-15.223,,14.186,
-0.34,-0.7011,,-0.2414,,0.2825,0
-0.3415,,,,,,0
,,-0.2774,,,-0.8824,0
-0.3731,-10.182,,0.1623,0.7153,0.0551,0
,-13.156,,-15.92,,13.371,0
-0.2728,,-0.084,,0.2351,,0
,,-0.1291,,,,0
,-13.038,-0.3036,16.648,0.9048,-19.722,
-0.4863,,,0.4551,,-0.8123,0
,-11.488,-0.4011,-0.259,0.5313,,0
,-11.624,,-12.429,0.5211,17.15,0
-0.2169,-0.8565,-0.0583,-0.9625,0.0614,16.158,
-0.3826,,,0.962,,-14.95,0
-0.2643,,-0.1872,,,,
-0.43,-0.764,,-0.332,,,0
,-0.6905,-0.2673,,-19.218,-0.0543,
-0.3126,,-0.3256,-0.0299,,-0.306,0
-0.2879,-13.672,-0.3604,,,,
-0.1864,-0.5997,,-14.736,,15.703,
