speaker,utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12
2,33.0,,,-0.89261,0.32039,-0.410508,0.580525,-0.301272,-0.278706,-0.01526,,-0.225437,,0.144113
2,,8.0,0.127854,,0.325965,,0.613623,,,0.006945,-0.543774,-0.193692,0.055338,
2,33.0,9.0,,-1.005537,,-0.283223,,,,0.011896,-0.541983,,,
,33.0,10.0,,-0.999137,0.430961,-0.19108,,,,0.03531,-0.529757,,,
,33.0,,,-0.985113,0.488635,,,,,0.027196,,-0.026332,,-0.147744
2,33.0,,,,0.533023,-0.099433,,,-0.312067,,-0.524146,,-0.00122,-0.177658
2,33.0,,-0.155103,-0.987705,0.552141,-0.080087,0.730848,-0.426233,,,,,-0.009506,-0.210682
,,1.0,,,0.496478,,-0.163303,,-0.068735,,-0.252959,-0.195513,0.027841,
2,,2.0,,,0.503784,-0.840002,,,-0.104522,,-0.294244,-0.259628,,0.157469
,34.0,,,-0.82298,,-0.79138,,-0.306626,-0.123011,,-0.317717,-0.307394,-0.010341,0.17856
,,,,-0.887603,0.456735,-0.762066,0.04609,,,0.237064,-0.376505,-0.333817,0.019166,0.199862
,34.0,,0.368852,-0.937445,,,,-0.25408,-0.196394,,,,,
2,34.0,6.0,,-0.947114,,,0.205759,,,0.203731,-0.424765,-0.339624,,
,,,,,0.408613,,,-0.206439,,,-0.439576,,,
2,,8.0,0.437399,-1.025179,,,,,,0.112824,-0.462743,-0.296907,,
,34.0,9.0,,-1.078278,0.422624,,,-0.222499,,0.069653,-0.455877,-0.246099,0.122543,0.111357
,,10.0,,-1.139614,,,0.522824,-0.227741,-0.437807,,-0.435886,-0.2063,,0.051846
2,,11.0,0.210169,-1.115865,0.506856,,0.581851,,-0.431356,,,-0.163038,0.074537,
,,12.0,0.10892,,,-0.179128,0.620888,-0.260578,,0.00767,-0.454098,-0.109124,0.038684,
,34.0,13.0,,,,-0.13655,0.634981,-0.296409,,0.006325,-0.464911,-0.067606,0.011508,
,,14.0,,-1.085341,,,0.619257,,-0.388392,0.011524,-0.464524,-0.024863,-0.00641,
2,35.0,,,,0.243496,,-0.076578,-0.395247,-0.081721,,-0.11476,,-0.085393,0.189085
2,35.0,2.0,0.344722,-0.506089,,,,-0.370625,-0.143502,0.205454,-0.133486,,-0.092153,
,,3.0,0.478448,,,,,,,0.188397,-0.180224,-0.352806,,0.224213
,35.0,4.0,0.510053,,,,,-0.262177,,,-0.227893,,-0.126313,
,,5.0,0.5442,-0.662756,0.229743,,,,-0.224258,,,-0.353605,,0.215546
2,,6.0,,,0.259398,-0.608015,0.285453,,-0.278192,0.067245,-0.290792,-0.353199,-0.11722,
2,35.0,,0.668311,-0.767637,,-0.561725,,,,0.01816,-0.327717,-0.326816,,0.157077
,35.0,8.0,0.750979,-0.835254,0.255607,,,-0.117171,-0.393922,,,-0.317228,,0.131686
,35.0,,0.737107,,0.22059,-0.459962,0.49164,,-0.413452,-0.031918,-0.363453,,0.002169,
2,35.0,10.0,0.78081,,,,,,-0.446821,,-0.390854,,0.04194,0.087697
,,11.0,,-0.901414,0.340006,-0.392216,,-0.178907,,,,-0.200157,,0.049061
2,,12.0,0.770168,,0.392096,,0.559465,-0.15561,-0.45424,,-0.393292,,,-0.007196
2,35.0,,,-0.917493,0.466998,,0.561268,-0.18807,-0.406995,-0.021279,,,,-0.071885
,,,,-0.913289,0.539982,,,,,-0.021912,,-0.101771,0.063027,
,35.0,15.0,,-0.883872,,,0.564381,,,,,-0.073189,,
,,,,,0.546911,,,,,,-0.4631,-0.057204,0.009936,-0.173164
3,1.0,1.0,,,0.064484,-0.676904,-0.174411,-0.533266,0.240623,0.073875,,,,0.124454
,,,,-0.271235,,-0.651954,,,,0.06102,,,-0.001714,0.149598
,,,0.252684,-0.327589,,,-0.077795,,,,-0.2652,,0.012282,0.176636
,1.0,,,,0.080349,-0.546363,-0.045612,,0.190449,,-0.31059,-0.190288,,0.195883
,1.0,5.0,,,0.094372,,-0.029023,,0.180658,,-0.345587,,0.035056,0.201579
3,1.0,,0.335908,,0.068412,,-0.008663,-0.321973,0.165687,-0.185892,,-0.187216,,
,,7.0,,,,,0.03461,,0.159113,-0.242734,,-0.133968,,0.229753
3,,,,,0.07812,,,,,,,,,
3,1.0,,,,0.143728,-0.222268,,,0.101297,,-0.389392,-0.022036,0.071714,
,,,0.242714,-0.533033,0.221496,-0.147168,0.205312,,0.063108,,-0.383936,-0.012825,,
3,1.0,,0.230709,,,-0.065408,0.246157,,,,,,,
3,,12.0,,,0.313272,-0.00088,,,0.020835,,-0.32661,-0.006984,0.032005,
,,13.0,0.312431,-0.645422,,0.080138,0.26399,-0.206763,,-0.41513,,,0.003761,-0.065365
3,1.0,,,,0.433971,,0.314236,,,,-0.295876,0.048087,,-0.122683
,1.0,15.0,,,,,0.357719,-0.243055,,,-0.275426,0.070124,,
,,,0.035397,,,0.161334,,,,-0.372238,,,-0.118627,-0.194218
,,,-0.064047,,0.586221,0.192878,,,-0.021821,-0.347476,,0.102132,-0.147315,
,,18.0,,,0.592314,,0.411173,,,-0.319219,,,,
3,,,,,,,,-0.334918,-0.019186,-0.296996,-0.223278,,-0.193908,-0.256149
3,,,,,,-0.790386,,-0.652507,,0.319471,-0.234667,,,0.035266
,,2.0,1.118158,,0.040637,,,,0.089332,,,-0.108245,-0.097541,
,,3.0,1.12791,-0.12885,-0.046986,,-0.028056,-0.618321,0.106165,0.260325,,,,0.10211
3,,4.0,1.302057,-0.206345,,-0.491783,-0.023121,-0.624271,,,-0.207477,,-0.203477,0.186095
3,,5.0,1.193935,-0.249372,-0.099185,-0.559907,0.004413,,,0.12973,-0.231444,,-0.151639,
3,2.0,,,,,-0.564914,0.070379,-0.489993,0.089516,,,,,
3,2.0,7.0,1.097119,,-0.08657,,,-0.435739,0.08953,,,-0.266969,-0.119733,0.27349
3,,,,,,,0.106899,-0.355846,,,,-0.270263,,0.25415
,2.0,,,-0.352165,-0.113547,,0.12455,,,,-0.373855,-0.258325,0.015051,
3,2.0,10.0,,-0.373944,-0.047093,-0.298486,,-0.302403,0.053735,,-0.40699,,0.048513,
3,,11.0,1.153454,,,,,-0.327612,,-0.328908,-0.397777,,0.040297,
,2.0,,,-0.358138,,,0.208447,,0.204905,,-0.400536,,,0.115054
,2.0,,1.012392,,,,,,,,,-0.066323,,
3,,,0.855927,-0.399218,0.109291,0.236866,0.352871,-0.329775,0.139201,-0.395987,,-0.023042,-0.030848,
,2.0,15.0,,,,,,,0.100429,,,,-0.040143,
,,,,,,,0.365,-0.333341,,-0.410435,,0.000838,,
3,2.0,17.0,0.521025,-0.357791,0.293059,,0.393305,-0.334494,0.054795,-0.401632,-0.324653,0.024258,-0.045706,
3,3.0,,0.548909,,,-0.649942,,-0.444153,,0.147683,,,-0.018767,0.14606
3,,2.0,0.6629,,,,0.034893,-0.425525,,0.132501,-0.274351,,0.003493,0.184514
3,,3.0,0.748848,-0.389125,0.044788,,,,0.058983,,,,-0.005868,0.224218
,3.0,4.0,,,-0.00456,,0.113346,,0.089966,,,,,0.232503
3,3.0,5.0,,-0.324405,,,0.055995,-0.315749,0.038075,,,-0.34761,0.048718,
,,6.0,,-0.342116,,,,,,,,,,0.259132
,3.0,,0.749378,-0.33749,,,0.150553,-0.301231,0.052297,,-0.280657,-0.341295,0.074114,0.28423
3,,,0.646771,-0.335123,0.015591,-0.12342,,-0.287267,0.06776,-0.315512,,-0.256609,,
3,3.0,9.0,0.562712,-0.372494,,,,,0.083961,,,,0.076572,
3,3.0,10.0,0.455283,-0.344217,,-0.040856,0.265477,-0.327612,,,,,,
,,,0.357557,-0.241427,,-0.074149,,,-0.033429,,-0.37981,,,
,,,0.235292,,,-0.043807,0.440591,,,,-0.383569,,0.065823,
3,,,,,0.247628,,0.482356,-0.354513,,-0.331412,-0.348618,-0.036932,0.048088,-0.079069
3,3.0,,0.029741,-0.14474,0.284541,-0.007839,,-0.353668,,-0.320031,,-0.025066,0.027604,-0.117893
,,15.0,-0.055906,-0.125931,0.29846,,0.616959,,-0.132006,-0.291942,-0.299691,,,
3,,,1.144792,,,-0.497998,,,,0.092188,0.044091,-0.358663,,0.187799
3,,2.0,,-0.238747,,-0.499494,-0.13389,-0.388744,,0.084074,-0.130014,-0.24788,-0.10234,0.170001
3,4.0,3.0,0.841715,-0.279938,0.064002,-0.51954,-0.086862,,0.074236,,-0.193746,,,0.169248
3,,4.0,,,,,0.081716,-0.389425,,0.063551,-0.05478,-0.298389,-0.059284,0.142151
,,5.0,,,-0.22739,-0.508501,0.146889,-0.438162,,0.011073,-0.134166,-0.272413,-0.053718,
,,6.0,0.71267,,,,,,,-0.065044,,,-0.036069,
,,7.0,0.679668,,-0.171436,,,,0.115802,,-0.29491,,-0.007904,
,4.0,,,-0.295048,,,0.164008,-0.376255,,-0.197671,,-0.233598,,
3,4.0,9.0,0.679321,,,-0.148791,,-0.362191,0.064355,,,,0.059319,
3,,,0.574787,-0.174175,-0.052545,-0.144364,,-0.326729,0.015123,,-0.323532,-0.246847,0.072099,
3,,,0.508732,,0.090997,,,-0.295417,,,,-0.168218,,
3,,,,,,-0.057985,,-0.359341,-0.012087,,-0.321004,-0.065467,0.042588,0.012064
3,4.0,,0.386972,,0.075823,,,,0.024622,,,,0.028814,-0.034934
,4.0,14.0,0.330204,,,,,-0.382338,,-0.355166,-0.286383,,,
,5.0,,,,,-0.747382,,-0.678334,-0.002814,,0.023568,,-0.035579,
,,2.0,,0.266057,-0.212469,-0.722911,,,-0.002838,0.179998,0.076482,-0.163128,,
3,,3.0,0.581931,0.268178,,,,,0.037201,0.127092,0.01263,,,-0.019129
,5.0,4.0,0.617749,0.128821,,,,-0.565154,-0.011392,0.11808,0.017595,,-0.121749,
,,,,,-0.309518,-0.482672,,-0.47691,0.000687,0.018272,0.051829,-0.339751,-0.141698,
3,,6.0,,-0.463489,-0.122715,,0.062225,-0.401549,-0.022905,,-0.165303,,,
3,5.0,7.0,,,-0.109249,-0.50077,0.169527,,,,,-0.340385,-0.060443,0.18748
3,,,0.395954,-0.459168,,,,,-0.036131,,,,,
3,,9.0,,-0.551046,-0.061476,-0.352779,0.284766,,,,-0.33175,-0.32514,,
,,10.0,,-0.533653,-0.040167,-0.196185,,,,,,-0.323474,,0.217254
3,,11.0,,,-0.028612,,0.317253,,,,-0.237498,-0.285681,0.113815,0.186915
,,12.0,,,,,,,,-0.336412,-0.172879,-0.201157,,
,5.0,,0.377055,,-0.003438,,,,,,-0.182402,,0.066828,-0.060087
3,6.0,,0.364022,,-0.143133,,0.074103,,-0.033823,,-0.009624,,,
,6.0,2.0,,-0.187693,-0.172482,,0.132472,,,0.252805,-0.044539,-0.131039,,
3,6.0,3.0,0.400469,,,-0.618795,0.138067,-0.539071,-0.022711,0.192159,-0.066416,,-0.194839,
3,,4.0,,,,-0.572497,,-0.469639,,0.112224,,-0.218835,-0.172203,0.074305
,,5.0,0.265804,,-0.140404,-0.52404,,,,,-0.162739,-0.234364,-0.141269,
3,,6.0,0.245164,-0.326905,,-0.472842,,-0.444544,0.019433,,-0.238124,,,
3,6.0,7.0,0.14624,,-0.121509,,0.24511,,,-0.112598,-0.330321,,0.017645,
3,6.0,,,,-0.062424,,,-0.346734,0.052273,-0.178062,-0.367914,-0.210755,,
3,6.0,9.0,,-0.503676,,,0.339698,-0.303999,,-0.221753,-0.38204,,0.043208,0.14029
3,,,0.112854,,0.097645,-0.012934,0.402441,,,,,-0.143055,0.027813,
3,6.0,,0.087773,,0.156443,,,-0.288412,0.017527,,-0.363831,,0.001415,-0.01045
3,,,,-0.613608,,,,,,-0.337144,,-0.057053,-0.022373,-0.080063
3,6.0,13.0,,-0.561425,0.253569,0.183835,,-0.352196,-0.017335,-0.354413,,,,-0.13385
,,,0.434426,-0.170757,-0.042581,-0.637755,-0.049544,,0.043129,,-0.0283,,-0.046981,0.122955
3,,2.0,,,-0.052847,-0.604387,-0.029418,,,0.175935,,,-0.050688,0.129308
,7.0,,0.447209,,-0.051505,-0.576264,-0.02229,,,,,,-0.053376,0.154952
3,,,,-0.253924,,-0.561163,,,,0.131319,-0.081037,-0.360858,-0.063745,
3,7.0,5.0,,,,-0.537602,,,,,,-0.344412,,0.150101
3,7.0,,0.384543,,,-0.51398,,-0.439077,0.096028,,-0.13161,-0.317031,,0.173998
,,,0.364642,-0.388837,-0.033215,-0.470443,0.056626,,,,-0.180211,,-0.081003,
,7.0,8.0,0.357528,,-0.031274,,0.083435,,,-0.111374,,-0.278343,,0.234661
,,9.0,0.357236,,,-0.345827,0.11776,-0.350836,,,-0.337543,,,0.225965
,,10.0,,-0.47955,,,,,,,,,,0.231142
,,11.0,0.277565,-0.514898,,-0.225969,,,0.139845,-0.217978,,,,
3,,12.0,0.315305,-0.560425,0.081148,,0.268391,-0.279906,,-0.228535,,-0.226869,,0.196841
,,,,-0.659295,0.150973,,0.280121,-0.271783,0.126813,-0.250151,,,,
3,,14.0,0.55851,,,,,-0.277058,0.086331,,,,,
,,15.0,,,0.216617,,,-0.26121,,,,,-0.017902,
,,,0.363553,,0.246627,0.179633,,,,,,,,0.043147
,,17.0,,,,,0.421226,,,-0.329675,-0.341407,,-0.042183,-0.018231
,7.0,,,-0.628987,0.271102,0.267932,0.417927,,,-0.32977,-0.327706,,,-0.059063
,,,,,,-0.599846,,,0.102725,,,,,0.121368
3,,2.0,0.33465,,,,,,0.0897,0.113265,,,0.07623,
,8.0,3.0,0.290664,,-0.089002,-0.581196,,,,0.06317,,,,
,,4.0,0.258449,-0.037943,-0.098076,-0.545858,,-0.384625,,,,,0.114242,0.201929
3,,5.0,0.183054,0.026884,-0.058022,,0.172803,-0.331775,,-0.082223,-0.176785,-0.348275,,0.260925
,,6.0,0.177907,,-0.098286,,0.210021,,,,,-0.299298,0.114662,
,,7.0,,-0.063916,-0.108572,,0.238744,,,,,-0.284275,,
,,8.0,,,,,,-0.276901,-0.101453,,-0.258367,,,
,8.0,,0.123205,,0.008399,,,-0.283224,,-0.280356,-0.288522,,,
3,8.0,10.0,,,,,0.446101,-0.345378,-0.103991,-0.256634,-0.351837,,0.205792,
3,,,0.047303,,,-0.038329,,-0.368142,-0.071558,,,-0.095545,0.131847,-0.040522
3,8.0,,,,0.173322,,,-0.370875,,,-0.317638,-0.077373,,-0.104697
,,1.0,-0.070382,,,,,-0.445643,-0.137353,0.202437,-0.176948,,,
,,,-0.075689,-0.384783,0.019673,,0.189611,-0.393097,-0.143054,,,-0.227938,,0.200641
3,,,,-0.395797,-0.030736,-0.589313,,-0.368432,,,-0.226831,-0.235851,-0.104948,
,,,-0.069289,-0.394587,-0.092232,,,-0.371157,,-0.033117,,-0.184724,-0.08317,0.193228
3,9.0,,,-0.502479,-0.034108,,,,-0.046044,-0.086273,,,,0.160744
3,9.0,6.0,,-0.66182,,-0.480453,0.266695,-0.264901,,,-0.41975,-0.115624,0.044962,0.155817
,9.0,,,-0.736086,0.21697,,0.326034,,-0.120495,-0.106319,-0.451841,,0.07323,
3,9.0,,0.001237,,,,,-0.355465,,-0.128002,,,,
,,9.0,,-0.617962,0.258676,-0.175556,,-0.357605,-0.14876,,,,0.05479,0.042643
3,,,,-0.695008,0.315068,,0.488412,-0.345888,-0.152613,,,,,
3,9.0,11.0,,-0.728335,0.380108,-0.078896,,,,,,,,-0.053651
,,12.0,,-0.710282,0.430122,,0.578293,-0.358848,-0.168598,-0.154373,-0.368562,-0.046613,,
3,,,-0.383859,-0.670237,,-0.003778,0.599651,-0.36668,,,-0.361553,-0.020808,-0.011923,-0.138118
,10.0,1.0,,0.184354,,,0.237551,-0.893234,,0.243531,,,-0.240933,0.149877
3,10.0,,,0.135967,,,0.203328,,0.068308,,,,-0.218123,
3,10.0,,0.141308,0.023157,-0.004947,,0.188935,,0.106954,,,,-0.191001,
,,,0.272958,,-0.102162,-0.763162,0.259899,,,,-0.328619,-0.066298,-0.204065,0.176724
3,,,,-0.274167,,,0.226108,,,,,,,
3,,6.0,0.119264,,,-0.608126,,,0.107596,,-0.416233,-0.057012,,
,10.0,7.0,0.102508,,-0.107893,-0.514531,,,,,,,,
,10.0,8.0,0.231582,,,-0.451825,,-0.508102,,,-0.527092,-0.124126,0.029783,
,10.0,9.0,,,0.099414,,0.28365,-0.457923,,,,,,0.216416
3,10.0,10.0,0.017058,-0.605337,0.155234,-0.143442,0.33975,-0.433314,0.042389,-0.217922,,,,0.169166
3,,11.0,,-0.681236,,0.006893,,,,,,-0.047703,0.007348,0.101753
,10.0,12.0,,,0.278382,,,,,,-0.42644,,-0.02028,
,,,0.021907,-0.721899,0.332941,0.177671,0.441219,,-0.009001,-0.308634,-0.386396,0.046367,,
3,10.0,14.0,-0.042505,-0.655475,0.295808,,,-0.411314,-0.014776,-0.356124,-0.336936,0.069517,,
,11.0,1.0,,,,-0.684918,-0.010976,-0.515461,,0.118117,,-0.129443,,0.103082
3,,2.0,-0.007209,-0.129046,0.012457,-0.672675,,,,0.069495,,-0.137416,-0.084566,0.126306
,,3.0,0.061213,-0.209821,,-0.587186,,-0.470949,,0.035849,-0.189391,,-0.070722,
3,,,,-0.321245,,-0.512442,0.053563,-0.405302,,,-0.269052,-0.166568,-0.021521,0.169055
,,5.0,0.127853,-0.416867,0.027415,,,-0.372457,0.156994,,-0.332172,,0.002225,0.150558
,,6.0,,-0.461228,0.080294,,,,,-0.107201,-0.386219,-0.158063,,0.145196
3,,7.0,,-0.481788,,,0.162817,,,,,-0.147853,0.007638,
,11.0,,0.296772,-0.498077,,-0.282063,0.132097,,,-0.253514,-0.429327,,,
,11.0,,,,0.123971,,,-0.318688,,-0.317999,,,0.061214,0.133898
3,11.0,,0.260556,-0.496804,0.142595,,,,0.051121,,,,,
3,,11.0,0.302878,,0.205188,,,-0.317013,,-0.364984,-0.432534,-0.01767,0.052553,
3,11.0,,,,,0.017996,0.390843,,0.009539,,,-0.00519,,
3,12.0,,0.614239,,,-0.667863,-0.032263,-0.603141,,,-0.069071,-0.17179,-0.053771,
,,,,,-0.176603,-0.659629,0.02794,,,,,-0.208883,,
3,,3.0,0.563615,,-0.146279,,0.068711,,,,-0.107287,,,0.11894
3,12.0,4.0,0.617004,-0.334506,-0.150331,,,,,,,,-0.090369,0.165464
3,12.0,5.0,0.602282,-0.396481,-0.143044,,,-0.443919,0.017547,,-0.178407,-0.281407,-0.09325,0.209967
3,12.0,,,-0.468018,,-0.45927,,,,,,,-0.099504,
,,7.0,0.61644,,,-0.368534,0.264391,,0.037427,-0.066752,,-0.326217,-0.081961,
,,8.0,0.602664,-0.516771,,-0.255022,,-0.345823,,-0.154173,,-0.304004,,0.273456
,,9.0,,,,,0.323441,-0.329747,,,,-0.28546,-0.022642,0.285746
3,12.0,10.0,0.507021,-0.534241,,-0.036913,,-0.345665,0.03461,-0.255873,,-0.261402,,0.257314
,,,0.509939,,,0.016195,0.382019,-0.376878,,-0.267616,-0.371536,-0.211073,-0.020409,
,,12.0,0.511341,,,,,,-0.033019,,,-0.157864,-0.009596,0.13669
3,,13.0,0.530023,,0.164882,,0.407324,,,,-0.342937,-0.119873,-0.016822,0.102431
3,12.0,14.0,,-0.713897,,,0.421573,-0.390179,,-0.286887,-0.330003,,,
3,12.0,,0.508976,-0.750186,,0.144546,,,,-0.25596,-0.310109,,,
3,13.0,,,,-0.019801,,0.073868,,,0.330353,,,,0.131585
3,13.0,2.0,0.352173,,-0.047931,,0.099655,,,,,-0.012734,,0.149446
,,3.0,,,-0.11514,-0.745489,0.125343,-0.765038,,0.244591,,-0.06145,,
3,,,0.414168,,-0.189935,,0.12479,-0.668792,,,,-0.191583,-0.133626,
3,13.0,5.0,,,-0.110989,-0.609995,0.132307,,,0.17642,,,,
,13.0,,0.10988,,,,,,0.077794,0.110952,,,,
,13.0,7.0,,-0.355168,,,0.166429,,0.066623,,-0.246703,-0.269322,,0.225047
3,,8.0,,-0.580935,,,0.189613,,-0.007671,-0.136618,-0.192114,,0.041539,0.239327
,,,,,-0.057796,,0.227039,,-0.004419,,,,0.006575,
,13.0,10.0,0.028373,,,,,-0.436617,,-0.217153,,-0.109279,0.012746,
,13.0,,,,0.057108,-0.146892,,-0.389907,,-0.263273,-0.370691,-0.035782,,0.175063
3,,,-0.114721,-0.665239,0.150091,-0.056302,,,-0.027948,,-0.35352,,0.055002,0.050937
3,13.0,,,,,0.026633,,,-0.065247,,-0.308066,-0.038216,,-0.021223
3,,1.0,,,,,,-0.713173,-0.022224,,-0.097617,-0.107728,-0.152938,0.149174
3,14.0,,0.371962,-0.070224,,-0.791969,0.175077,-0.69149,-0.04524,0.300168,-0.133332,-0.126361,-0.167125,0.146686
3,,3.0,0.197503,,,-0.799933,0.266648,-0.638364,,0.222825,-0.178798,-0.126188,-0.163572,
3,,4.0,,,-0.182053,-0.733502,,,,0.14487,,,-0.11655,0.164549
3,14.0,,,,-0.12311,-0.666357,0.281711,-0.464004,,,,,-0.058913,0.17231
,14.0,,,-0.422011,-0.140784,,0.331581,,,,-0.240504,-0.232332,,0.218618
,,7.0,0.163669,,-0.096229,,0.317939,-0.392059,-0.082293,,,,0.009499,
3,14.0,8.0,,-0.437141,0.01387,,,-0.42368,-0.072017,,,-0.104446,-0.012314,
3,,,0.043522,-0.473523,,-0.173583,,,,-0.259164,,-0.03916,0.001538,
3,,,,,,,-0.007136,-0.568189,0.121911,0.114209,-0.096551,,,
3,15.0,,,-0.26196,,,-0.064218,-0.53183,0.096602,,,,,
,,3.0,0.059886,-0.320168,-0.071089,,,,,0.060813,-0.233773,,0.072829,
3,,4.0,0.077313,-0.341588,-0.076312,-0.484741,0.108379,,,,,-0.341687,0.098122,0.177184
,,5.0,0.234166,-0.427823,-0.036697,-0.453951,,,-0.014071,,,,,
3,15.0,6.0,,,-0.037656,-0.367022,,,,,-0.333104,,,
,15.0,,0.317241,,,-0.204773,,-0.319871,-0.00707,-0.251337,,-0.270799,,0.240848
,15.0,,,,0.037494,,0.264136,-0.300742,-0.02168,,-0.345301,,,
3,,9.0,0.452421,-0.735076,,,,,,,-0.407519,-0.128142,0.042707,0.13332
,,,0.196335,,,,0.366062,-0.300727,,-0.339362,-0.359619,,0.018091,0.01466
,15.0,11.0,,,,0.209348,,,-0.007483,-0.350242,,,-0.000373,
,,,,,,0.253104,0.443018,-0.383713,-0.022104,,,,-0.039406,-0.168274
3,,13.0,-0.115768,,0.305786,,,,-0.023856,-0.309057,,0.030639,-0.078784,-0.202334
3,,14.0,,,,0.325714,,-0.430072,,,,0.041823,,-0.234823
,15.0,,,,,,0.512813,,0.00486,-0.241886,-0.218006,,,-0.24617
,15.0,16.0,,-0.410489,,0.353936,,-0.499036,0.020154,-0.218224,-0.206414,,-0.16023,-0.250591
3,15.0,17.0,,,,0.377199,,-0.512542,,,-0.202549,0.050726,-0.165207,
,15.0,18.0,,-0.471843,,0.365562,,,,-0.169221,-0.206923,,,
,16.0,1.0,0.359208,-0.27587,0.155743,,,,0.066262,,-0.154895,,0.027734,0.118639
3,16.0,,0.31586,,,-0.754865,,-0.582472,0.120789,0.23291,,-0.090734,0.029556,0.126568
3,,3.0,,-0.381165,0.107238,-0.760341,,,0.134014,,,,,0.131213
3,16.0,4.0,,-0.432176,0.140821,-0.731719,-0.073071,-0.510395,,,-0.270775,-0.160448,,0.132649
,,5.0,,-0.467336,,-0.671419,-0.045847,-0.48259,0.095191,,,-0.187646,0.043017,0.143682
,16.0,6.0,0.374259,-0.517052,,-0.638185,-0.023224,-0.426781,0.063339,0.075599,,-0.20789,,0.147419
3,16.0,,,,0.148484,-0.610046,0.001589,,,0.025854,-0.341975,,,0.16997
,16.0,8.0,0.281109,-0.56057,0.17605,-0.559036,,,0.033373,,-0.358458,-0.193458,,
3,16.0,9.0,,-0.547487,0.216038,,0.0464,-0.370937,0.003727,,-0.375613,,,
3,16.0,10.0,0.517923,,,,,-0.320094,,-0.138901,,-0.159305,,
,,11.0,0.390827,-0.549795,0.216579,-0.30398,,,,-0.183023,-0.403517,-0.134514,,
3,16.0,,0.347156,-0.558961,,-0.282594,,,-0.009035,-0.216315,,-0.149963,0.156855,
,16.0,,0.336986,-0.514654,,-0.187979,0.211722,,-0.009544,-0.292856,,-0.15374,0.165793,0.063796
,16.0,14.0,0.277938,,0.042129,-0.03651,,,,-0.39506,,,,
,,15.0,0.20406,,,,0.325412,-0.383164,0.039008,,-0.345789,,,-0.013412
3,16.0,16.0,,-0.252744,0.036159,0.064842,0.410326,-0.452728,,-0.395293,,,,-0.044591
3,,,,-0.332165,,,,,,-0.383304,-0.299593,-0.01559,,
,16.0,,-0.029862,,,0.102962,,,,,-0.280465,0.008937,-0.046842,-0.152603
3,,,,-0.288682,0.196818,0.094989,0.438935,-0.503933,-0.010041,,,0.039717,-0.082159,
3,,20.0,,,0.219525,0.109584,,,-0.009951,-0.345956,-0.279372,,,-0.19607
3,17.0,1.0,0.338609,,,,-0.060604,-0.748846,-0.031048,0.411823,,0.002443,,0.047198
3,17.0,,0.427357,-0.061698,,-0.840062,-0.016425,,,,,-0.033691,,
,17.0,,0.535588,-0.211297,0.103426,-0.795149,,,,0.347649,,-0.092953,-0.081689,
,17.0,,,,0.026315,,0.051672,,0.005176,0.268043,,,-0.099446,
,17.0,5.0,0.467828,-0.261901,-0.002175,-0.741155,0.11114,,,,-0.196428,,-0.117315,
,,6.0,0.5632,,,,,-0.56431,0.00633,0.2357,,-0.211647,-0.10508,
,17.0,7.0,,,-0.092247,-0.65936,0.179003,,,,,-0.277623,-0.079825,0.159529
3,17.0,,0.666697,,,,,,0.007376,0.143898,,,,0.192281
,17.0,,0.743518,-0.416885,-0.131708,,0.158947,,,0.028003,,,,0.230053
,,10.0,,,-0.117309,,0.131726,-0.341899,,-0.13906,-0.250494,,,0.278907
,17.0,,,,-0.068751,,,-0.359039,0.097249,,-0.283339,-0.297019,,0.294677
3,,12.0,0.358441,,-0.047724,,0.223915,,,-0.27968,-0.370298,,,0.277982
3,17.0,13.0,,,-0.033312,-0.206176,,-0.408163,0.116421,-0.274529,,-0.162331,,
3,,,0.345139,-0.389966,,,,-0.434066,,-0.269851,,-0.139312,,
,17.0,15.0,0.250499,,0.020359,,,,0.066535,,-0.430152,,0.059811,0.12874
3,,16.0,,-0.414713,,,,,0.06149,-0.303559,,,0.055334,0.094452
,,,,,0.07004,,0.417016,-0.400027,,-0.303622,,-0.092375,,
,17.0,,,-0.466152,,,0.426407,,,,-0.403376,-0.082576,0.030157,0.02136
,,,,-0.436783,0.144419,,0.451566,-0.393355,0.032725,-0.30723,,-0.075858,,
3,17.0,20.0,,,,,,,0.04426,-0.326746,,,,
3,,21.0,,,0.151888,0.203996,0.491496,-0.432126,0.032795,,,,-0.008123,
,,,0.794343,0.239662,-0.285268,-0.760525,,-0.803803,,,,,,0.130924
,18.0,2.0,0.850033,,-0.331298,-0.711969,0.179567,-0.746435,0.03954,0.170479,-0.025346,-0.184423,-0.113577,
,18.0,3.0,,,-0.310001,,0.171235,,0.027317,0.118845,-0.037672,,-0.070738,0.204683
,,4.0,,-0.166306,-0.26882,,0.202931,-0.538369,0.048506,,,-0.293667,,0.306565
,18.0,5.0,,-0.323969,-0.215835,-0.445469,,,0.035242,-0.080237,-0.15297,,-0.097139,0.359179
,18.0,6.0,,,,,,,,-0.207627,-0.234052,,-0.014415,
,18.0,7.0,,-0.223292,,-0.1765,,-0.424868,0.061397,-0.231303,-0.368928,,0.008821,
3,,8.0,0.482777,,-0.098546,-0.183035,,,0.049934,-0.241132,-0.419278,-0.12726,0.057822,
,18.0,,0.356167,-0.22629,-0.037074,-0.085021,0.412052,-0.477059,0.045015,-0.281875,,-0.118471,,
