speaker,utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12
9,27.0,,,0.117777,-0.513947,0.017374,-0.072143,,0.094162,0.020558,0.11689,,-0.079559,0.062565
,,6.0,,,-0.499175,0.097665,-0.104869,-0.23541,0.093469,0.006678,,,-0.005301,0.088676
9,27.0,,1.18465,-0.122087,-0.397832,0.10387,-0.063778,-0.133016,0.058432,-0.056924,0.019958,,0.01605,0.136329
9,,,,-0.217193,-0.305467,,0.027079,,0.044973,-0.141463,0.006642,-0.406759,,0.164882
9,,9.0,1.038514,,-0.336229,0.091431,0.143122,-0.060936,0.045366,-0.177068,0.030139,-0.427519,-0.008525,0.1355
9,,10.0,,-0.287431,,,0.251895,-0.093293,0.018995,,,-0.356599,-0.0259,0.172594
9,27.0,11.0,1.066043,-0.317187,-0.217706,0.126844,0.238997,,-0.089466,-0.242156,-0.055249,-0.328597,-0.009216,0.151852
9,,12.0,1.025651,,-0.27125,,0.19493,0.048401,-0.184249,,-0.026581,-0.331661,0.001153,0.098222
9,27.0,13.0,0.991121,-0.287936,-0.267103,0.325235,0.218221,-0.004327,-0.199678,-0.279335,,-0.314765,-0.008608,0.074662
9,27.0,14.0,1.032208,,,0.285609,,0.021681,-0.261401,-0.257606,-0.057278,-0.273191,,
9,27.0,,0.979391,-0.344448,-0.151946,0.28417,0.3182,0.016919,,,-0.034898,,0.038986,0.079998
9,27.0,,0.908693,-0.391745,-0.126283,0.338476,0.345585,0.007736,,-0.264327,,-0.27966,0.050166,0.060869
9,27.0,17.0,0.969614,-0.511914,-0.031632,0.394731,,,,-0.282373,,-0.223239,0.011835,
,28.0,1.0,1.407858,-0.310496,0.139769,-0.419397,,,,0.341622,-0.017056,,,0.080159
9,28.0,,1.223804,-0.337076,0.086374,-0.333321,,-0.31661,-0.187636,0.302814,-0.09421,,0.189687,0.120461
9,28.0,3.0,1.034481,-0.296715,0.05072,-0.320866,-0.172465,,-0.257575,0.234887,-0.106787,-0.165991,0.235903,0.147237
,28.0,4.0,1.031508,,-0.050779,-0.339165,,,,0.228014,-0.130111,-0.254429,,
9,28.0,,1.258624,-0.346233,-0.074147,,,-0.226924,-0.111039,0.260214,,-0.210295,,0.200711
,,6.0,1.379946,,0.053059,-0.264493,-0.068116,-0.130865,-0.158665,,-0.208424,-0.218144,0.194063,
9,28.0,7.0,1.365356,,0.077592,,-0.000744,-0.073012,-0.169709,0.249405,-0.247739,-0.241368,,0.124869
9,28.0,8.0,,-0.579152,0.044124,-0.253461,0.103793,-0.083969,-0.169998,,,-0.260764,0.22894,0.12918
9,28.0,9.0,1.505263,,0.085891,-0.17444,,-0.107523,,0.16528,,-0.20494,0.240572,0.116141
,28.0,10.0,,-0.807033,0.185042,-0.158791,0.30568,-0.159871,-0.221862,0.133668,-0.381029,,0.186418,0.090955
9,28.0,11.0,1.472062,,0.146493,,0.298222,-0.166289,-0.239574,0.081344,-0.393132,-0.196042,,0.101864
9,28.0,12.0,1.457966,-0.686668,0.074314,0.113276,0.19529,-0.11082,-0.264812,-0.005118,-0.341557,-0.200298,,0.130216
9,29.0,1.0,1.172216,0.137979,,-0.371477,0.01008,-0.432253,,0.194258,,-0.192855,-0.154419,0.019993
9,29.0,,0.886567,0.002587,-0.082727,-0.319855,0.021656,,-0.092013,0.186839,0.034324,,,0.065662
9,29.0,3.0,1.114773,-0.071157,-0.060395,-0.333598,0.022005,-0.338011,-0.08351,0.179612,,-0.216987,-0.217056,0.076721
9,29.0,4.0,1.254748,-0.054541,-0.1876,-0.28292,,-0.267194,-0.091355,0.107232,0.074778,-0.294286,,0.072632
9,29.0,5.0,,,-0.204271,,0.00773,,,0.037979,,-0.360378,-0.147005,0.10038
,29.0,6.0,1.444622,-0.156007,,-0.21264,,-0.078794,-0.093959,-0.084701,,,-0.151499,0.149352
,29.0,7.0,,,-0.249716,-0.123979,,0.034193,-0.190799,-0.147229,0.109148,,-0.139813,0.133032
9,29.0,8.0,1.451324,-0.072117,-0.213653,-0.172722,0.137427,0.054071,-0.275567,-0.165143,,-0.445938,-0.058128,
9,29.0,9.0,1.320915,-0.116024,-0.196267,-0.112216,0.271119,0.033913,-0.316994,-0.215242,-0.009972,-0.421098,,0.118646
9,29.0,10.0,,,,-0.12764,0.430259,0.051127,-0.349127,-0.189353,,,-0.025057,0.094077
9,29.0,11.0,1.333588,,0.030185,-0.129151,0.499724,0.131581,-0.387142,-0.144674,-0.163379,-0.31326,0.002683,0.017867
,29.0,12.0,1.324834,-0.336692,0.060618,-0.034256,0.441256,,,,-0.227229,-0.28847,,-0.044028
9,29.0,13.0,,-0.33644,0.134648,0.023617,0.467529,0.110041,-0.475315,,,,0.079796,-0.05805
9,,,,-0.326818,0.192024,,0.544756,-0.003609,,-0.143666,-0.207381,-0.244012,0.047631,-0.085085
,,1.0,,-0.352572,0.202753,,,-0.385671,-0.021062,,-0.200198,-0.184956,,0.061848
9,30.0,2.0,1.227252,,0.18586,-0.916691,-0.024352,-0.39582,,0.442761,-0.175446,-0.165696,,0.076978
9,30.0,3.0,1.228334,,0.355018,-0.754335,0.075544,-0.305401,,0.425791,-0.197482,-0.184463,0.024559,
,,4.0,1.074871,,0.347815,-0.652068,0.28481,,,0.423496,-0.167755,-0.188309,-0.076021,
,30.0,5.0,1.141889,,0.288329,-0.687604,0.301889,,0.057573,0.382032,-0.245315,,,
9,30.0,,,-0.34098,0.290894,-0.553881,0.324858,-0.250906,,0.249452,,-0.169895,,0.227674
9,,,1.224771,,0.335834,,0.38487,-0.203234,,0.26369,,,0.117961,
9,,8.0,1.030606,-0.30928,0.311761,-0.466693,,,0.004476,,-0.413259,-0.169547,0.168689,0.214409
9,30.0,9.0,0.966744,-0.323093,,,,-0.31106,-0.033985,0.154038,-0.389686,-0.089183,0.16625,0.173642
1,,1.0,1.635533,0.024848,0.432087,,,-0.693481,-0.229621,,,,-0.008612,
1,1.0,,1.547694,0.008754,0.319101,-0.29744,,-0.636042,,,-0.118514,,0.030408,0.118123
1,,3.0,1.602593,-0.21052,0.280175,,,,-0.239185,,-0.104336,,-0.004921,0.130402
1,,4.0,1.672665,,,,0.043357,-0.564522,,,-0.122032,-0.099552,,0.113616
,1.0,5.0,,-0.404425,0.238913,-0.152473,0.135756,,-0.339162,0.22183,,,,0.065812
,1.0,,1.870264,-0.547399,0.248318,-0.170991,0.121421,-0.418381,,,-0.131599,-0.132569,-0.066062,
1,1.0,7.0,1.682187,-0.401484,0.093114,-0.119936,0.102706,-0.358395,-0.204987,0.17281,,,,0.060795
1,1.0,8.0,1.745937,-0.417672,0.179397,-0.282905,,-0.350983,,0.154338,-0.193545,-0.193992,,0.072734
1,,9.0,,,0.186518,-0.237188,0.32285,-0.24516,,,-0.206899,-0.195329,-0.126377,0.04813
1,,10.0,1.416367,-0.410469,,-0.211245,0.354378,-0.16526,-0.328168,-0.044124,-0.182794,,-0.103902,0.10329
1,1.0,11.0,1.466251,,0.294102,,0.418092,-0.220405,,-0.092659,-0.184805,-0.142367,-0.13488,0.077458
1,,12.0,1.515589,,,,0.379828,-0.207061,,-0.103308,,-0.140336,-0.1415,
1,1.0,13.0,1.321718,,0.462991,0.144054,0.260473,,-0.406317,-0.180396,,,-0.102425,0.001619
1,1.0,14.0,1.297911,-0.398088,0.596941,0.122182,,-0.230978,-0.400463,-0.166666,-0.108452,-0.163514,,0.015284
1,,15.0,1.487302,-0.562759,,0.022307,,-0.282325,,-0.110096,-0.18034,-0.185136,-0.109658,0.097182
,1.0,,1.547938,,0.765664,,,-0.275494,,-0.126804,,-0.186781,-0.059158,0.117885
,1.0,17.0,,-0.556976,0.712057,,,,,-0.159139,,-0.159776,-0.064375,0.133143
,1.0,,1.508858,-0.700941,0.839349,0.134621,,-0.296476,-0.324758,-0.136773,-0.219273,,-0.14807,
,1.0,19.0,1.388998,,,0.101208,0.287227,-0.065235,,,,-0.235129,-0.06768,0.108629
,2.0,1.0,1.346025,,,,-0.112782,-0.099619,-0.115291,,-0.003044,,-0.026334,
,2.0,2.0,,-0.598065,0.647915,,-0.068715,,-0.131485,0.236828,-0.085273,-0.309786,0.053105,0.041171
,,3.0,1.405958,-0.555516,0.752111,-0.216131,0.065364,-0.09879,-0.23063,0.131239,-0.160727,,0.070663,0.047138
1,2.0,4.0,1.412603,,0.589594,-0.230615,0.063027,,-0.144944,,,,,0.07614
,,,1.446064,-0.936608,,-0.338223,0.046952,0.14993,-0.112616,0.121433,-0.139627,-0.357133,,
1,2.0,6.0,1.400231,-0.68394,0.489114,,0.127285,0.097517,,,-0.198951,-0.387992,-0.120141,0.106324
1,2.0,,,,,-0.081591,0.162077,0.135335,-0.161962,,-0.204831,,-0.071462,0.171193
,2.0,8.0,1.387501,,0.476828,0.063931,,0.187999,-0.219977,-0.057997,-0.238385,,-0.004846,0.192549
1,,9.0,,-0.702082,0.674177,,,,,-0.06681,-0.285646,-0.307568,,0.086813
,,,,,0.945773,0.186283,,,,,-0.274511,-0.155997,,-0.075748
,2.0,,0.894543,-0.52929,,,0.352601,-0.03029,-0.206615,-0.042117,-0.308631,-0.126849,0.099367,-0.129332
,,12.0,0.839384,,1.122638,0.222671,,-0.038884,-0.202166,0.0214,,-0.167173,0.089642,
1,2.0,,,-0.580494,1.185302,0.267167,0.424501,0.014358,-0.233749,,-0.267625,,0.092472,
1,2.0,,0.722792,,1.199358,0.24945,0.463566,0.093622,,,-0.288076,-0.023773,0.070651,-0.258437
1,,,0.630548,-0.423411,,0.288878,0.393472,0.166311,-0.055463,,-0.28337,0.082538,,-0.294943
1,2.0,16.0,0.560397,-0.376657,1.122267,0.419521,0.314551,0.141812,-0.014792,-0.189027,-0.216243,0.083488,,-0.278659
1,,17.0,0.569919,-0.426436,1.328993,,,,-0.113957,,,0.085044,-0.053023,-0.32384
,,,1.512185,-0.3335,0.471234,,-0.210589,-0.370054,,0.350905,,,0.043861,
,,,,-0.391342,0.517804,-0.464914,-0.156108,-0.360399,,0.32373,-0.035221,-0.23407,,
1,3.0,3.0,1.661793,-0.402195,,-0.48232,-0.161172,,-0.247079,0.310328,-0.090744,,0.070845,0.064375
1,3.0,,,-0.482062,0.598729,,-0.149053,-0.306979,-0.276269,0.264726,-0.137306,-0.235484,0.077018,0.054427
,,,1.795333,-0.491939,0.601682,-0.474496,-0.161039,-0.292658,-0.269059,0.2184,-0.10058,,0.004863,0.106071
,3.0,,,-0.444471,,-0.513551,-0.119136,-0.267148,-0.311558,0.22734,,-0.324015,,
,3.0,7.0,1.697602,-0.38798,,-0.473392,-0.036916,-0.263292,-0.303874,,-0.062113,,,0.137128
,3.0,8.0,1.679164,-0.329484,0.355374,-0.432256,0.035113,-0.197815,-0.315694,,-0.088523,-0.421688,-0.059489,0.059995
1,3.0,,,,0.38928,-0.40799,0.030288,-0.04834,-0.314698,0.145797,-0.084252,,-0.110036,0.002565
1,3.0,10.0,,,0.418193,-0.438228,,-0.038801,,0.092082,-0.13377,-0.329098,-0.114842,0.004687
,3.0,11.0,,,0.324973,-0.348659,0.236719,-0.135704,-0.415676,,,,-0.043395,
1,3.0,12.0,,,0.385462,-0.282592,,-0.154308,,0.083154,,,,-0.024854
1,,13.0,1.634308,-0.575518,0.479257,-0.206515,0.478854,,-0.618975,,-0.201508,,0.018803,-0.054331
1,3.0,14.0,1.565723,-0.508004,,-0.087381,0.556704,-0.204583,,,-0.202275,-0.156315,,-0.06466
1,3.0,15.0,1.473596,,,0.024195,,-0.139916,-0.456419,-0.018831,,-0.206895,,-0.003693
1,3.0,,1.490078,-0.653257,0.446414,0.066392,0.480976,-0.103687,-0.43608,-0.011642,-0.300611,-0.229628,,
1,3.0,17.0,,-0.616083,0.375652,0.089378,,-0.10176,-0.469218,-0.017098,,-0.239227,0.090342,
1,,18.0,1.693701,-0.790498,,0.013031,0.543174,,-0.539118,-0.010876,-0.243402,,0.083907,
1,3.0,19.0,1.576104,-0.862274,,0.081487,0.552183,-0.013068,-0.522814,,,-0.300179,,
,4.0,1.0,1.418749,0.129034,0.47528,-0.400347,,-0.57686,-0.259998,,,-0.098609,0.020065,0.133878
1,,2.0,1.609693,-0.148622,0.525358,,-0.032264,,-0.279059,0.158753,-0.094318,,,
1,4.0,3.0,1.591019,-0.205715,,-0.372406,,-0.429341,-0.212728,,-0.076819,-0.096227,0.021305,0.049853
1,4.0,,1.548898,-0.255381,0.446795,-0.471757,,-0.507287,-0.256749,0.346326,,-0.156897,,0.059085
1,4.0,,1.519423,-0.298427,0.396608,-0.470015,-0.019213,-0.519322,-0.213676,,-0.146555,-0.141138,-0.004335,0.069171
1,4.0,,1.34785,-0.187577,0.226653,-0.387164,,-0.500333,,0.335775,-0.111405,-0.162382,-0.024837,0.069645
1,4.0,7.0,,-0.311086,0.314027,-0.468865,0.047159,-0.442642,-0.214191,,,,-0.012366,
,4.0,,,-0.405964,,-0.573797,0.093352,-0.372592,,,,-0.250792,,0.075927
,4.0,9.0,1.62313,,0.31412,-0.462358,0.141207,-0.343424,-0.24678,0.326121,-0.20835,,0.022227,0.095935
,4.0,10.0,1.818151,,0.305914,,0.131719,-0.311154,-0.231564,0.229033,-0.224699,,-0.016932,0.064074
1,,,1.562489,,0.179471,,,-0.31303,-0.308714,,-0.152757,-0.23004,,0.076996
,4.0,12.0,,-0.646485,0.399544,,,-0.270242,-0.35826,0.091973,-0.204986,-0.226961,-0.015025,0.09697
,4.0,13.0,,-0.69087,0.517581,,0.355258,-0.138949,-0.411818,,,-0.300254,-0.005285,0.107785
1,4.0,,1.654228,,0.482276,-0.103008,0.371685,-0.098752,,-0.006719,,-0.256436,,0.054601
1,4.0,,1.46608,,,0.245393,0.2306,-0.024142,-0.368349,-0.048351,-0.247093,-0.302349,,0.067372
1,,16.0,,-0.605818,0.324949,0.328868,,,-0.403851,,,-0.297585,0.097801,
1,4.0,17.0,1.367969,-0.759905,0.343694,0.34163,0.340157,0.024921,-0.413321,-0.044715,-0.205051,,0.108457,0.064431
,4.0,18.0,1.412283,-0.773601,0.382423,0.372458,0.346481,0.085014,-0.424451,-0.058962,-0.17258,-0.317765,,
1,5.0,,,-0.19691,0.480571,-0.446748,-0.118123,-0.372871,-0.162448,0.387664,-0.082049,-0.192631,0.033554,-0.008581
1,5.0,,1.570194,,0.547031,-0.460288,-0.154588,-0.308658,-0.142441,,-0.143885,-0.239804,0.087423,
1,,3.0,1.55428,-0.317436,0.573071,-0.485027,,-0.301735,-0.117745,,-0.189732,-0.21683,0.101555,
1,5.0,,1.4297,,0.529617,-0.48104,-0.075284,,,0.336681,,,0.121011,0.026731
1,5.0,,1.407488,,,,-0.042099,-0.361966,,,,,0.055656,0.062087
1,5.0,,,-0.225448,,,-0.102964,-0.31561,0.050606,,,-0.199348,,0.064897
1,,,1.366628,,0.478141,,-0.109434,-0.247138,0.018957,,-0.275269,-0.241578,0.011817,0.004772
,5.0,8.0,1.406246,,0.51642,-0.344242,,-0.208681,-0.036404,0.282986,,-0.307119,,0.022589
,5.0,9.0,1.405271,-0.439407,,-0.275687,0.007325,,-0.060018,0.224104,-0.286211,-0.39628,-0.048553,
,,,1.616638,-0.541645,,-0.319906,0.007402,-0.139067,,0.186664,-0.329239,-0.409586,-0.078115,0.151639
,5.0,11.0,1.344652,-0.36141,,-0.174721,,-0.10663,-0.004148,0.16929,,,-0.035836,
,,,1.308726,-0.506875,0.549703,-0.126479,-0.065794,0.020474,-0.042475,0.136345,,-0.476416,-0.008219,0.116695
1,5.0,13.0,,-0.590703,0.573636,,-0.06911,-0.008311,-0.018955,,-0.382053,-0.474327,-0.011133,0.120227
1,,,1.379264,-0.551017,0.540382,-0.072216,,-0.127407,-0.024221,0.074735,,,-0.034252,
,5.0,15.0,,-0.421396,0.416109,0.016116,,-0.17545,-0.039263,-0.127736,,-0.341525,-0.015245,
1,5.0,16.0,1.233381,-0.414197,,0.067595,0.144318,-0.143461,-0.00922,-0.236112,-0.303605,-0.338016,-0.020634,
1,5.0,17.0,,-0.605374,0.423808,0.197096,0.090429,-0.052413,-0.107892,-0.167047,,-0.315017,,0.192592
1,,18.0,1.532635,-0.66687,0.455949,,0.162902,,,-0.184608,-0.300219,-0.280398,,
,5.0,19.0,1.446407,,0.562946,0.152003,0.282742,0.041037,-0.301462,,-0.260861,-0.271987,,
1,,20.0,1.378834,-0.694198,0.51823,0.152827,0.31479,0.038999,,,-0.308671,-0.309463,0.148453,0.108892
,,,1.436548,-0.598839,,,0.33602,0.057906,,,-0.285343,-0.291894,,0.111491
1,5.0,22.0,1.58033,,,0.176902,0.370277,,,-0.092505,-0.260174,-0.301183,0.109651,0.084185
1,5.0,,1.586679,-0.734318,0.449024,,0.402146,0.027734,-0.3363,-0.097275,,-0.285776,0.094954,0.082922
1,,,1.505987,-0.65448,0.545702,0.181495,0.433807,,-0.360886,-0.096912,,-0.278578,0.120958,0.059299
1,6.0,1.0,1.500345,0.071545,0.588714,-0.204872,-0.50566,-0.318105,-0.054164,0.24602,,,0.161809,0.048633
,6.0,2.0,1.439003,-0.025286,0.662779,,-0.4067,,,0.268998,,,,0.075352
1,6.0,3.0,,-0.218886,,-0.347939,-0.24973,,,0.310668,-0.073741,,,0.100098
1,6.0,4.0,1.71262,,0.762456,-0.303574,-0.183667,-0.344504,,0.317592,-0.089635,-0.251808,0.128402,0.116893
1,6.0,5.0,1.760028,,0.702555,-0.232237,-0.196851,-0.342045,-0.18834,,,-0.256098,0.109758,0.136111
,6.0,6.0,1.625381,-0.146109,0.456262,,,,,0.246222,,,0.041829,
1,,7.0,,-0.39235,,,-0.282198,,-0.111491,0.290761,-0.067809,,0.063673,0.102956
,,8.0,1.588128,-0.288736,,-0.129422,-0.273624,-0.253622,-0.156791,0.217581,,-0.318827,,
1,6.0,,,,0.669194,-0.264779,-0.098381,-0.178226,,,-0.075025,-0.350797,-0.011518,
1,6.0,,1.749562,-0.38726,,-0.125294,-0.062533,-0.124175,-0.208718,,-0.0851,,-0.009381,0.235726
,6.0,11.0,,-0.299038,0.265968,-0.04494,,-0.167782,-0.111708,0.145198,,-0.421589,-0.065233,0.191466
,6.0,,1.487892,-0.167758,0.248618,-0.109985,0.105091,-0.087711,-0.129348,0.041006,,-0.477298,-0.099822,
1,,,1.444345,-0.200262,,-0.085263,,-0.047464,,-0.045274,-0.138264,,-0.121175,
1,6.0,14.0,1.49818,-0.339891,0.266016,,0.28121,-0.06495,-0.223262,-0.060338,-0.264617,,-0.020135,
1,6.0,15.0,1.515002,,0.472252,-0.043529,0.330324,,,-0.0715,-0.238322,-0.358486,-0.002014,0.186489
1,6.0,,,-0.582257,0.714046,-0.049027,,0.017595,-0.352213,-0.094813,-0.263307,,0.089892,0.126886
1,6.0,17.0,,,0.744111,,0.283795,0.009961,-0.341384,-0.106758,-0.264783,,0.132792,
,7.0,1.0,1.29813,-0.204391,,-0.493828,-0.308468,-0.326608,0.044441,0.286279,,-0.150698,-0.045042,0.088014
,7.0,2.0,,,0.695718,-0.35941,-0.383559,-0.262643,0.047956,0.229711,-0.072884,-0.209177,-0.026791,0.090419
1,,3.0,,-0.238987,0.689878,-0.402667,-0.300774,-0.198337,,0.251273,,-0.328278,,0.131728
1,7.0,4.0,1.335037,-0.215495,,-0.293138,-0.1865,-0.198758,-0.088247,0.176662,,-0.326404,0.040614,0.165957
1,7.0,5.0,,-0.319745,0.305777,-0.334538,,-0.262746,-0.063942,,,-0.306459,,
1,7.0,,1.340545,-0.351848,0.372448,-0.299475,0.065352,-0.174786,-0.086333,0.261406,,-0.37392,0.002202,0.158061
1,,7.0,1.397495,-0.503843,0.47041,-0.226597,,-0.098027,-0.132705,0.155955,-0.265749,-0.354398,0.026417,
1,,8.0,1.437529,,0.464379,,,-0.084186,-0.078565,-0.000291,-0.281004,-0.304538,0.001474,0.25029
1,,,1.450619,-0.600333,0.597372,,,-0.006712,-0.143253,,-0.358986,-0.259923,,0.138772
1,,10.0,,-0.727075,,,,0.054657,-0.305154,-0.088756,,-0.262234,0.071029,
1,,,1.399804,-0.762135,0.670546,,0.405863,0.043897,-0.364629,-0.148214,,-0.217774,0.020494,
,7.0,,,,,,,0.104423,-0.320441,,-0.302562,,0.139489,0.012541
,7.0,13.0,1.318923,-0.761397,,,,,-0.33482,-0.175908,-0.340134,,0.217224,
1,7.0,14.0,1.243483,-0.710449,1.005393,-0.142041,0.362583,0.276969,-0.396695,-0.154795,-0.292704,-0.184427,0.201919,
1,7.0,15.0,1.053522,,0.759131,0.020565,0.457681,0.143749,-0.336466,-0.119017,-0.298213,,0.192552,-0.094816
1,7.0,16.0,1.061075,-0.460571,0.813745,0.048167,,,,-0.167083,,-0.167682,,
,7.0,,,-0.51678,0.91066,0.029619,0.470729,0.130612,-0.27869,,,-0.124564,0.205316,-0.196275
,,1.0,1.422172,,0.596082,-0.437178,-0.129344,-0.613048,,0.182442,-0.195741,-0.029516,0.019961,0.101176
1,8.0,,1.499488,,,-0.414268,-0.186741,-0.588344,,0.146542,-0.168774,-0.060293,0.026363,0.113644
1,8.0,3.0,,0.151059,,-0.435213,-0.209622,-0.580975,-0.021653,0.162263,,-0.102577,,
1,8.0,4.0,1.501792,0.013546,0.607684,-0.485441,-0.158471,-0.551184,-0.047396,,,,-0.03743,0.118888
1,8.0,5.0,1.493543,,0.596393,-0.458022,-0.137346,,,0.158902,-0.10831,,-0.087862,0.138978
,8.0,6.0,1.49631,-0.058366,0.503373,,,-0.444358,,0.137048,-0.05885,-0.232269,-0.047289,
1,8.0,,1.651963,-0.115097,0.51023,-0.462003,0.000796,-0.393514,-0.189805,,-0.13887,-0.26414,-0.070056,
1,,8.0,1.688679,-0.139786,0.427906,-0.438038,0.018666,,-0.214542,,-0.135136,-0.306049,,0.110898
1,8.0,9.0,,-0.143745,0.320272,-0.333953,0.090555,,-0.236285,0.160335,,-0.316078,-0.068192,
1,,10.0,1.613734,-0.252662,0.264353,,0.16707,-0.296811,-0.250401,0.080677,,-0.287756,-0.119977,
1,,11.0,,-0.396344,0.25918,-0.188462,,,-0.265837,-0.007257,-0.102737,-0.342129,-0.167164,
,,12.0,,,0.27857,-0.166276,0.14658,,-0.254795,-0.083041,-0.089606,-0.414679,-0.195927,0.255325
1,8.0,,,-0.601919,,-0.152144,0.144223,0.052251,-0.273436,-0.143815,-0.081869,-0.408935,-0.192904,
1,8.0,,1.757152,-0.635962,,-0.186251,,,-0.285257,-0.175216,-0.092517,-0.368766,,
1,,,,-0.556013,0.208722,,0.258535,,,-0.218251,-0.068613,-0.338255,-0.17701,0.238587
1,8.0,16.0,1.541588,-0.503199,0.169608,-0.094662,0.362958,0.047232,-0.289207,-0.183827,,-0.306867,-0.150699,0.182273
,8.0,17.0,1.454483,-0.539285,,-0.11897,0.32499,0.106863,,-0.181119,,-0.336404,-0.114374,0.181145
1,8.0,18.0,,-0.454892,0.236055,-0.029452,,0.174979,-0.321694,,,-0.353095,,0.156145
1,8.0,19.0,1.544482,-0.644589,0.368806,0.016939,0.159249,,-0.30464,-0.181368,-0.167866,-0.301994,-0.029146,0.094563
1,,,1.524076,,,0.139947,0.141573,-0.023388,,-0.20243,-0.191419,-0.222347,-0.054509,0.028225
,8.0,,,-0.775596,0.305845,0.284166,,,,-0.212211,-0.222275,,-0.046916,-0.022362
1,,22.0,1.54572,,0.273063,0.300405,,-0.20232,-0.209602,-0.277939,-0.198271,-0.123858,,
1,8.0,23.0,1.528965,-0.709956,0.405092,0.196884,,,-0.279675,-0.270672,-0.200066,-0.145391,-0.0578,0.022725
1,,24.0,1.488734,,0.338485,0.246102,0.223613,-0.080439,,,-0.174226,-0.237475,0.01381,0.015536
1,,25.0,1.385034,,0.189633,0.33527,0.228664,,-0.34169,,,,-0.005409,-0.010767
,8.0,,1.576915,-0.685441,0.313678,0.299567,0.242515,,-0.32568,-0.267335,,,-0.061567,-0.008448
1,8.0,27.0,1.369768,-0.728,0.368243,0.385336,0.132781,-0.074013,,-0.235446,-0.163599,-0.219638,-0.014635,-0.014682
1,8.0,,,,0.460128,,0.169548,-0.089278,-0.351085,-0.220266,-0.19076,-0.217849,,
,8.0,29.0,1.249188,,,,0.199327,-0.164907,-0.3109,-0.2367,-0.23126,-0.177717,0.048325,
1,,,1.434674,,,,,,0.084429,,,-0.146709,,
1,,2.0,,-0.114201,0.486037,-0.436262,,-0.382819,0.088281,0.274656,,-0.226012,0.010427,0.101381
1,9.0,3.0,1.488735,,,-0.381398,-0.084179,,0.030877,0.290289,-0.21936,-0.280648,-0.022396,
1,9.0,,1.583783,,0.475231,-0.414967,-0.016502,-0.274545,0.000521,,-0.268651,-0.342981,-0.021563,0.11387
1,9.0,,1.400809,-0.213388,,-0.380626,0.042543,,-0.027286,0.338321,,-0.362635,-0.010654,
,9.0,,,-0.146757,0.384763,-0.31596,0.077302,-0.201513,-0.049643,0.32598,-0.315737,,-0.013419,0.053269
,9.0,,1.415502,-0.231552,0.39539,,0.10936,-0.166219,-0.058585,,,-0.353636,-0.047847,
1,9.0,,1.541037,,0.519311,-0.240197,0.157116,,-0.098398,0.175056,-0.252966,-0.334749,,0.100093
1,9.0,,1.534406,,0.584211,-0.171878,,-0.062479,,0.094224,,-0.303334,-0.126414,
1,,10.0,1.479637,-0.521097,0.625163,-0.097252,0.163948,-0.026745,-0.088173,0.002192,,,,
,9.0,11.0,,-0.544259,0.582953,0.00058,0.302688,-0.030911,-0.232192,-0.033382,-0.332305,-0.298857,0.065516,
1,,12.0,1.247187,-0.570349,,0.059979,0.457169,,-0.340564,-0.023571,,-0.284912,0.097339,0.050907
1,9.0,13.0,1.270744,,0.62233,0.140819,0.542111,-0.011489,-0.374397,-0.019385,,-0.259715,0.062815,
1,9.0,14.0,,-0.662664,,0.180912,0.486693,0.040325,-0.301945,-0.070273,-0.265625,-0.189216,0.063806,
1,9.0,,1.194817,-0.644733,,,0.440973,0.017718,-0.273847,-0.049389,,-0.177675,,-0.103785
,,,,-0.597312,0.743277,0.261866,,,-0.28689,-0.017722,-0.332654,-0.199664,0.143094,
1,9.0,,,-0.605518,,,0.451198,0.046084,,-0.019076,-0.389233,-0.199808,,
1,10.0,1.0,1.565251,,0.686958,-0.557199,-0.304664,-0.446723,0.108951,0.145401,,0.049959,-0.015421,-0.040004
1,10.0,2.0,,0.014134,0.495687,,-0.348115,-0.453957,,,-0.250135,0.052755,-0.01608,
,,,1.389361,,0.426657,-0.365413,,,0.167896,,,-0.069689,0.025848,-0.045817
1,,4.0,1.51817,,0.522708,-0.420882,-0.185771,-0.446085,0.019109,,,-0.13863,0.04989,0.016287
1,10.0,,1.500486,,0.528804,-0.452345,-0.044726,,,,-0.316019,-0.170948,,0.04384
1,,6.0,1.393941,,0.501645,-0.366471,,-0.347102,-0.087742,0.104466,,-0.169425,0.096432,0.079614
1,10.0,,,-0.180371,0.398693,-0.227096,-0.061299,,-0.062662,,,-0.258063,0.132211,
1,10.0,,1.233503,-0.101751,0.344913,-0.271318,0.037411,-0.277024,-0.050364,0.168463,,-0.329444,0.126563,0.081074
1,10.0,9.0,1.394239,-0.269341,0.409369,-0.280619,,-0.226342,-0.028677,0.147196,,-0.356074,,0.106921
1,10.0,10.0,,-0.353826,,-0.253941,,-0.179036,-0.053476,0.098822,-0.476129,,,
1,10.0,,1.650866,,0.526003,-0.329895,0.20226,-0.103046,-0.212613,0.115263,,-0.417548,0.024489,0.151895
1,10.0,12.0,1.667053,-0.522931,0.392483,-0.126057,0.206593,-0.089804,-0.216085,,-0.357249,,0.057439,0.156108
1,10.0,13.0,1.6184,-0.538103,0.462638,,0.238743,,-0.260208,0.025663,-0.331406,,0.104549,0.140901
